,2026.04.15 15:30:34
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:30:35:665,112,0,0,10,20,-80129,0,0,0,46,43,39,
2026.04.15 15:30:35:708,123,0,0,11,20,-80100,0,0,0,46,43,39,
2026.04.15 15:30:35:750,87,0,0,20,20,-80067,0,0,0,46,43,39,
2026.04.15 15:30:35:787,87,0,0,21,20,-80037,0,0,0,46,43,39,
2026.04.15 15:30:35:829,87,0,0,21,20,-80006,0,0,0,46,43,39,
2026.04.15 15:30:35:866,131,0,0,10,20,-79972,0,0,0,46,43,39,
2026.04.15 15:30:35:908,62,0,0,21,20,-79929,0,0,0,46,43,39,
2026.04.15 15:30:35:950,89,0,0,21,20,-79898,0,0,0,46,43,39,
2026.04.15 15:30:35:987,101,0,0,21,20,-79865,0,0,0,46,43,39,
2026.04.15 15:30:36:029,107,0,0,21,20,-79827,0,0,0,46,43,39,
2026.04.15 15:30:36:067,84,0,0,20,20,-79790,0,0,0,46,43,39,
2026.04.15 15:30:36:108,140,0,0,10,20,-79758,0,0,0,46,43,39,
2026.04.15 15:30:36:150,101,0,0,20,20,-79714,0,0,0,46,43,39,
2026.04.15 15:30:36:186,105,0,0,20,20,-79680,0,0,0,46,43,39,
2026.04.15 15:30:36:230,93,0,0,21,20,-79645,0,0,0,46,43,39,
2026.04.15 15:30:36:265,92,0,0,21,20,-79618,0,0,0,46,43,39,
2026.04.15 15:30:36:308,98,0,0,20,20,-79578,0,0,0,46,43,39,
2026.04.15 15:30:36:352,94,0,0,41,40,-79525,0,0,0,46,43,39,
2026.04.15 15:30:36:388,150,0,0,30,40,-79467,0,0,0,46,43,39,
2026.04.15 15:30:36:430,143,0,0,30,40,-79400,0,0,0,46,43,39,
2026.04.15 15:30:36:466,90,0,0,42,40,-79351,0,0,0,46,43,39,
2026.04.15 15:30:36:508,107,0,0,60,60,-79287,0,0,0,46,43,39,
2026.04.15 15:30:36:551,112,0,0,60,60,-79213,0,0,0,46,43,39,
2026.04.15 15:30:36:587,112,0,0,60,60,-79213,0,0,0,46,43,39,
2026.04.15 15:30:36:630,204,0,0,40,60,-79067,0,0,0,46,43,39,
2026.04.15 15:30:36:666,216,0,0,61,80,-78992,0,0,0,46,43,39,
2026.04.15 15:30:36:709,106,0,0,80,80,-78882,0,0,0,46,43,39,
2026.04.15 15:30:36:751,69,0,0,90,80,-78786,0,0,0,46,43,39,
2026.04.15 15:30:36:787,119,0,0,80,100,-78698,0,0,0,46,43,39,
2026.04.15 15:30:36:830,119,0,0,80,100,-78698,0,0,0,46,43,39,
2026.04.15 15:30:36:866,164,0,0,91,100,-78456,0,0,0,46,43,39,
2026.04.15 15:30:36:909,254,0,0,70,100,-78326,0,0,0,46,43,39,
2026.04.15 15:30:36:945,111,0,0,121,120,-78208,0,0,0,46,43,39,
2026.04.15 15:30:36:988,28,0,0,145,120,-78052,0,0,0,46,43,39,
2026.04.15 15:30:37:030,106,0,0,121,120,-77888,0,0,0,46,43,39,
2026.04.15 15:30:37:067,119,0,0,130,120,-77765,0,0,0,46,43,39,
2026.04.15 15:30:37:109,166,0,0,110,120,-77613,0,0,0,46,43,39,
2026.04.15 15:30:37:146,25,0,0,161,140,-77467,0,0,0,46,43,39,
2026.04.15 15:30:37:188,92,0,0,136,140,-77301,0,0,0,46,43,39,
2026.04.15 15:30:37:231,171,0,0,133,140,-77116,0,0,0,46,43,39,
2026.04.15 15:30:37:266,217,0,0,121,140,-76973,0,0,0,46,43,39,
2026.04.15 15:30:37:310,57,0,0,142,140,-76784,0,0,0,46,43,39,
2026.04.15 15:30:37:347,113,0,0,130,140,-76622,0,0,0,46,43,39,
2026.04.15 15:30:37:388,245,0,0,110,140,-76455,0,0,0,46,43,39,
2026.04.15 15:30:37:430,49,0,0,161,160,-76285,0,0,0,46,43,39,
2026.04.15 15:30:37:467,143,0,0,150,160,-76123,0,0,0,46,43,39,
2026.04.15 15:30:37:510,190,0,0,151,160,-75924,0,0,0,46,43,39,
2026.04.15 15:30:37:546,20,0,0,188,160,-75745,0,0,0,46,43,39,
2026.04.15 15:30:37:588,209,0,0,140,160,-75562,0,0,0,46,43,39,
2026.04.15 15:30:37:631,-9,0,0,198,180,-75344,0,0,0,46,43,39,
2026.04.15 15:30:37:667,235,0,0,158,180,-75161,0,0,0,46,43,39,
2026.04.15 15:30:37:710,248,0,0,158,180,-74944,0,0,0,46,43,39,
2026.04.15 15:30:37:747,24,0,0,200,180,-74738,0,0,0,46,43,39,
2026.04.15 15:30:37:788,93,0,0,211,200,-74535,0,0,0,46,43,39,
2026.04.15 15:30:37:831,221,0,0,170,200,-74292,0,0,0,46,43,39,
2026.04.15 15:30:37:867,96,0,0,217,200,-74086,0,0,0,46,43,39,
2026.04.15 15:30:37:910,237,0,0,174,200,-73857,0,0,0,46,43,39,
2026.04.15 15:30:37:946,229,0,0,202,220,-73659,0,0,0,46,43,39,
2026.04.15 15:30:37:989,255,0,0,190,220,-73392,0,0,0,46,43,39,
2026.04.15 15:30:38:026,-4,0,0,251,220,-73168,0,0,0,46,43,39,
2026.04.15 15:30:38:068,302,0,0,181,220,-72911,0,0,0,46,43,39,
2026.04.15 15:30:38:111,-62,0,0,280,240,-72635,0,0,0,46,43,39,
2026.04.15 15:30:38:146,298,0,0,200,240,-72400,0,0,0,46,43,39,
2026.04.15 15:30:38:189,186,0,0,212,240,-72102,0,0,0,46,43,39,
2026.04.15 15:30:38:226,67,0,0,261,240,-71847,0,0,0,46,43,39,
2026.04.15 15:30:38:268,11,0,0,292,260,-71595,0,0,0,46,43,39,
2026.04.15 15:30:38:311,85,0,0,286,260,-71286,0,0,0,46,43,39,
2026.04.15 15:30:38:347,75,0,0,271,260,-71030,0,0,0,46,43,39,
2026.04.15 15:30:38:390,191,0,0,253,260,-70741,0,0,0,46,43,39,
2026.04.15 15:30:38:425,-14,0,0,308,280,-70467,0,0,0,46,43,39,
2026.04.15 15:30:38:469,102,0,0,304,280,-70169,0,0,0,46,43,39,
2026.04.15 15:30:38:511,104,0,0,270,280,-69868,0,0,0,46,43,39,
2026.04.15 15:30:38:547,229,0,0,267,280,-69624,0,0,0,46,43,39,
2026.04.15 15:30:38:590,86,0,0,310,300,-69294,0,0,0,46,43,39,
2026.04.15 15:30:38:626,44,0,0,321,300,-68983,0,0,0,46,43,39,
2026.04.15 15:30:38:668,316,0,0,267,300,-68639,0,0,0,46,43,39,
2026.04.15 15:30:38:711,227,0,0,280,300,-68295,0,0,0,46,43,39,
2026.04.15 15:30:38:747,200,0,0,290,300,-68014,0,0,0,46,43,39,
2026.04.15 15:30:38:790,426,0,0,261,320,-67662,0,0,0,46,43,39,
2026.04.15 15:30:38:827,4,0,0,351,320,-67337,0,0,0,46,43,39,
2026.04.15 15:30:38:869,266,0,0,291,320,-66971,0,0,0,46,43,39,
2026.04.15 15:30:38:911,331,0,0,270,320,-66591,0,0,0,46,43,39,
2026.04.15 15:30:38:947,103,0,0,338,340,-66276,0,0,0,46,43,39,
2026.04.15 15:30:38:991,29,0,0,379,340,-65889,0,0,0,46,43,39,
2026.04.15 15:30:39:026,-18,0,0,362,340,-65571,0,0,0,46,43,39,
2026.04.15 15:30:39:069,153,0,0,348,340,-65178,0,0,0,46,43,39,
2026.04.15 15:30:39:106,-9,0,0,361,360,-64824,0,0,0,46,43,39,
2026.04.15 15:30:39:148,-131,0,0,418,360,-64418,0,0,0,46,43,39,
2026.04.15 15:30:39:190,87,0,0,380,360,-63995,0,0,0,46,43,39,
2026.04.15 15:30:39:226,-92,0,0,400,360,-63639,0,0,0,46,43,39,
2026.04.15 15:30:39:269,5,0,0,391,360,-63214,0,0,0,46,43,39,
2026.04.15 15:30:39:306,298,0,0,340,380,-62846,0,0,0,46,43,39,
2026.04.15 15:30:39:348,171,0,0,354,380,-62416,0,0,0,46,43,39,
2026.04.15 15:30:39:391,-25,0,0,409,380,-61987,0,0,0,46,43,39,
2026.04.15 15:30:39:427,321,0,0,340,380,-61653,0,0,0,46,43,39,
2026.04.15 15:30:39:469,77,0,0,402,400,-61178,0,0,0,46,43,39,
2026.04.15 15:30:39:506,227,0,0,395,400,-60762,0,0,0,46,43,39,
2026.04.15 15:30:39:548,341,0,0,350,400,-60303,0,0,0,46,43,39,
2026.04.15 15:30:39:591,-58,0,0,434,400,-59824,0,0,0,46,43,39,
2026.04.15 15:30:39:627,251,0,0,364,420,-59436,0,0,0,46,43,39,
2026.04.15 15:30:39:670,-32,0,0,444,420,-58967,0,0,0,46,43,39,
2026.04.15 15:30:39:707,-32,0,0,444,420,-58967,0,0,0,46,43,39,
2026.04.15 15:30:39:748,239,0,0,376,420,-58075,0,0,0,46,43,39,
2026.04.15 15:30:39:791,15,0,0,460,440,-57622,0,0,0,46,43,39,
2026.04.15 15:30:39:827,267,0,0,403,440,-57207,0,0,0,46,43,39,
2026.04.15 15:30:39:870,-77,0,0,479,440,-56711,0,0,0,46,43,39,
2026.04.15 15:30:39:906,324,0,0,401,440,-56284,0,0,0,46,43,39,
2026.04.15 15:30:39:948,-10,0,0,463,440,-55780,0,0,0,46,43,39,
2026.04.15 15:30:39:986,345,0,0,421,460,-55308,0,0,0,46,43,39,
2026.04.15 15:30:40:028,13,0,0,490,460,-54818,0,0,0,46,43,39,
2026.04.15 15:30:40:070,13,0,0,490,460,-54818,0,0,0,46,43,39,
2026.04.15 15:30:40:106,41,0,0,470,460,-53813,0,0,0,46,43,39,
2026.04.15 15:30:40:149,0,0,0,521,480,-53276,0,0,0,46,43,39,
2026.04.15 15:30:40:185,360,0,0,430,480,-52782,0,0,0,46,43,39,
2026.04.15 15:30:40:228,-57,0,0,519,480,-52278,0,0,0,46,43,39,
2026.04.15 15:30:40:270,142,0,0,493,480,-51768,0,0,0,46,43,39,
2026.04.15 15:30:40:306,-33,0,0,537,500,-51290,0,0,0,46,43,39,
2026.04.15 15:30:40:349,-18,0,0,557,500,-50731,0,0,0,46,43,39,
2026.04.15 15:30:40:385,205,0,0,466,500,-50210,0,0,0,46,43,39,
2026.04.15 15:30:40:428,-76,0,0,550,500,-49624,0,0,0,46,43,39,
2026.04.15 15:30:40:471,73,0,0,549,520,-49027,0,0,0,46,43,39,
2026.04.15 15:30:40:506,-47,0,0,552,520,-48496,0,0,0,46,43,39,
2026.04.15 15:30:40:549,-125,0,0,583,520,-47891,0,0,0,46,43,39,
2026.04.15 15:30:40:586,451,0,0,451,520,-47363,0,0,0,46,43,39,
2026.04.15 15:30:40:628,-44,0,0,548,520,-46783,0,0,0,46,43,39,
2026.04.15 15:30:40:671,-19,0,0,571,520,-46201,0,0,0,46,43,39,
2026.04.15 15:30:40:707,330,0,0,478,520,-45726,0,0,0,46,43,39,
2026.04.15 15:30:40:749,40,0,0,546,520,-45141,0,0,0,46,43,39,
2026.04.15 15:30:40:786,413,0,0,473,520,-44650,0,0,0,46,43,39,
2026.04.15 15:30:40:829,122,0,0,528,520,-44074,0,0,0,46,43,39,
2026.04.15 15:30:40:871,-2,0,0,560,520,-43474,0,0,0,46,43,39,
2026.04.15 15:30:40:907,313,0,0,479,520,-42971,0,0,0,46,43,39,
2026.04.15 15:30:40:950,53,0,0,550,520,-42364,0,0,0,46,43,39,
2026.04.15 15:30:40:986,478,0,0,463,520,-41877,0,0,0,46,43,39,
2026.04.15 15:30:41:027,103,0,0,528,520,-41319,0,0,0,46,43,39,
2026.04.15 15:30:41:067,21,0,0,556,520,-40733,0,0,0,46,43,39,
2026.04.15 15:30:41:102,315,0,0,493,520,-40273,0,0,0,46,43,39,
2026.04.15 15:30:41:143,19,0,0,564,520,-39683,0,0,0,46,43,39,
2026.04.15 15:30:41:177,476,0,0,468,520,-39176,0,0,0,46,43,39,
2026.04.15 15:30:41:217,166,0,0,528,520,-38563,0,0,0,46,43,39,
2026.04.15 15:30:41:252,386,0,0,494,520,-38039,0,0,0,46,43,39,
2026.04.15 15:30:41:292,62,0,0,550,520,-37484,0,0,0,46,43,39,
2026.04.15 15:30:41:333,89,0,0,561,520,-36888,0,0,0,46,43,39,
2026.04.15 15:30:41:367,197,0,0,522,520,-36421,0,0,0,46,43,39,
2026.04.15 15:30:41:408,60,0,0,561,520,-35836,0,0,0,46,43,39,
2026.04.15 15:30:41:448,325,0,0,513,520,-35266,0,0,0,46,43,39,
2026.04.15 15:30:41:483,36,0,0,571,520,-34754,0,0,0,46,43,39,
2026.04.15 15:30:41:522,381,0,0,501,520,-34177,0,0,0,46,43,39,
2026.04.15 15:30:41:557,33,0,0,570,520,-33671,0,0,0,46,43,39,
2026.04.15 15:30:41:598,289,0,0,523,520,-33069,0,0,0,46,43,39,
2026.04.15 15:30:41:633,159,0,0,536,520,-32535,0,0,0,46,43,39,
2026.04.15 15:30:41:672,290,0,0,532,520,-31984,0,0,0,46,43,39,
2026.04.15 15:30:41:713,361,0,0,506,520,-31378,0,0,0,46,43,39,
2026.04.15 15:30:41:747,37,0,0,566,520,-30844,0,0,0,46,43,39,
2026.04.15 15:30:41:788,157,0,0,556,520,-30249,0,0,0,46,43,39,
2026.04.15 15:30:41:823,351,0,0,491,520,-29726,0,0,0,46,43,39,
2026.04.15 15:30:41:863,80,0,0,560,520,-29141,0,0,0,46,43,39,
2026.04.15 15:30:41:903,158,0,0,552,520,-28560,0,0,0,46,43,39,
