,2026.04.15 15:30:34
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:30:35:507,0,0,-873,0,-340,-3013,0,0,0,47,47,39,
2026.04.15 15:30:35:550,31,0,-873,21,20,-3013,0,0,0,47,47,39,
2026.04.15 15:30:35:589,26,0,-873,20,20,-2994,0,0,0,47,47,39,
2026.04.15 15:30:35:629,11,0,-873,16,20,-2952,0,0,0,47,47,39,
2026.04.15 15:30:35:665,35,0,-873,10,20,-2918,0,0,0,47,47,39,
2026.04.15 15:30:35:708,129,0,-873,10,20,-2889,0,0,0,47,47,39,
2026.04.15 15:30:35:750,41,0,-873,31,20,-2849,0,0,0,47,47,39,
2026.04.15 15:30:35:787,32,0,-873,31,20,-2810,0,0,0,47,47,39,
2026.04.15 15:30:35:829,25,0,-873,21,20,-2770,0,0,0,47,47,39,
2026.04.15 15:30:35:866,82,0,-873,10,20,-2733,0,0,0,47,47,39,
2026.04.15 15:30:35:909,19,0,-873,26,20,-2701,0,0,0,47,47,39,
2026.04.15 15:30:35:950,110,0,-873,21,20,-2671,0,0,0,47,47,39,
2026.04.15 15:30:35:987,-4,0,-873,31,20,-2631,0,0,0,47,47,39,
2026.04.15 15:30:36:029,-35,0,-873,20,20,-2575,0,0,0,47,47,39,
2026.04.15 15:30:36:067,21,0,-873,0,20,-2539,0,0,0,47,47,39,
2026.04.15 15:30:36:108,-13,0,-873,20,20,-2506,0,0,0,47,47,39,
2026.04.15 15:30:36:150,65,0,-873,14,20,-2469,0,0,0,47,47,39,
2026.04.15 15:30:36:187,-35,0,-873,40,20,-2432,0,0,0,47,47,39,
2026.04.15 15:30:36:230,-61,0,-873,41,20,-2374,0,0,0,47,47,39,
2026.04.15 15:30:36:266,9,0,-873,23,20,-2342,0,0,0,47,47,39,
2026.04.15 15:30:36:308,35,0,-873,11,20,-2302,0,0,0,47,47,39,
2026.04.15 15:30:36:353,45,0,-873,34,40,-2255,0,0,0,47,47,39,
2026.04.15 15:30:36:388,-45,0,-873,61,40,-2203,0,0,0,47,47,39,
2026.04.15 15:30:36:431,-79,0,-873,71,40,-2137,0,0,0,47,47,39,
2026.04.15 15:30:36:466,104,0,-873,41,40,-2093,0,0,0,47,47,39,
2026.04.15 15:30:36:509,104,0,-873,41,60,-2014,0,0,0,47,47,39,
2026.04.15 15:30:36:551,30,0,-873,77,60,-1924,0,0,0,47,47,39,
2026.04.15 15:30:36:587,137,0,-873,40,60,-1858,0,0,0,47,47,39,
2026.04.15 15:30:36:630,96,0,-873,60,60,-1771,0,0,0,47,47,39,
2026.04.15 15:30:36:666,82,0,-873,70,80,-1695,0,0,0,47,47,39,
2026.04.15 15:30:36:710,45,0,-873,90,80,-1600,0,0,0,47,47,39,
2026.04.15 15:30:36:751,78,0,-873,101,80,-1510,0,0,0,47,47,39,
2026.04.15 15:30:36:787,114,0,-873,79,100,-1420,0,0,0,47,47,39,
2026.04.15 15:30:36:830,60,0,-873,91,100,-1304,0,0,0,47,47,39,
2026.04.15 15:30:36:866,88,0,-873,71,100,-1197,0,0,0,47,47,39,
2026.04.15 15:30:36:909,43,0,-873,111,100,-1055,0,0,0,47,47,39,
2026.04.15 15:30:36:945,75,0,-873,131,120,-962,0,0,0,47,47,39,
2026.04.15 15:30:36:988,324,0,-873,50,120,-836,0,0,0,47,47,39,
2026.04.15 15:30:37:031,124,0,-873,100,120,-680,0,0,0,47,47,39,
2026.04.15 15:30:37:067,-68,0,-873,159,120,-530,0,0,0,47,47,39,
2026.04.15 15:30:37:109,46,0,-873,95,120,-395,0,0,0,47,47,39,
2026.04.15 15:30:37:146,-18,0,-873,201,140,-273,0,0,0,47,47,39,
2026.04.15 15:30:37:188,-35,0,-873,172,140,-129,0,0,0,47,47,39,
2026.04.15 15:30:37:231,64,0,-873,161,140,42,0,0,0,47,47,39,
2026.04.15 15:30:37:267,234,0,-873,83,140,183,0,0,0,47,47,39,
2026.04.15 15:30:37:310,7,0,-873,151,140,343,0,0,0,47,47,39,
2026.04.15 15:30:37:347,0,0,-873,180,140,491,0,0,0,47,47,39,
2026.04.15 15:30:37:388,81,0,-873,181,140,667,0,0,0,47,47,39,
2026.04.15 15:30:37:431,50,0,-873,193,160,878,0,0,0,47,47,39,
2026.04.15 15:30:37:467,102,0,-873,150,160,1037,0,0,0,47,47,39,
2026.04.15 15:30:37:510,120,0,-873,130,160,1225,0,0,0,47,47,39,
2026.04.15 15:30:37:546,47,0,-873,180,160,1426,0,0,0,47,47,39,
2026.04.15 15:30:37:588,64,0,-873,137,160,1601,0,0,0,47,47,39,
2026.04.15 15:30:37:631,225,0,-873,115,180,1744,0,0,0,47,47,39,
2026.04.15 15:30:37:667,180,0,-873,122,180,1898,0,0,0,47,47,39,
2026.04.15 15:30:37:710,326,0,-873,153,180,2088,0,0,0,47,47,39,
2026.04.15 15:30:37:747,185,0,-873,141,180,2264,0,0,0,47,47,39,
2026.04.15 15:30:37:789,36,0,-873,241,200,2430,0,0,0,47,47,39,
2026.04.15 15:30:37:831,48,0,-873,201,200,2653,0,0,0,47,47,39,
2026.04.15 15:30:37:868,101,0,-873,210,200,2857,0,0,0,47,47,39,
2026.04.15 15:30:37:910,92,0,-873,230,200,3073,0,0,0,47,47,39,
2026.04.15 15:30:37:946,226,0,-873,185,220,3293,0,0,0,47,47,39,
2026.04.15 15:30:37:989,-8,0,-873,290,220,3580,0,0,0,47,47,39,
2026.04.15 15:30:38:026,114,0,-873,200,220,3799,0,0,0,47,47,39,
2026.04.15 15:30:38:068,150,0,-873,235,220,4169,0,0,0,47,47,39,
2026.04.15 15:30:38:111,48,0,-873,290,240,4438,0,0,0,47,47,39,
2026.04.15 15:30:38:146,80,0,-873,201,240,4717,0,0,0,47,47,39,
2026.04.15 15:30:38:189,89,0,-873,280,240,5027,0,0,0,47,47,39,
2026.04.15 15:30:38:226,20,0,-873,288,240,5276,0,0,0,47,47,39,
2026.04.15 15:30:38:269,49,0,-873,332,260,5556,0,0,0,47,47,39,
2026.04.15 15:30:38:312,373,0,-873,210,260,5849,0,0,0,47,47,39,
2026.04.15 15:30:38:348,373,0,-873,210,260,5849,0,0,0,47,47,39,
2026.04.15 15:30:38:390,298,0,-873,186,260,6462,0,0,0,47,47,39,
2026.04.15 15:30:38:426,225,0,-873,280,280,6690,0,0,0,47,47,39,
2026.04.15 15:30:38:469,228,0,-873,262,280,6984,0,0,0,47,47,39,
2026.04.15 15:30:38:511,19,0,-873,341,280,7293,0,0,0,47,47,39,
2026.04.15 15:30:38:548,-69,0,-873,338,280,7542,0,0,0,47,47,39,
2026.04.15 15:30:38:590,567,0,-873,233,300,7809,0,0,0,47,47,39,
2026.04.15 15:30:38:626,-12,0,-873,385,300,8120,0,0,0,47,47,39,
2026.04.15 15:30:38:668,218,0,-873,333,300,8424,0,0,0,47,47,39,
2026.04.15 15:30:38:711,487,0,-873,240,300,8761,0,0,0,47,47,39,
2026.04.15 15:30:38:747,487,0,-873,240,300,8761,0,0,0,47,47,39,
2026.04.15 15:30:38:790,610,0,-873,230,320,9366,0,0,0,47,47,39,
2026.04.15 15:30:38:827,56,0,-873,421,320,9699,0,0,0,47,47,39,
2026.04.15 15:30:38:869,283,0,-873,326,320,10085,0,0,0,47,47,39,
2026.04.15 15:30:38:911,237,0,-873,348,320,10442,0,0,0,47,47,39,
2026.04.15 15:30:38:948,307,0,-873,289,340,10751,0,0,0,47,47,39,
2026.04.15 15:30:38:991,307,0,-873,289,340,10751,0,0,0,47,47,39,
2026.04.15 15:30:39:026,0,0,-873,446,340,11473,0,0,0,47,47,39,
2026.04.15 15:30:39:069,89,0,-873,419,340,11838,0,0,0,47,47,39,
2026.04.15 15:30:39:106,661,0,-873,239,360,12156,0,0,0,47,47,39,
2026.04.15 15:30:39:148,511,0,-873,321,360,12534,0,0,0,47,47,39,
2026.04.15 15:30:39:190,470,0,-873,373,360,12897,0,0,0,47,47,39,
2026.04.15 15:30:39:227,50,0,-873,454,360,13226,0,0,0,47,47,39,
2026.04.15 15:30:39:269,62,0,-873,442,360,13651,0,0,0,47,47,39,
2026.04.15 15:30:39:306,157,0,-873,474,380,14032,0,0,0,47,47,39,
2026.04.15 15:30:39:348,735,0,-873,297,380,14471,0,0,0,47,47,39,
2026.04.15 15:30:39:391,407,0,-873,421,380,14919,0,0,0,47,47,39,
2026.04.15 15:30:39:427,57,0,-873,422,380,15314,0,0,0,47,47,39,
2026.04.15 15:30:39:469,11,0,-873,489,400,15731,0,0,0,47,47,39,
2026.04.15 15:30:39:506,117,0,-873,506,400,16145,0,0,0,47,47,39,
2026.04.15 15:30:39:549,11,0,-873,515,400,16617,0,0,0,47,47,39,
2026.04.15 15:30:39:591,-75,0,-873,510,400,17064,0,0,0,47,47,39,
2026.04.15 15:30:39:627,433,0,-873,455,420,17459,0,0,0,47,47,39,
2026.04.15 15:30:39:670,1,0,-873,561,420,17976,0,0,0,47,47,39,
2026.04.15 15:30:39:707,1,0,-873,561,420,17976,0,0,0,47,47,39,
2026.04.15 15:30:39:749,301,0,-873,492,420,18838,0,0,0,47,47,39,
2026.04.15 15:30:39:791,-26,0,-873,565,440,19289,0,0,0,47,47,39,
2026.04.15 15:30:39:828,1087,0,-873,305,440,19658,0,0,0,47,47,39,
2026.04.15 15:30:39:870,25,0,-873,602,440,20111,0,0,0,47,47,39,
2026.04.15 15:30:39:906,665,0,-873,435,440,20485,0,0,0,47,47,39,
2026.04.15 15:30:39:948,31,0,-873,561,440,20954,0,0,0,47,47,39,
2026.04.15 15:30:39:986,375,0,-873,515,460,21422,0,0,0,47,47,39,
2026.04.15 15:30:40:028,-4,0,-873,602,460,21925,0,0,0,47,47,39,
2026.04.15 15:30:40:070,352,0,-873,463,460,22464,0,0,0,47,47,39,
2026.04.15 15:30:40:107,58,0,-873,601,460,22919,0,0,0,47,47,39,
2026.04.15 15:30:40:149,72,0,-873,498,480,23495,0,0,0,47,47,39,
2026.04.15 15:30:40:185,161,0,-873,571,480,24053,0,0,0,47,47,39,
2026.04.15 15:30:40:228,525,0,-873,441,480,24665,0,0,0,47,47,39,
2026.04.15 15:30:40:270,1208,0,-873,345,480,25242,0,0,0,47,47,39,
2026.04.15 15:30:40:306,1208,0,-873,317,500,25767,0,0,0,47,47,39,
2026.04.15 15:30:40:349,1120,0,-873,374,500,26407,0,0,0,47,47,39,
2026.04.15 15:30:40:385,1232,0,-873,337,500,26971,0,0,0,47,47,39,
2026.04.15 15:30:40:428,1232,0,-873,337,500,26971,0,0,0,47,47,39,
2026.04.15 15:30:40:471,-38,0,-873,728,520,28128,0,0,0,47,47,39,
2026.04.15 15:30:40:506,419,0,-873,618,520,28645,0,0,0,47,47,39,
2026.04.15 15:30:40:550,74,0,-873,691,520,29195,0,0,0,47,47,39,
2026.04.15 15:30:40:586,150,0,-873,690,520,29698,0,0,0,47,47,39,
2026.04.15 15:30:40:628,29,0,-873,697,520,30247,0,0,0,47,47,39,
2026.04.15 15:30:40:671,1259,0,-873,370,520,30769,0,0,0,47,47,39,
2026.04.15 15:30:40:707,899,0,-873,426,520,31223,0,0,0,47,47,39,
2026.04.15 15:30:40:750,823,0,-873,619,520,31700,0,0,0,47,47,39,
2026.04.15 15:30:40:786,137,0,-873,725,520,32205,0,0,0,47,47,39,
2026.04.15 15:30:40:829,1505,0,-873,376,520,32733,0,0,0,47,47,39,
2026.04.15 15:30:40:872,220,0,-873,731,520,33252,0,0,0,47,47,39,
2026.04.15 15:30:40:907,636,0,-873,605,520,33739,0,0,0,47,47,39,
2026.04.15 15:30:40:950,1330,0,-873,393,520,34328,0,0,0,47,47,39,
2026.04.15 15:30:40:986,1241,0,-873,411,520,34782,0,0,0,47,47,39,
2026.04.15 15:30:41:027,1474,0,-873,509,520,35297,0,0,0,47,47,39,
2026.04.15 15:30:41:067,1269,0,-873,420,520,35890,0,0,0,47,47,39,
2026.04.15 15:30:41:102,332,0,-873,605,520,36414,0,0,0,47,47,39,
2026.04.15 15:30:41:143,2020,0,-873,480,520,36993,0,0,0,47,47,39,
2026.04.15 15:30:41:177,535,0,-873,745,520,37540,0,0,0,47,47,39,
2026.04.15 15:30:41:218,2470,0,-873,269,520,38136,0,0,0,47,47,39,
2026.04.15 15:30:41:252,1505,0,-873,554,520,38691,0,0,0,47,47,39,
2026.04.15 15:30:41:292,540,0,-873,711,520,39251,0,0,0,47,47,39,
2026.04.15 15:30:41:334,1882,0,-873,488,520,39834,0,0,0,47,47,39,
2026.04.15 15:30:41:367,1515,0,-873,549,520,40336,0,0,0,47,47,39,
2026.04.15 15:30:41:408,1792,0,-873,384,520,40989,0,0,0,47,47,39,
2026.04.15 15:30:41:448,442,0,-873,771,520,41579,0,0,0,47,47,39,
2026.04.15 15:30:41:483,622,0,-873,706,520,42083,0,0,0,47,47,39,
2026.04.15 15:30:41:522,2101,0,-873,368,520,42657,0,0,0,47,47,39,
2026.04.15 15:30:41:557,2153,0,-873,390,520,43185,0,0,0,47,47,39,
2026.04.15 15:30:41:598,610,0,-873,679,520,43767,0,0,0,47,47,39,
2026.04.15 15:30:41:633,1540,0,-873,426,520,44293,0,0,0,47,47,39,
2026.04.15 15:30:41:672,1736,0,-873,545,520,44842,0,0,0,47,47,39,
2026.04.15 15:30:41:713,2599,0,-873,281,520,45442,0,0,0,47,47,39,
2026.04.15 15:30:41:748,2592,0,-873,248,520,45917,0,0,0,47,47,39,
2026.04.15 15:30:41:788,245,0,-873,839,520,46464,0,0,0,47,47,39,
2026.04.15 15:30:41:823,771,0,-873,673,520,46958,0,0,0,47,47,39,
2026.04.15 15:30:41:863,2863,0,-873,242,520,47513,0,0,0,47,47,39,
2026.04.15 15:30:41:903,399,0,-873,778,520,48134,0,0,0,47,47,39,
2026.04.15 15:30:34:507,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:34:549,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:34:586,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:34:628,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:34:670,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:34:707,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:34:750,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:34:787,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:34:829,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:34:871,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:34:907,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:34:950,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:34:986,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:029,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:070,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:107,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:150,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:186,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:229,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:266,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:308,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:350,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:387,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:430,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:466,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:507,0,0,0,0,-340,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:550,95,0,0,0,20,117241,0,0,0,46,37,32,
2026.04.15 15:30:35:589,117,0,0,11,20,117258,0,0,0,46,37,32,
2026.04.15 15:30:35:629,6,0,0,31,20,117302,0,0,0,46,37,32,
2026.04.15 15:30:35:665,8,0,0,20,20,117341,0,0,0,46,37,32,
2026.04.15 15:30:35:708,-60,0,0,31,20,117383,0,0,0,46,37,32,
2026.04.15 15:30:35:751,14,0,0,10,20,117410,0,0,0,46,37,32,
2026.04.15 15:30:35:787,6,0,0,21,20,117437,0,0,0,46,37,32,
2026.04.15 15:30:35:829,43,0,0,21,20,117469,0,0,0,46,37,32,
2026.04.15 15:30:35:866,-24,0,0,31,20,117519,0,0,0,46,37,32,
2026.04.15 15:30:35:909,-23,0,0,21,20,117560,0,0,0,46,37,32,
2026.04.15 15:30:35:950,-23,0,0,20,20,117610,0,0,0,46,37,32,
2026.04.15 15:30:35:987,25,0,0,10,20,117637,0,0,0,46,37,32,
2026.04.15 15:30:36:029,-7,0,0,20,20,117678,0,0,0,46,37,32,
2026.04.15 15:30:36:067,-7,0,0,20,20,117678,0,0,0,46,37,32,
2026.04.15 15:30:36:108,12,0,0,21,20,117759,0,0,0,46,37,32,
2026.04.15 15:30:36:150,-53,0,0,30,20,117809,0,0,0,46,37,32,
2026.04.15 15:30:36:187,-36,0,0,20,20,117836,0,0,0,46,37,32,
2026.04.15 15:30:36:230,11,0,0,10,20,117865,0,0,0,46,37,32,
2026.04.15 15:30:36:266,59,0,0,10,20,117886,0,0,0,46,37,32,
2026.04.15 15:30:36:308,41,0,0,21,20,117918,0,0,0,46,37,32,
2026.04.15 15:30:36:353,64,0,0,41,40,117974,0,0,0,46,37,32,
2026.04.15 15:30:36:388,51,0,0,43,40,118038,0,0,0,46,37,32,
2026.04.15 15:30:36:431,-38,0,0,51,40,118125,0,0,0,46,37,32,
2026.04.15 15:30:36:466,66,0,0,30,40,118166,0,0,0,46,37,32,
2026.04.15 15:30:36:509,63,0,0,60,60,118230,0,0,0,46,37,32,
2026.04.15 15:30:36:551,112,0,0,61,60,118293,0,0,0,46,37,32,
2026.04.15 15:30:36:587,15,0,0,68,60,118375,0,0,0,46,37,32,
2026.04.15 15:30:36:630,-3,0,0,71,60,118459,0,0,0,46,37,32,
2026.04.15 15:30:36:666,150,0,0,60,80,118527,0,0,0,46,37,32,
2026.04.15 15:30:36:710,105,0,0,85,80,118629,0,0,0,46,37,32,
2026.04.15 15:30:36:751,51,0,0,91,80,118728,0,0,0,46,37,32,
2026.04.15 15:30:36:787,5,0,0,90,100,118808,0,0,0,46,37,32,
2026.04.15 15:30:36:830,40,0,0,101,100,118947,0,0,0,46,37,32,
2026.04.15 15:30:36:866,66,0,0,101,100,119065,0,0,0,46,37,32,
2026.04.15 15:30:36:909,20,0,0,100,100,119200,0,0,0,46,37,32,
2026.04.15 15:30:36:945,128,0,0,99,120,119306,0,0,0,46,37,32,
2026.04.15 15:30:36:988,192,0,0,99,120,119443,0,0,0,46,37,32,
2026.04.15 15:30:37:031,189,0,0,110,120,119595,0,0,0,46,37,32,
2026.04.15 15:30:37:067,176,0,0,110,120,119725,0,0,0,46,37,32,
2026.04.15 15:30:37:109,141,0,0,121,120,119886,0,0,0,46,37,32,
2026.04.15 15:30:37:146,133,0,0,141,140,120033,0,0,0,46,37,32,
2026.04.15 15:30:37:188,66,0,0,150,140,120215,0,0,0,46,37,32,
2026.04.15 15:30:37:231,97,0,0,141,140,120372,0,0,0,46,37,32,
2026.04.15 15:30:37:267,186,0,0,130,140,120513,0,0,0,46,37,32,
2026.04.15 15:30:37:310,144,0,0,141,140,120681,0,0,0,46,37,32,
2026.04.15 15:30:37:347,165,0,0,141,140,120830,0,0,0,46,37,32,
2026.04.15 15:30:37:389,165,0,0,141,140,120830,0,0,0,46,37,32,
2026.04.15 15:30:37:431,161,0,0,140,160,121149,0,0,0,46,37,32,
2026.04.15 15:30:37:468,181,0,0,160,160,121303,0,0,0,46,37,32,
2026.04.15 15:30:37:510,114,0,0,170,160,121516,0,0,0,46,37,32,
2026.04.15 15:30:37:546,140,0,0,162,160,121672,0,0,0,46,37,32,
2026.04.15 15:30:37:588,136,0,0,161,160,121888,0,0,0,46,37,32,
2026.04.15 15:30:37:631,250,0,0,171,180,122069,0,0,0,46,37,32,
2026.04.15 15:30:37:667,236,0,0,181,180,122256,0,0,0,46,37,32,
2026.04.15 15:30:37:710,246,0,0,181,180,122486,0,0,0,46,37,32,
2026.04.15 15:30:37:747,238,0,0,181,180,122715,0,0,0,46,37,32,
2026.04.15 15:30:37:789,238,0,0,181,200,122715,0,0,0,46,37,32,
2026.04.15 15:30:37:831,232,0,0,197,200,123207,0,0,0,46,37,32,
2026.04.15 15:30:37:868,237,0,0,201,200,123401,0,0,0,46,37,32,
2026.04.15 15:30:37:910,271,0,0,201,200,123643,0,0,0,46,37,32,
2026.04.15 15:30:37:946,414,0,0,191,220,123824,0,0,0,46,37,32,
2026.04.15 15:30:37:989,315,0,0,220,220,124112,0,0,0,46,37,32,
2026.04.15 15:30:38:026,303,0,0,221,220,124303,0,0,0,46,37,32,
2026.04.15 15:30:38:068,239,0,0,227,220,124560,0,0,0,46,37,32,
2026.04.15 15:30:38:111,325,0,0,231,240,124790,0,0,0,46,37,32,
2026.04.15 15:30:38:147,352,0,0,231,240,125025,0,0,0,46,37,32,
2026.04.15 15:30:38:189,308,0,0,240,240,125320,0,0,0,46,37,32,
2026.04.15 15:30:38:226,305,0,0,240,240,125582,0,0,0,46,37,32,
2026.04.15 15:30:38:269,471,0,0,231,260,125860,0,0,0,46,37,32,
2026.04.15 15:30:38:312,440,0,0,253,260,126117,0,0,0,46,37,32,
2026.04.15 15:30:38:348,380,0,0,261,260,126415,0,0,0,46,37,32,
2026.04.15 15:30:38:390,295,0,0,271,260,126724,0,0,0,46,37,32,
2026.04.15 15:30:38:426,458,0,0,261,280,127002,0,0,0,46,37,32,
2026.04.15 15:30:38:469,474,0,0,270,280,127277,0,0,0,46,37,32,
2026.04.15 15:30:38:511,410,0,0,281,280,127618,0,0,0,46,37,32,
2026.04.15 15:30:38:548,430,0,0,280,280,127879,0,0,0,46,37,32,
2026.04.15 15:30:38:590,429,0,0,301,300,128192,0,0,0,46,37,32,
2026.04.15 15:30:38:626,468,0,0,291,300,128528,0,0,0,46,37,32,
2026.04.15 15:30:38:668,456,0,0,301,300,128871,0,0,0,46,37,32,
2026.04.15 15:30:38:711,535,0,0,290,300,129210,0,0,0,46,37,32,
2026.04.15 15:30:38:747,496,0,0,301,300,129504,0,0,0,46,37,32,
2026.04.15 15:30:38:790,472,0,0,325,320,129873,0,0,0,46,37,32,
2026.04.15 15:30:38:827,530,0,0,310,320,130183,0,0,0,46,37,32,
2026.04.15 15:30:38:869,585,0,0,310,320,130564,0,0,0,46,37,32,
2026.04.15 15:30:38:911,500,0,0,330,320,130940,0,0,0,46,37,32,
2026.04.15 15:30:38:948,545,0,0,321,340,131230,0,0,0,46,37,32,
2026.04.15 15:30:38:991,590,0,0,330,340,131619,0,0,0,46,37,32,
2026.04.15 15:30:39:026,622,0,0,331,340,131893,0,0,0,46,37,32,
2026.04.15 15:30:39:069,586,0,0,340,340,132301,0,0,0,46,37,32,
2026.04.15 15:30:39:106,522,0,0,351,360,132639,0,0,0,46,37,32,
2026.04.15 15:30:39:148,633,0,0,349,360,133062,0,0,0,46,37,32,
2026.04.15 15:30:39:190,686,0,0,350,360,133483,0,0,0,46,37,32,
2026.04.15 15:30:39:227,662,0,0,361,360,133836,0,0,0,46,37,32,
2026.04.15 15:30:39:269,640,0,0,367,360,134258,0,0,0,46,37,32,
2026.04.15 15:30:39:306,595,0,0,390,380,134669,0,0,0,46,37,32,
2026.04.15 15:30:39:348,766,0,0,360,380,135073,0,0,0,46,37,32,
2026.04.15 15:30:39:391,692,0,0,381,380,135517,0,0,0,46,37,32,
2026.04.15 15:30:39:427,632,0,0,391,380,135876,0,0,0,46,37,32,
2026.04.15 15:30:39:469,748,0,0,393,400,136322,0,0,0,46,37,32,
2026.04.15 15:30:39:506,823,0,0,391,400,136697,0,0,0,46,37,32,
2026.04.15 15:30:39:549,666,0,0,421,400,137162,0,0,0,46,37,32,
2026.04.15 15:30:39:591,730,0,0,401,400,137591,0,0,0,46,37,32,
2026.04.15 15:30:39:627,839,0,0,383,420,137964,0,0,0,46,37,32,
2026.04.15 15:30:39:670,887,0,0,411,420,138436,0,0,0,46,37,32,
2026.04.15 15:30:39:707,801,0,0,430,420,138889,0,0,0,46,37,32,
2026.04.15 15:30:39:749,827,0,0,421,420,139370,0,0,0,46,37,32,
2026.04.15 15:30:39:792,926,0,0,431,440,139828,0,0,0,46,37,32,
2026.04.15 15:30:39:828,977,0,0,430,440,140271,0,0,0,46,37,32,
2026.04.15 15:30:39:870,800,0,0,450,440,140752,0,0,0,46,37,32,
2026.04.15 15:30:39:906,859,0,0,439,440,141179,0,0,0,46,37,32,
2026.04.15 15:30:39:949,1006,0,0,421,440,141644,0,0,0,46,37,32,
2026.04.15 15:30:39:986,904,0,0,471,460,142124,0,0,0,46,37,32,
2026.04.15 15:30:40:029,861,0,0,470,460,142665,0,0,0,46,37,32,
2026.04.15 15:30:40:070,1074,0,0,441,460,143173,0,0,0,46,37,32,
2026.04.15 15:30:40:107,1011,0,0,460,460,143627,0,0,0,46,37,32,
2026.04.15 15:30:40:149,986,0,0,478,480,144166,0,0,0,46,37,32,
