,2026.04.15 15:05:22
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:05:26:382,323,0,0,204,180,20384,0,0,0,47,47,39,
2026.04.15 15:05:26:425,391,0,0,182,180,20571,0,0,0,47,47,39,
2026.04.15 15:05:26:462,414,0,0,123,180,20749,0,0,0,47,47,39,
2026.04.15 15:05:26:504,275,0,0,214,180,20940,0,0,0,47,47,39,
2026.04.15 15:05:26:541,669,0,0,159,180,21138,0,0,0,47,47,39,
2026.04.15 15:05:26:584,177,0,0,241,180,21364,0,0,0,47,47,39,
2026.04.15 15:05:26:627,656,0,0,130,180,21586,0,0,0,47,47,39,
2026.04.15 15:05:26:664,363,0,0,190,180,21778,0,0,0,47,47,39,
2026.04.15 15:05:26:706,169,0,0,226,180,21986,0,0,0,47,47,39,
2026.04.15 15:05:26:743,285,0,0,203,180,22155,0,0,0,47,47,39,
2026.04.15 15:05:26:785,723,0,0,80,160,22369,0,0,0,47,47,39,
2026.04.15 15:05:26:829,675,0,0,127,160,22564,0,0,0,47,47,39,
2026.04.15 15:05:26:865,670,0,0,85,160,22729,0,0,0,47,47,39,
2026.04.15 15:05:26:908,585,0,0,145,160,22940,0,0,0,47,47,39,
2026.04.15 15:05:26:945,673,0,0,75,140,23111,0,0,0,47,47,39,
2026.04.15 15:05:26:988,596,0,0,114,140,23292,0,0,0,47,47,39,
2026.04.15 15:05:27:030,338,0,0,161,140,23468,0,0,0,47,47,39,
2026.04.15 15:05:27:067,495,0,0,141,140,23620,0,0,0,47,47,39,
2026.04.15 15:05:27:110,275,0,0,155,120,23783,0,0,0,47,47,39,
2026.04.15 15:05:27:147,596,0,0,91,120,23936,0,0,0,47,47,39,
2026.04.15 15:05:27:190,343,0,0,161,120,24107,0,0,0,47,47,39,
2026.04.15 15:05:27:233,588,0,0,77,100,24297,0,0,0,47,47,39,
2026.04.15 15:05:27:269,316,0,0,129,100,24413,0,0,0,47,47,39,
2026.04.15 15:05:27:312,683,0,0,40,100,24554,0,0,0,47,47,39,
2026.04.15 15:05:27:348,231,0,0,131,100,24676,0,0,0,47,47,39,
2026.04.15 15:05:27:391,327,0,0,126,100,24816,0,0,0,47,47,39,
2026.04.15 15:05:27:428,365,0,0,91,80,24927,0,0,0,47,47,39,
2026.04.15 15:05:27:471,547,0,0,60,80,25027,0,0,0,47,47,39,
2026.04.15 15:05:27:513,392,0,0,113,80,25147,0,0,0,47,47,39,
2026.04.15 15:05:27:550,428,0,0,115,60,25242,0,0,0,47,47,39,
2026.04.15 15:05:27:593,365,0,0,71,60,25327,0,0,0,47,47,39,
2026.04.15 15:05:27:630,453,0,0,70,60,25399,0,0,0,47,47,39,
2026.04.15 15:05:27:673,487,0,0,36,60,25484,0,0,0,47,47,39,
2026.04.15 15:05:27:716,487,0,0,36,40,25484,0,0,0,47,47,39,
2026.04.15 15:05:27:752,506,0,0,30,40,25643,0,0,0,47,47,39,
2026.04.15 15:05:27:795,636,0,0,20,40,25699,0,0,0,47,47,39,
2026.04.15 15:05:27:832,631,0,0,15,40,25757,0,0,0,47,47,39,
2026.04.15 15:05:27:874,367,0,0,60,20,25829,0,0,0,47,47,39,
2026.04.15 15:05:27:917,394,0,0,20,20,25892,0,0,0,47,47,39,
2026.04.15 15:05:27:954,417,0,0,21,20,25931,0,0,0,47,47,39,
2026.04.15 15:05:27:997,473,0,0,10,20,25968,0,0,0,47,47,39,
2026.04.15 15:05:28:034,540,0,0,0,20,26000,0,0,0,47,47,39,
2026.04.15 15:05:28:076,456,0,0,0,0,26021,0,0,0,47,47,39,
2026.04.15 15:05:28:119,378,0,0,10,0,26034,0,0,0,47,47,39,
2026.04.15 15:05:28:156,368,0,0,0,0,26060,0,0,0,47,47,39,
2026.04.15 15:05:28:198,290,0,0,0,-20,26083,0,0,0,47,47,39,
2026.04.15 15:05:28:235,187,0,0,0,-20,26083,0,0,0,47,47,39,
2026.04.15 15:05:28:278,86,0,0,0,-20,26080,0,0,0,47,47,39,
2026.04.15 15:05:28:320,111,0,0,-11,-20,26048,0,0,0,47,47,39,
2026.04.15 15:05:28:357,236,0,0,-25,-20,26006,0,0,0,47,47,39,
2026.04.15 15:05:28:400,100,0,0,-20,-40,25951,0,0,0,47,47,39,
2026.04.15 15:05:28:436,59,0,0,-31,-40,25912,0,0,0,47,47,39,
2026.04.15 15:05:28:479,201,0,0,-81,-40,25831,0,0,0,47,47,39,
2026.04.15 15:05:28:522,164,0,0,-41,-60,25755,0,0,0,47,47,39,
2026.04.15 15:05:28:559,165,0,0,-71,-60,25674,0,0,0,47,47,39,
2026.04.15 15:05:28:601,227,0,0,-81,-60,25574,0,0,0,47,47,39,
2026.04.15 15:05:28:638,130,0,0,-61,-60,25505,0,0,0,47,47,39,
2026.04.15 15:05:28:681,190,0,0,-61,-60,25414,0,0,0,47,47,39,
2026.04.15 15:05:28:718,132,0,0,-61,-80,25335,0,0,0,47,47,39,
2026.04.15 15:05:28:760,217,0,0,-101,-80,25212,0,0,0,47,47,39,
2026.04.15 15:05:28:803,107,0,0,-81,-80,25102,0,0,0,47,47,39,
2026.04.15 15:05:28:840,126,0,0,-50,-80,24988,0,0,0,47,47,39,
2026.04.15 15:05:28:882,33,0,0,-81,-100,24868,0,0,0,47,47,39,
2026.04.15 15:05:28:919,59,0,0,-50,-100,24741,0,0,0,47,47,39,
2026.04.15 15:05:28:962,122,0,0,-111,-100,24601,0,0,0,47,47,39,
2026.04.15 15:05:29:005,113,0,0,-125,-100,24470,0,0,0,47,47,39,
2026.04.15 15:05:29:041,195,0,0,-141,-120,24343,0,0,0,47,47,39,
2026.04.15 15:05:29:084,293,0,0,-163,-120,24174,0,0,0,47,47,39,
2026.04.15 15:05:29:121,173,0,0,-151,-120,24011,0,0,0,47,47,39,
2026.04.15 15:05:29:163,258,0,0,-149,-120,23839,0,0,0,47,47,39,
2026.04.15 15:05:29:206,108,0,0,-120,-140,23664,0,0,0,47,47,39,
2026.04.15 15:05:29:243,310,0,0,-170,-140,23493,0,0,0,47,47,39,
2026.04.15 15:05:29:286,53,0,0,-73,-140,23325,0,0,0,47,47,39,
2026.04.15 15:05:29:322,-84,0,0,-107,-140,23177,0,0,0,47,47,39,
2026.04.15 15:05:29:365,-61,0,0,-147,-140,23005,0,0,0,47,47,39,
2026.04.15 15:05:29:407,78,0,0,-161,-160,22783,0,0,0,47,47,39,
2026.04.15 15:05:29:444,31,0,0,-111,-160,22623,0,0,0,47,47,39,
2026.04.15 15:05:29:487,48,0,0,-110,-160,22419,0,0,0,47,47,39,
2026.04.15 15:05:29:523,-2,0,0,-100,-160,22240,0,0,0,47,47,39,
2026.04.15 15:05:29:566,-4,0,0,-140,-180,22046,0,0,0,47,47,39,
2026.04.15 15:05:29:609,-119,0,0,-113,-180,21844,0,0,0,47,47,39,
2026.04.15 15:05:29:646,-72,0,0,-100,-180,21661,0,0,0,47,47,39,
2026.04.15 15:05:29:688,-35,0,0,-174,-180,21454,0,0,0,47,47,39,
2026.04.15 15:05:29:727,35,0,0,-194,-200,21260,0,0,0,47,47,39,
2026.04.15 15:05:29:768,254,0,0,-244,-200,20981,0,0,0,47,47,39,
2026.04.15 15:05:29:804,254,0,0,-244,-200,20981,0,0,0,47,47,39,
2026.04.15 15:05:29:847,54,0,0,-200,-200,20577,0,0,0,47,47,39,
2026.04.15 15:05:29:890,-15,0,0,-170,-200,20392,0,0,0,47,47,39,
2026.04.15 15:05:29:926,-66,0,0,-163,-220,20212,0,0,0,47,47,39,
2026.04.15 15:05:29:969,-48,0,0,-160,-220,19973,0,0,0,47,47,39,
2026.04.15 15:05:30:005,-54,0,0,-181,-220,19749,0,0,0,47,47,39,
2026.04.15 15:05:30:048,-28,0,0,-187,-220,19524,0,0,0,47,47,39,
2026.04.15 15:05:30:091,-36,0,0,-180,-240,19309,0,0,0,47,47,39,
2026.04.15 15:05:30:128,-59,0,0,-250,-240,19118,0,0,0,47,47,39,
2026.04.15 15:05:30:170,230,0,0,-311,-240,18825,0,0,0,47,47,39,
2026.04.15 15:05:30:207,69,0,0,-281,-240,18554,0,0,0,47,47,39,
2026.04.15 15:05:30:250,66,0,0,-341,-260,18286,0,0,0,47,47,39,
2026.04.15 15:05:30:292,-70,0,0,-257,-260,18023,0,0,0,47,47,39,
2026.04.15 15:05:30:329,207,0,0,-310,-260,17746,0,0,0,47,47,39,
2026.04.15 15:05:30:371,-68,0,0,-200,-260,17421,0,0,0,47,47,39,
2026.04.15 15:05:30:408,82,0,0,-245,-280,17114,0,0,0,47,47,39,
2026.04.15 15:05:30:451,-49,0,0,-271,-280,16796,0,0,0,47,47,39,
2026.04.15 15:05:30:493,-200,0,0,-202,-280,16533,0,0,0,47,47,39,
2026.04.15 15:05:30:530,160,0,0,-330,-280,16212,0,0,0,47,47,39,
2026.04.15 15:05:30:573,97,0,0,-361,-300,15843,0,0,0,47,47,39,
2026.04.15 15:05:30:609,-151,0,0,-200,-300,15540,0,0,0,47,47,39,
2026.04.15 15:05:30:652,-12,0,0,-224,-300,15237,0,0,0,47,47,39,
2026.04.15 15:05:30:689,26,0,0,-320,-300,14916,0,0,0,47,47,39,
2026.04.15 15:05:30:732,-12,0,0,-357,-300,14555,0,0,0,47,47,39,
2026.04.15 15:05:30:774,-61,0,0,-316,-300,14187,0,0,0,47,47,39,
2026.04.15 15:05:30:811,200,0,0,-352,-300,13905,0,0,0,47,47,39,
2026.04.15 15:05:30:854,137,0,0,-352,-300,13564,0,0,0,47,47,39,
2026.04.15 15:05:30:890,4,0,0,-379,-300,13234,0,0,0,47,47,39,
2026.04.15 15:05:30:933,-214,0,0,-210,-300,12920,0,0,0,47,47,39,
2026.04.15 15:05:30:975,-234,0,0,-189,-300,12630,0,0,0,47,47,39,
2026.04.15 15:05:31:012,-60,0,0,-280,-300,12346,0,0,0,47,47,39,
2026.04.15 15:05:31:055,-16,0,0,-365,-300,12017,0,0,0,47,47,39,
2026.04.15 15:05:31:091,-255,0,0,-253,-300,11726,0,0,0,47,47,39,
2026.04.15 15:05:31:135,18,0,0,-270,-300,11398,0,0,0,47,47,39,
2026.04.15 15:05:31:177,18,0,0,-320,-300,11078,0,0,0,47,47,39,
2026.04.15 15:05:31:213,-5,0,0,-381,-300,10787,0,0,0,47,47,39,
2026.04.15 15:05:31:256,-397,0,0,-223,-300,10440,0,0,0,47,47,39,
2026.04.15 15:05:31:293,-121,0,0,-199,-300,10147,0,0,0,47,47,39,
2026.04.15 15:05:31:335,-246,0,0,-266,-300,9796,0,0,0,47,47,39,
2026.04.15 15:05:31:378,63,0,0,-405,-300,9454,0,0,0,47,47,39,
2026.04.15 15:05:31:414,-185,0,0,-315,-300,9142,0,0,0,47,47,39,
2026.04.15 15:05:31:457,-133,0,0,-218,-300,8832,0,0,0,47,47,39,
2026.04.15 15:05:31:494,-22,0,0,-314,-300,8570,0,0,0,47,47,39,
2026.04.15 15:05:31:536,-21,0,0,-332,-300,8255,0,0,0,47,47,39,
2026.04.15 15:05:31:579,-411,0,0,-251,-300,7945,0,0,0,47,47,39,
2026.04.15 15:05:31:615,-333,0,0,-210,-300,7661,0,0,0,47,47,39,
2026.04.15 15:05:31:658,24,0,0,-401,-300,7358,0,0,0,47,47,39,
2026.04.15 15:05:31:695,25,0,0,-379,-300,7088,0,0,0,47,47,39,
2026.04.15 15:05:31:738,-476,0,0,-230,-300,6759,0,0,0,47,47,39,
2026.04.15 15:05:31:780,-297,0,0,-269,-300,6460,0,0,0,47,47,39,
2026.04.15 15:05:31:816,-27,0,0,-381,-300,6151,0,0,0,47,47,39,
2026.04.15 15:05:31:859,-139,0,0,-262,-300,5790,0,0,0,47,47,39,
2026.04.15 15:05:31:896,-392,0,0,-272,-300,5478,0,0,0,47,47,39,
2026.04.15 15:05:31:939,-95,0,0,-261,-300,5113,0,0,0,47,47,39,
2026.04.15 15:05:31:981,39,0,0,-376,-300,4764,0,0,0,47,47,39,
2026.04.15 15:05:32:018,-45,0,0,-280,-300,4433,0,0,0,47,47,39,
2026.04.15 15:05:32:060,-166,0,0,-332,-300,4011,0,0,0,47,47,39,
2026.04.15 15:05:32:097,-89,0,0,-276,-300,3635,0,0,0,47,47,39,
2026.04.15 15:05:32:140,-204,0,0,-321,-300,3291,0,0,0,47,47,39,
2026.04.15 15:05:32:182,-453,0,0,-233,-300,2947,0,0,0,47,47,39,
2026.04.15 15:05:32:219,-54,0,0,-380,-300,2653,0,0,0,47,47,39,
2026.04.15 15:05:32:262,-167,0,0,-340,-300,2330,0,0,0,47,47,39,
2026.04.15 15:05:32:298,18,0,0,-422,-300,2087,0,0,0,47,47,39,
2026.04.15 15:05:32:340,-632,0,0,-206,-300,1805,0,0,0,47,47,39,
2026.04.15 15:05:32:377,-63,0,0,-376,-300,1521,0,0,0,47,47,39,
2026.04.15 15:05:32:420,-280,0,0,-313,-300,1167,0,0,0,47,47,39,
2026.04.15 15:05:32:463,-588,0,0,-221,-300,805,0,0,0,47,47,39,
2026.04.15 15:05:32:500,-44,0,0,-369,-300,491,0,0,0,47,47,39,
2026.04.15 15:05:32:541,-106,0,0,-352,-300,136,0,0,0,47,47,39,
2026.04.15 15:05:32:578,-623,0,0,-223,-300,-143,0,0,0,47,47,39,
2026.04.15 15:05:32:621,-388,0,0,-248,-300,-456,0,0,0,47,47,39,
2026.04.15 15:05:32:664,-420,0,0,-261,-300,-800,0,0,0,47,47,39,
2026.04.15 15:05:32:700,-113,0,0,-344,-300,-1085,0,0,0,47,47,39,
2026.04.15 15:05:32:743,-136,0,0,-338,-300,-1434,0,0,0,47,47,39,
2026.04.15 15:05:32:779,-136,0,0,-338,-300,-1434,0,0,0,47,47,39,
2026.04.15 15:05:32:822,-392,0,0,-331,-300,-2051,0,0,0,47,47,39,
2026.04.15 15:05:32:864,-503,0,0,-298,-300,-2408,0,0,0,47,47,39,
2026.04.15 15:05:32:901,-552,0,0,-216,-300,-2737,0,0,0,47,47,39,
2026.04.15 15:05:32:944,-86,0,0,-288,-300,-3093,0,0,0,47,47,39,
2026.04.15 15:05:32:981,-254,0,0,-367,-300,-3393,0,0,0,47,47,39,
2026.04.15 15:05:33:023,-180,0,0,-362,-300,-3724,0,0,0,47,47,39,
2026.04.15 15:05:33:066,-195,0,0,-368,-300,-4050,0,0,0,47,47,39,
2026.04.15 15:05:33:102,-704,0,0,-221,-300,-4336,0,0,0,47,47,39,
2026.04.15 15:05:33:145,-424,0,0,-328,-300,-4678,0,0,0,47,47,39,
2026.04.15 15:05:33:181,-912,0,0,-193,-300,-4968,0,0,0,47,47,39,
2026.04.15 15:05:33:224,-778,0,0,-218,-300,-5300,0,0,0,47,47,39,
2026.04.15 15:05:33:267,-819,0,0,-198,-300,-5638,0,0,0,47,47,39,
2026.04.15 15:05:33:303,-586,0,0,-250,-300,-5927,0,0,0,47,47,39,
2026.04.15 15:05:33:346,-945,0,0,-211,-300,-6303,0,0,0,47,47,39,
2026.04.15 15:05:33:383,-626,0,0,-212,-300,-6651,0,0,0,47,47,39,
2026.04.15 15:05:33:425,-821,0,0,-173,-300,-6999,0,0,0,47,47,39,
2026.04.15 15:05:33:467,-920,0,0,-188,-300,-7366,0,0,0,47,47,39,
2026.04.15 15:05:33:504,-524,0,0,-230,-300,-7679,0,0,0,47,47,39,
2026.04.15 15:05:33:547,-635,0,0,-223,-300,-8062,0,0,0,47,47,39,
2026.04.15 15:05:33:583,-49,0,0,-392,-300,-8404,0,0,0,47,47,39,
2026.04.15 15:05:33:626,-220,0,0,-307,-300,-8756,0,0,0,47,47,39,
2026.04.15 15:05:33:662,-159,0,0,-359,-300,-9080,0,0,0,47,47,39,
2026.04.15 15:05:33:705,-502,0,0,-254,-300,-9445,0,0,0,47,47,39,
2026.04.15 15:05:33:748,-919,0,0,-168,-300,-9777,0,0,0,47,47,39,
2026.04.15 15:05:33:784,-297,0,0,-300,-300,-10089,0,0,0,47,47,39,
2026.04.15 15:05:33:827,-895,0,0,-201,-300,-10438,0,0,0,47,47,39,
2026.04.15 15:05:33:864,-707,0,0,-239,-300,-10758,0,0,0,47,47,39,
2026.04.15 15:05:33:906,-854,0,0,-164,-300,-11124,0,0,0,47,47,39,
2026.04.15 15:05:33:949,-1022,0,0,-187,-300,-11465,0,0,0,47,47,39,
2026.04.15 15:05:33:986,-913,0,0,-190,-300,-11818,0,0,0,47,47,39,
2026.04.15 15:05:34:028,-702,0,0,-290,-300,-12154,0,0,0,47,47,39,
2026.04.15 15:05:34:065,-980,0,0,-179,-300,-12438,0,0,0,47,47,39,
2026.04.15 15:05:34:107,-904,0,0,-211,-300,-12737,0,0,0,47,47,39,
2026.04.15 15:05:34:150,-176,0,0,-420,-300,-13048,0,0,0,47,47,39,
2026.04.15 15:05:34:186,-855,0,0,-251,-300,-13326,0,0,0,47,47,39,
2026.04.15 15:05:34:229,-507,0,0,-355,-300,-13603,0,0,0,47,47,39,
2026.04.15 15:05:34:266,-625,0,0,-305,-300,-13888,0,0,0,47,47,39,
2026.04.15 15:05:34:308,-163,0,0,-427,-300,-14245,0,0,0,47,47,39,
2026.04.15 15:05:34:350,-295,0,0,-333,-300,-14623,0,0,0,47,47,39,
2026.04.15 15:05:34:387,-277,0,0,-372,-300,-14875,0,0,0,47,47,39,
2026.04.15 15:05:34:430,-642,0,0,-241,-300,-15231,0,0,0,47,47,39,
2026.04.15 15:05:34:466,-221,0,0,-389,-300,-15536,0,0,0,47,47,39,
2026.04.15 15:05:34:509,-772,0,0,-204,-300,-15870,0,0,0,47,47,39,
2026.04.15 15:05:34:545,-724,0,0,-212,-300,-16140,0,0,0,47,47,39,
2026.04.15 15:05:34:588,-852,0,0,-195,-300,-16465,0,0,0,47,47,39,
2026.04.15 15:05:34:630,-792,0,0,-323,-300,-16782,0,0,0,47,47,39,
2026.04.15 15:05:34:667,-1033,0,0,-228,-300,-17100,0,0,0,47,47,39,
2026.04.15 15:05:34:710,-213,0,0,-402,-300,-17422,0,0,0,47,47,39,
2026.04.15 15:05:34:746,-561,0,0,-347,-300,-17693,0,0,0,47,47,39,
2026.04.15 15:05:34:789,-40,0,0,-462,-300,-18070,0,0,0,47,47,39,
2026.04.15 15:05:34:832,-1090,0,0,-161,-300,-18421,0,0,0,47,47,39,
2026.04.15 15:05:34:868,-121,0,0,-396,-300,-18741,0,0,0,47,47,39,
2026.04.15 15:05:34:911,-1258,0,0,-130,-300,-19067,0,0,0,47,47,39,
2026.04.15 15:05:34:947,-906,0,0,-224,-300,-19373,0,0,0,47,47,39,
2026.04.15 15:05:34:990,-938,0,0,-256,-300,-19701,0,0,0,47,47,39,
2026.04.15 15:05:35:033,-118,0,0,-432,-300,-20050,0,0,0,47,47,39,
