,2026.04.15 15:33:54
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:33:56:598,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:56:640,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:56:683,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:56:719,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:56:762,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:56:798,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:56:840,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:56:877,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:56:919,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:56:961,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:56:998,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:040,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:077,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:119,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:162,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:198,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:241,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:277,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:319,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:362,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:398,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:440,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:477,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:519,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:562,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:598,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:640,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:677,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:720,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:756,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:798,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:841,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:877,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:920,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:956,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:57:999,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:041,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:077,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:120,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:156,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:198,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:241,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:277,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:320,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:356,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:399,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:442,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:478,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:520,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:556,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:599,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:642,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:678,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:720,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:757,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:799,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:835,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:878,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:920,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:58:957,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:000,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:036,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:078,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:121,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:157,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:199,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:236,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:278,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:321,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:357,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:399,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:436,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:478,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:521,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:557,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:600,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:636,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:679,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:721,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:757,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:800,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:836,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:879,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:921,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:33:59:958,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:000,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:036,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:079,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:115,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:158,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:200,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:237,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:279,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:316,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:358,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:401,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:437,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:479,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:515,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:558,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:601,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:637,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:680,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:716,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:758,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:800,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:837,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:880,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:916,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:958,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:00:995,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:037,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:079,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:116,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:159,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:201,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:238,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:280,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:316,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:359,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:395,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:437,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:480,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:516,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:559,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:595,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:637,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:680,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:716,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:759,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:795,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:837,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:880,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:916,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:959,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:01:995,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:038,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:081,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:116,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:159,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:196,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:238,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:280,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:316,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:359,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:396,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:438,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:475,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:517,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:559,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:596,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:638,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:675,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:718,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:759,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:796,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:838,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:875,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:917,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:960,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:02:996,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:038,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:075,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:117,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:159,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:196,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:238,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:275,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:318,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:360,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:396,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:439,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:475,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:518,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:560,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:597,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:639,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:675,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:718,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:754,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:797,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:839,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:876,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:918,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:954,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:03:997,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:040,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:075,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:118,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:155,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:197,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:239,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:276,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:318,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:355,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:397,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:439,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:476,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:519,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:555,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:597,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:634,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:676,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:719,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:755,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:798,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:840,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:876,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:919,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:955,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:04:998,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:034,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:076,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:119,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:155,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:198,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:234,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:277,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:319,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:356,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:398,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:434,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:477,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:519,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:556,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:598,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:634,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:677,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:719,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:756,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:798,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:835,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:877,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:919,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:955,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:05:998,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:035,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:077,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:113,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:156,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:198,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:235,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:277,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:314,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:356,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:399,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:435,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:477,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:514,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:556,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:599,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:635,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:678,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:714,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:756,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:799,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:835,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:878,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:914,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:957,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:06:993,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:07:035,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:07:078,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:07:114,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:07:157,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:07:193,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:07:236,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:07:278,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:07:314,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:07:356,0,0,0,0,0,131085,1000,0,0,46,38,33,
2026.04.15 15:34:07:393,0,0,0,0,0,131085,1000,0,0,46,38,33,
