,2026.04.15 15:32:57
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:32:59:128,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:170,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:206,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:249,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:286,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:328,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:364,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:407,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:449,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:486,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:528,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:564,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:607,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:649,0,0,0,0,260,13332,0,0,0,46,43,39,
2026.04.15 15:32:59:686,-5,0,0,0,0,13332,9000,0,0,46,43,39,
2026.04.15 15:32:59:729,-416,0,0,-176,0,13240,9000,0,0,46,43,39,
2026.04.15 15:32:59:765,-283,0,0,-216,0,13026,9000,0,0,46,43,39,
2026.04.15 15:32:59:807,-249,0,0,-220,0,12778,9000,0,0,46,43,39,
2026.04.15 15:32:59:850,-448,0,0,-170,0,12539,9000,0,0,46,43,39,
2026.04.15 15:32:59:886,-410,0,0,-171,0,12303,9000,0,0,46,43,39,
2026.04.15 15:32:59:929,-416,0,0,-160,0,12099,9000,0,0,46,43,39,
2026.04.15 15:32:59:965,-363,0,0,-160,0,11907,9000,0,0,46,43,39,
2026.04.15 15:33:00:007,-171,0,0,-191,0,11704,9000,0,0,46,43,39,
2026.04.15 15:33:00:050,-351,0,0,-143,0,11524,9000,0,0,46,43,39,
2026.04.15 15:33:00:086,-281,0,0,-150,0,11353,9000,0,0,46,43,39,
2026.04.15 15:33:00:129,-460,0,0,-94,0,11178,9000,0,0,46,43,39,
2026.04.15 15:33:00:165,-258,0,0,-130,0,11031,9000,0,0,46,43,39,
2026.04.15 15:33:00:207,-354,0,0,-100,0,10876,9000,0,0,46,43,39,
2026.04.15 15:33:00:251,-403,0,0,-80,0,10737,9000,0,0,46,43,39,
2026.04.15 15:33:00:287,-384,0,0,-80,0,10628,9000,0,0,46,43,39,
2026.04.15 15:33:00:329,-332,0,0,-76,0,10495,9000,0,0,46,43,39,
2026.04.15 15:33:00:365,-373,0,0,-76,0,10414,9000,0,0,46,43,39,
2026.04.15 15:33:00:408,-290,0,0,-81,0,10303,9000,0,0,46,43,39,
2026.04.15 15:33:00:450,-358,0,0,-60,0,10214,9000,0,0,46,43,39,
2026.04.15 15:33:00:486,-410,0,0,-53,0,10149,9000,0,0,46,43,39,
2026.04.15 15:33:00:529,-378,0,0,-50,0,10053,9000,0,0,46,43,39,
2026.04.15 15:33:00:566,-253,0,0,-78,0,9976,9000,0,0,46,43,39,
2026.04.15 15:33:00:608,-317,0,0,-51,0,9889,9000,0,0,46,43,39,
2026.04.15 15:33:00:644,-317,0,0,-51,0,9889,9000,0,0,46,43,39,
2026.04.15 15:33:00:686,-378,0,0,-31,0,9762,9000,0,0,46,43,39,
2026.04.15 15:33:00:729,-316,0,0,-41,0,9698,9000,0,0,46,43,39,
2026.04.15 15:33:00:765,-383,0,0,-20,0,9650,9000,0,0,46,43,39,
2026.04.15 15:33:00:808,-299,0,0,-41,0,9606,9000,0,0,46,43,39,
2026.04.15 15:33:00:844,-337,0,0,-31,0,9565,9000,0,0,46,43,39,
2026.04.15 15:33:00:887,-349,0,0,-20,0,9504,9000,0,0,46,43,39,
2026.04.15 15:33:00:930,-307,0,0,-30,0,9466,9000,0,0,46,43,39,
2026.04.15 15:33:00:966,-352,0,0,-21,0,9435,9000,0,0,46,43,39,
2026.04.15 15:33:01:009,-311,0,0,-20,0,9371,9000,0,0,46,43,39,
2026.04.15 15:33:01:045,-302,0,0,-20,0,9344,9000,0,0,46,43,39,
2026.04.15 15:33:01:087,-340,0,0,-10,0,9306,9000,0,0,46,43,39,
2026.04.15 15:33:01:130,-232,0,0,-31,0,9277,9000,0,0,46,43,39,
2026.04.15 15:33:01:166,-291,0,0,-10,0,9235,9000,0,0,46,43,39,
2026.04.15 15:33:01:208,-358,0,0,0,0,9221,9000,0,0,46,43,39,
2026.04.15 15:33:01:245,-386,0,0,0,0,9214,9000,0,0,46,43,39,
2026.04.15 15:33:01:287,-324,0,0,-11,0,9189,9000,0,0,46,43,39,
2026.04.15 15:33:01:330,-365,0,0,-1,0,9164,9000,0,0,46,43,39,
2026.04.15 15:33:01:366,-166,0,0,-41,0,9139,9000,0,0,46,43,39,
2026.04.15 15:33:01:409,-259,0,0,-10,0,9099,9000,0,0,46,43,39,
2026.04.15 15:33:01:445,-300,0,0,-1,0,9088,9000,0,0,46,43,39,
2026.04.15 15:33:01:488,-285,0,0,0,0,9059,9000,0,0,46,43,39,
2026.04.15 15:33:01:524,-286,0,0,0,0,9053,9000,0,0,46,43,39,
2026.04.15 15:33:01:566,-283,0,0,0,0,9050,9000,0,0,46,43,39,
2026.04.15 15:33:01:609,-289,0,0,0,0,9048,9000,0,0,46,43,39,
2026.04.15 15:33:01:645,-285,0,0,0,0,9047,9000,0,0,46,43,39,
2026.04.15 15:33:01:688,-282,0,0,0,0,9046,9000,0,0,46,43,39,
2026.04.15 15:33:01:724,-292,0,0,0,0,9046,9000,0,0,46,43,39,
2026.04.15 15:33:01:766,-284,0,0,0,0,9045,9000,0,0,46,43,39,
2026.04.15 15:33:01:809,-285,0,0,0,0,9045,9000,0,0,46,43,39,
2026.04.15 15:33:01:845,-285,0,0,0,0,9044,9000,0,0,46,43,39,
2026.04.15 15:33:01:888,-277,0,0,0,0,9044,9000,0,0,46,43,39,
2026.04.15 15:33:01:924,-291,0,0,0,0,9044,9000,0,0,46,43,39,
2026.04.15 15:33:01:967,-280,0,0,0,0,9043,9000,0,0,46,43,39,
2026.04.15 15:33:02:010,-286,0,0,0,0,9043,9000,0,0,46,43,39,
2026.04.15 15:33:02:046,-294,0,0,0,0,9043,9000,0,0,46,43,39,
2026.04.15 15:33:02:088,-279,0,0,0,0,9043,9000,0,0,46,43,39,
2026.04.15 15:33:02:125,-279,0,0,0,0,9043,9000,0,0,46,43,39,
2026.04.15 15:33:02:168,45,0,0,0,0,9043,10000,0,0,46,43,39,
2026.04.15 15:33:02:211,167,0,0,0,0,9043,10000,0,0,46,43,39,
2026.04.15 15:33:02:245,257,0,0,1,0,9043,10000,0,0,46,43,39,
2026.04.15 15:33:02:289,304,0,0,10,0,9074,10000,0,0,46,43,39,
2026.04.15 15:33:02:325,429,0,0,1,0,9089,10000,0,0,46,43,39,
2026.04.15 15:33:02:367,375,0,0,32,0,9118,10000,0,0,46,43,39,
2026.04.15 15:33:02:410,203,0,0,61,0,9178,10000,0,0,46,43,39,
2026.04.15 15:33:02:446,399,0,0,20,0,9227,10000,0,0,46,43,39,
2026.04.15 15:33:02:489,226,0,0,66,0,9276,10000,0,0,46,43,39,
2026.04.15 15:33:02:525,246,0,0,54,0,9327,10000,0,0,46,43,39,
2026.04.15 15:33:02:567,404,0,0,20,0,9369,10000,0,0,46,43,39,
2026.04.15 15:33:02:610,235,0,0,50,0,9433,10000,0,0,46,43,39,
2026.04.15 15:33:02:646,250,0,0,40,0,9480,10000,0,0,46,43,39,
2026.04.15 15:33:02:688,351,0,0,21,0,9516,10000,0,0,46,43,39,
2026.04.15 15:33:02:725,257,0,0,30,0,9571,10000,0,0,46,43,39,
2026.04.15 15:33:02:767,242,0,0,30,0,9620,10000,0,0,46,43,39,
2026.04.15 15:33:02:810,242,0,0,30,0,9620,11000,0,0,46,43,39,
2026.04.15 15:33:02:846,283,0,0,80,0,9728,11000,0,0,46,43,39,
2026.04.15 15:33:02:889,270,0,0,81,0,9816,11000,0,0,46,43,39,
2026.04.15 15:33:02:925,240,0,0,77,0,9905,11000,0,0,46,43,39,
2026.04.15 15:33:02:968,247,0,0,151,0,9982,12000,0,0,46,43,39,
2026.04.15 15:33:03:004,381,0,0,111,0,10110,12000,0,0,46,43,39,
2026.04.15 15:33:03:047,458,0,0,86,0,10233,12000,0,0,46,43,39,
2026.04.15 15:33:03:089,468,0,0,71,0,10367,12000,0,0,46,43,39,
2026.04.15 15:33:03:125,323,0,0,90,0,10489,12000,0,0,46,43,39,
2026.04.15 15:33:03:168,304,0,0,91,0,10606,12000,0,0,46,43,39,
2026.04.15 15:33:03:204,167,0,0,110,0,10705,12000,0,0,46,43,39,
2026.04.15 15:33:03:247,253,0,0,136,0,10860,13000,0,0,46,43,39,
2026.04.15 15:33:03:289,345,0,0,112,0,11028,13000,0,0,46,43,39,
2026.04.15 15:33:03:326,263,0,0,120,0,11162,13000,0,0,46,43,39,
2026.04.15 15:33:03:368,390,0,0,91,0,11283,13000,0,0,46,43,39,
2026.04.15 15:33:03:404,417,0,0,80,0,11393,13000,0,0,46,43,39,
2026.04.15 15:33:03:447,341,0,0,90,0,11515,13000,0,0,46,43,39,
2026.04.15 15:33:03:489,227,0,0,111,0,11630,13000,0,0,46,43,39,
2026.04.15 15:33:03:526,421,0,0,61,0,11713,13000,0,0,46,43,39,
2026.04.15 15:33:03:568,264,0,0,81,0,11824,13000,0,0,46,43,39,
2026.04.15 15:33:03:604,356,0,0,113,0,11935,14000,0,0,46,43,39,
2026.04.15 15:33:03:647,324,0,0,120,0,12082,14000,0,0,46,43,39,
2026.04.15 15:33:03:690,262,0,0,121,0,12221,14000,0,0,46,43,39,
2026.04.15 15:33:03:726,312,0,0,101,0,12354,14000,0,0,46,43,39,
2026.04.15 15:33:03:768,424,0,0,130,0,12521,15000,0,0,46,43,39,
2026.04.15 15:33:03:805,307,0,0,150,0,12667,15000,0,0,46,43,39,
2026.04.15 15:33:03:848,396,0,0,120,0,12835,15000,0,0,46,43,39,
2026.04.15 15:33:03:890,338,0,0,121,0,13010,15000,0,0,46,43,39,
2026.04.15 15:33:03:926,348,0,0,110,0,13137,15000,0,0,46,43,39,
2026.04.15 15:33:03:969,229,0,0,184,0,13340,16000,0,0,46,43,39,
2026.04.15 15:33:04:005,464,0,0,120,0,13509,16000,0,0,46,43,39,
2026.04.15 15:33:04:047,145,0,0,181,0,13692,16000,0,0,46,43,39,
2026.04.15 15:33:04:084,301,0,0,133,0,13844,16000,0,0,46,43,39,
2026.04.15 15:33:04:127,215,0,0,149,0,13993,16000,0,0,46,43,39,
2026.04.15 15:33:04:169,461,0,0,95,0,14130,16000,0,0,46,43,39,
2026.04.15 15:33:04:205,470,0,0,80,0,14244,16000,0,0,46,43,39,
2026.04.15 15:33:04:248,522,0,0,60,0,14364,16000,0,0,46,43,39,
2026.04.15 15:33:04:284,206,0,0,120,0,14477,16000,0,0,46,43,39,
2026.04.15 15:33:04:327,317,0,0,82,0,14583,16000,0,0,46,43,39,
2026.04.15 15:33:04:369,373,0,0,81,0,14680,16000,0,0,46,43,39,
2026.04.15 15:33:04:405,292,0,0,72,0,14773,16000,0,0,46,43,39,
2026.04.15 15:33:04:448,364,0,0,61,0,14859,16000,0,0,46,43,39,
2026.04.15 15:33:04:484,433,0,0,41,0,14929,16000,0,0,46,43,39,
2026.04.15 15:33:04:527,246,0,0,70,0,15033,16000,0,0,46,43,39,
2026.04.15 15:33:04:563,394,0,0,41,0,15087,16000,0,0,46,43,39,
2026.04.15 15:33:04:605,394,0,0,41,0,15087,16000,0,0,46,43,39,
2026.04.15 15:33:04:648,466,0,0,20,0,15206,16000,0,0,46,43,39,
2026.04.15 15:33:04:684,312,0,0,50,0,15257,16000,0,0,46,43,39,
2026.04.15 15:33:04:727,400,0,0,30,0,15312,16000,0,0,46,43,39,
2026.04.15 15:33:04:769,422,0,0,31,0,15341,16000,0,0,46,43,39,
2026.04.15 15:33:04:806,354,0,0,40,0,15398,16000,0,0,46,43,39,
2026.04.15 15:33:04:848,416,0,0,20,0,15455,16000,0,0,46,43,39,
2026.04.15 15:33:04:884,334,0,0,41,0,15488,16000,0,0,46,43,39,
2026.04.15 15:33:04:928,281,0,0,40,0,15551,16000,0,0,46,43,39,
2026.04.15 15:33:04:969,392,0,0,10,0,15594,16000,0,0,46,43,39,
2026.04.15 15:33:05:005,427,0,0,10,0,15606,16000,0,0,46,43,39,
2026.04.15 15:33:05:049,257,0,0,32,0,15649,16000,0,0,46,43,39,
2026.04.15 15:33:05:084,271,0,0,30,0,15678,16000,0,0,46,43,39,
2026.04.15 15:33:05:127,330,0,0,10,0,15719,16000,0,0,46,43,39,
2026.04.15 15:33:05:164,403,0,0,1,0,15730,16000,0,0,46,43,39,
2026.04.15 15:33:05:206,190,0,0,41,0,15767,16000,0,0,46,43,39,
2026.04.15 15:33:05:249,260,0,0,15,0,15802,16000,0,0,46,43,39,
2026.04.15 15:33:05:285,222,0,0,18,0,15834,16000,0,0,46,43,39,
2026.04.15 15:33:05:328,324,0,0,0,0,15848,16000,0,0,46,43,39,
2026.04.15 15:33:05:364,348,0,0,0,0,15853,16000,0,0,46,43,39,
2026.04.15 15:33:05:406,355,0,0,0,0,15856,16000,0,0,46,43,39,
2026.04.15 15:33:05:449,373,0,0,0,0,15858,16000,0,0,46,43,39,
2026.04.15 15:33:05:485,394,0,0,0,0,15860,16000,0,0,46,43,39,
2026.04.15 15:33:05:527,394,0,0,0,0,15860,16000,0,0,46,43,39,
2026.04.15 15:33:05:564,375,0,0,11,0,15867,16000,0,0,46,43,39,
2026.04.15 15:33:05:606,270,0,0,20,0,15909,16000,0,0,46,43,39,
2026.04.15 15:33:05:649,201,0,0,21,0,15944,16000,0,0,46,43,39,
2026.04.15 15:33:05:685,289,0,0,0,0,15968,16000,0,0,46,43,39,
2026.04.15 15:33:05:728,288,0,0,0,0,15974,16000,0,0,46,43,39,
2026.04.15 15:33:05:764,286,0,0,0,0,15976,16000,0,0,46,43,39,
2026.04.15 15:33:05:807,274,0,0,0,0,15978,16000,0,0,46,43,39,
2026.04.15 15:33:05:849,258,0,0,0,0,15978,16000,0,0,46,43,39,
2026.04.15 15:33:05:886,282,0,0,0,0,15979,16000,0,0,46,43,39,
2026.04.15 15:33:05:928,298,0,0,0,0,15979,16000,0,0,46,43,39,
2026.04.15 15:33:05:964,277,0,0,0,0,15980,16000,0,0,46,43,39,
2026.04.15 15:33:06:007,294,0,0,0,0,15980,16000,0,0,46,43,39,
2026.04.15 15:33:06:049,297,0,0,0,0,15980,16000,0,0,46,43,39,
2026.04.15 15:33:06:086,287,0,0,0,0,15980,16000,0,0,46,43,39,
2026.04.15 15:33:06:128,290,0,0,0,0,15980,16000,0,0,46,43,39,
2026.04.15 15:33:06:165,287,0,0,0,0,15980,16000,0,0,46,43,39,
2026.04.15 15:33:06:207,278,0,0,0,0,15980,16000,0,0,46,43,39,
2026.04.15 15:33:06:249,278,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:286,285,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:328,289,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:365,291,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:407,294,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:443,282,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:486,280,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:529,278,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:565,291,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:607,259,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:644,299,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:686,283,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:729,284,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:765,288,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:808,286,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:844,297,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:886,297,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:928,282,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:06:965,276,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:07:008,295,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:07:044,292,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:07:087,292,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:07:129,291,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:07:165,290,0,0,0,0,15981,16000,0,0,46,43,39,
2026.04.15 15:33:07:207,278,0,0,0,0,15981,16000,0,0,46,43,39,
