,2026.04.15 15:05:07
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:05:09:336,0,0,0,0,0,5391,-50000,0,0,47,47,39,
2026.04.15 15:05:09:379,0,0,0,0,0,5397,-50000,0,0,47,47,39,
2026.04.15 15:05:09:415,0,0,0,-1,0,5406,-50000,0,0,47,47,39,
2026.04.15 15:05:09:458,0,0,0,-1204,0,5156,-50000,0,0,47,47,39,
2026.04.15 15:05:09:500,0,0,0,-6310,0,4330,-50000,0,0,47,47,39,
2026.04.15 15:05:09:537,0,0,0,-11114,0,2862,-50000,0,0,47,47,39,
2026.04.15 15:05:09:579,0,0,0,-14525,0,1087,-50000,0,0,47,47,39,
2026.04.15 15:05:09:615,0,0,0,-16210,0,-796,-50000,0,0,47,47,39,
2026.04.15 15:05:09:657,0,0,0,-18293,0,-3287,-50000,0,0,47,47,39,
2026.04.15 15:05:09:694,0,0,0,-19476,0,-5596,-50000,0,0,47,47,39,
2026.04.15 15:05:09:737,0,0,0,-19952,0,-8555,-50000,0,0,47,47,39,
2026.04.15 15:05:09:779,0,0,0,-19618,0,-11385,-50000,0,0,47,47,39,
2026.04.15 15:05:09:815,0,0,0,-19603,0,-13579,-50000,0,0,47,47,39,
2026.04.15 15:05:09:858,0,0,0,-19638,0,-16202,-50000,0,0,47,47,39,
2026.04.15 15:05:09:894,0,0,0,-17789,0,-18372,-50000,0,0,47,47,39,
2026.04.15 15:05:09:937,0,0,0,-13250,0,-20181,-50000,0,0,47,47,39,
2026.04.15 15:05:09:979,0,0,0,-6965,0,-21231,-50000,0,0,47,47,39,
2026.04.15 15:05:10:015,0,0,0,-1464,0,-21378,-50000,0,0,47,47,39,
2026.04.15 15:05:10:057,0,0,0,2462,0,-21049,-50000,0,0,47,47,39,
2026.04.15 15:05:10:093,0,0,0,5640,0,-20382,-50000,0,0,47,47,39,
2026.04.15 15:05:10:136,0,0,0,7974,0,-19334,-50000,0,0,47,47,39,
2026.04.15 15:05:10:179,0,0,0,10590,0,-17858,-50000,0,0,47,47,39,
2026.04.15 15:05:10:215,0,0,0,11930,0,-16587,-50000,0,0,47,47,39,
2026.04.15 15:05:10:258,0,0,0,11145,0,-15037,-50000,0,0,47,47,39,
2026.04.15 15:05:10:294,0,0,0,10647,0,-13788,-50000,0,0,47,47,39,
2026.04.15 15:05:10:336,0,0,0,9896,0,-12613,-50000,0,0,47,47,39,
2026.04.15 15:05:10:379,0,0,0,8048,0,-11503,-50000,0,0,47,47,39,
2026.04.15 15:05:10:415,0,0,0,7200,0,-10598,-50000,0,0,47,47,39,
2026.04.15 15:05:10:457,0,0,0,6939,0,-9648,-50000,0,0,47,47,39,
2026.04.15 15:05:10:494,0,0,0,5622,0,-8962,-50000,0,0,47,47,39,
2026.04.15 15:05:10:536,0,0,0,3563,0,-8382,-50000,0,0,47,47,39,
2026.04.15 15:05:10:572,0,0,0,1487,0,-8210,-50000,0,0,47,47,39,
2026.04.15 15:05:10:615,0,0,0,-392,0,-8305,-50000,0,0,47,47,39,
2026.04.15 15:05:10:657,0,0,0,-4193,0,-8910,-50000,0,0,47,47,39,
2026.04.15 15:05:10:693,0,0,0,-9937,0,-10070,-50000,0,0,47,47,39,
2026.04.15 15:05:10:736,0,0,0,-16240,0,-12377,-50000,0,0,47,47,39,
2026.04.15 15:05:10:772,0,0,0,-20810,0,-14708,-50000,0,0,47,47,39,
2026.04.15 15:05:10:815,0,0,0,-25884,0,-18001,-50000,0,0,47,47,39,
2026.04.15 15:05:10:857,0,0,0,-30915,0,-22268,-50000,0,0,47,47,39,
2026.04.15 15:05:10:894,0,0,0,31726,0,-26306,-50000,0,0,47,47,39,
2026.04.15 15:05:10:936,0,0,0,29481,0,-30963,-50000,0,0,47,47,39,
2026.04.15 15:05:10:973,0,0,0,29418,0,-35358,-50000,0,0,47,47,39,
2026.04.15 15:05:11:015,0,0,0,30590,0,-40309,-50000,0,0,47,47,39,
2026.04.15 15:05:11:057,0,0,0,-31666,0,-44953,-50000,0,0,47,47,39,
2026.04.15 15:05:11:093,0,0,0,-27118,0,-47995,-50000,0,0,47,47,39,
2026.04.15 15:05:11:136,0,0,0,-19765,0,-50472,-50000,0,0,47,47,39,
2026.04.15 15:05:11:172,0,0,0,-10366,0,-51858,-50000,0,0,47,47,39,
2026.04.15 15:05:11:215,0,0,0,749,0,-51806,-50000,0,0,47,47,39,
2026.04.15 15:05:11:257,0,0,0,7916,0,-50673,-50000,0,0,47,47,39,
2026.04.15 15:05:11:294,0,0,0,12499,0,-49374,-50000,0,0,47,47,39,
2026.04.15 15:05:11:336,0,0,0,16242,0,-47402,-50000,0,0,47,47,39,
2026.04.15 15:05:11:372,0,0,0,18851,0,-45188,-50000,0,0,47,47,39,
2026.04.15 15:05:11:415,0,0,0,21143,0,-42149,-50000,0,0,47,47,39,
2026.04.15 15:05:11:457,0,0,0,21880,0,-39127,-50000,0,0,47,47,39,
2026.04.15 15:05:11:493,0,0,0,22219,0,-36515,-50000,0,0,47,47,39,
2026.04.15 15:05:11:536,0,0,0,22467,0,-33195,-50000,0,0,47,47,39,
2026.04.15 15:05:11:572,0,0,0,21240,0,-30753,-50000,0,0,47,47,39,
2026.04.15 15:05:11:614,0,0,0,20837,0,-28133,-50000,0,0,47,47,39,
2026.04.15 15:05:11:651,0,0,0,21309,0,-25461,-50000,0,0,47,47,39,
2026.04.15 15:05:11:694,0,0,0,21080,0,-22588,-50000,0,0,47,47,39,
2026.04.15 15:05:11:736,0,0,0,21959,0,-19560,-50000,0,0,47,47,39,
2026.04.15 15:05:11:772,0,0,0,22606,0,-16958,-50000,0,0,47,47,39,
2026.04.15 15:05:11:815,0,0,0,24023,0,-13647,-50000,0,0,47,47,39,
2026.04.15 15:05:11:857,0,0,0,24670,0,-10332,-50000,0,0,47,47,39,
2026.04.15 15:05:11:893,0,0,0,24475,0,-7347,-50000,0,0,47,47,39,
2026.04.15 15:05:11:936,0,0,0,23783,0,-3956,-50000,0,0,47,47,39,
2026.04.15 15:05:11:972,0,0,0,22331,0,-1319,-50000,0,0,47,47,39,
2026.04.15 15:05:12:015,0,0,0,20280,0,1504,-50000,0,0,47,47,39,
2026.04.15 15:05:12:051,0,0,0,17824,0,3536,-50000,0,0,47,47,39,
2026.04.15 15:05:12:093,0,0,0,14598,0,5802,-50000,0,0,47,47,39,
2026.04.15 15:05:12:136,0,0,0,11579,0,7374,-50000,0,0,47,47,39,
2026.04.15 15:05:12:172,0,0,0,8945,0,8294,-50000,0,0,47,47,39,
2026.04.15 15:05:12:215,0,0,0,5733,0,9054,-50000,0,0,47,47,39,
2026.04.15 15:05:12:250,0,0,0,3413,0,9483,-50000,0,0,47,47,39,
2026.04.15 15:05:12:293,0,0,0,800,0,9596,-50000,0,0,47,47,39,
2026.04.15 15:05:12:336,0,0,0,0,0,9600,-50000,0,0,47,47,39,
2026.04.15 15:05:12:372,0,0,0,0,0,9584,-50000,0,0,47,47,39,
2026.04.15 15:05:12:415,0,0,0,0,0,9558,-50000,0,0,47,47,39,
2026.04.15 15:05:12:451,0,0,0,0,0,9572,-50000,0,0,47,47,39,
2026.04.15 15:05:12:493,0,0,0,0,0,9570,-50000,0,0,47,47,39,
2026.04.15 15:05:12:536,0,0,0,0,0,9559,-50000,0,0,47,47,39,
2026.04.15 15:05:12:572,0,0,0,0,0,9557,-50000,0,0,47,47,39,
2026.04.15 15:05:12:614,0,0,0,0,0,9557,-50000,0,0,47,47,39,
2026.04.15 15:05:12:651,0,0,0,0,0,9558,-50000,0,0,47,47,39,
2026.04.15 15:05:12:694,0,0,0,0,0,9558,-50000,0,0,47,47,39,
2026.04.15 15:05:12:735,0,0,0,0,0,9557,-50000,0,0,47,47,39,
2026.04.15 15:05:12:772,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:12:814,0,0,0,0,0,9557,-50000,0,0,47,47,39,
2026.04.15 15:05:12:850,0,0,0,0,0,9557,-50000,0,0,47,47,39,
2026.04.15 15:05:12:894,0,0,0,0,0,9557,-50000,0,0,47,47,39,
2026.04.15 15:05:12:930,0,0,0,0,0,9557,-50000,0,0,47,47,39,
2026.04.15 15:05:12:972,0,0,0,0,0,9557,-50000,0,0,47,47,39,
2026.04.15 15:05:13:015,0,0,0,0,0,9557,-50000,0,0,47,47,39,
2026.04.15 15:05:13:051,0,0,0,0,0,9557,-50000,0,0,47,47,39,
2026.04.15 15:05:13:094,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:130,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:172,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:214,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:251,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:293,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:329,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:372,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:414,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:451,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:494,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:530,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:572,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:614,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:651,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:694,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:730,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:772,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:814,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:851,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:893,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:930,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:13:972,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:009,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:051,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:093,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:130,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:173,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:209,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:251,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:293,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:329,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:372,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:408,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:451,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:493,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:530,0,0,0,0,0,9556,-50000,0,0,47,47,39,
2026.04.15 15:05:14:572,0,0,0,0,0,9556,-50000,0,0,47,47,39,
