,2026.04.15 15:01:41
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:01:45:727,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:45:769,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:45:806,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:45:848,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:45:885,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:45:927,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:45:963,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:005,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:048,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:084,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:127,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:164,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:206,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:248,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:284,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:327,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:363,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:406,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:448,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:485,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:527,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:563,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:605,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:648,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:685,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:727,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:763,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:806,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:848,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:885,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:927,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:46:964,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:006,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:048,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:084,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:127,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:164,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:206,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:248,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:285,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:327,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:364,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:406,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:443,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:485,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:527,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:563,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:606,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:643,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:685,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:728,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:764,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:806,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:843,0,0,0,0,0,-3235,0,0,0,47,46,37,
2026.04.15 15:01:47:885,0,0,0,-26,0,-3237,0,0,0,47,46,37,
2026.04.15 15:01:47:928,0,0,0,47,0,-3230,0,0,0,47,46,37,
2026.04.15 15:01:47:964,0,0,0,0,0,-3226,0,0,0,47,46,37,
2026.04.15 15:01:48:007,0,0,0,-44,0,-3238,0,0,0,47,46,37,
2026.04.15 15:01:48:043,0,0,0,-38,0,-3263,0,0,0,47,46,37,
2026.04.15 15:01:48:085,0,0,0,0,0,-3261,0,0,0,47,46,37,
2026.04.15 15:01:48:128,0,0,0,0,0,-3260,0,0,0,47,46,37,
2026.04.15 15:01:48:164,0,0,0,0,0,-3260,0,0,0,47,46,37,
2026.04.15 15:01:48:207,0,0,0,1,0,-3258,0,0,0,47,46,37,
2026.04.15 15:01:48:243,0,0,0,-1,0,-3258,0,0,0,47,46,37,
2026.04.15 15:01:48:285,0,0,0,0,0,-3259,0,0,0,47,46,37,
2026.04.15 15:01:48:327,0,0,0,0,0,-3259,0,0,0,47,46,37,
2026.04.15 15:01:48:364,0,0,0,0,0,-3258,0,0,0,47,46,37,
2026.04.15 15:01:48:407,0,0,0,0,0,-3246,0,0,0,47,46,37,
2026.04.15 15:01:48:443,0,0,0,0,0,-3245,0,0,0,47,46,37,
2026.04.15 15:01:48:486,0,0,0,0,0,-3257,0,0,0,47,46,37,
2026.04.15 15:01:48:522,0,0,0,0,0,-3253,0,0,0,47,46,37,
2026.04.15 15:01:48:564,0,0,0,126,0,-3229,0,0,0,47,46,37,
2026.04.15 15:01:48:606,0,0,0,81,0,-3208,0,0,0,47,46,37,
2026.04.15 15:01:48:642,0,0,0,0,0,-3206,0,0,0,47,46,37,
2026.04.15 15:01:48:685,0,0,0,0,0,-3205,0,0,0,47,46,37,
2026.04.15 15:01:48:722,0,0,0,0,0,-3205,0,0,0,47,46,37,
2026.04.15 15:01:48:764,0,0,0,0,0,-3206,0,0,0,47,46,37,
2026.04.15 15:01:48:807,0,0,0,52,0,-3205,0,0,0,47,46,37,
2026.04.15 15:01:48:843,0,0,0,541,0,-3142,0,0,0,47,46,37,
2026.04.15 15:01:48:885,0,0,0,1225,0,-2948,0,0,0,47,46,37,
2026.04.15 15:01:48:922,0,0,0,1533,0,-2760,0,0,0,47,46,37,
2026.04.15 15:01:48:965,0,0,0,2327,0,-2432,0,0,0,47,46,37,
2026.04.15 15:01:49:007,0,0,0,3505,0,-1938,0,0,0,47,46,37,
2026.04.15 15:01:49:043,0,0,0,2834,0,-1604,0,0,0,47,46,37,
2026.04.15 15:01:49:086,0,0,0,3529,0,-1146,0,0,0,47,46,37,
2026.04.15 15:01:49:122,0,0,0,4050,0,-661,0,0,0,47,46,37,
2026.04.15 15:01:49:165,0,0,0,3982,0,-148,0,0,0,47,46,37,
2026.04.15 15:01:49:207,0,0,0,3758,0,351,0,0,0,47,46,37,
2026.04.15 15:01:49:243,0,0,0,3336,0,770,0,0,0,47,46,37,
2026.04.15 15:01:49:286,0,0,0,2686,0,1181,0,0,0,47,46,37,
2026.04.15 15:01:49:322,0,0,0,2804,0,1507,0,0,0,47,46,37,
2026.04.15 15:01:49:364,0,0,0,2489,0,1823,0,0,0,47,46,37,
2026.04.15 15:01:49:401,0,0,0,2150,0,2061,0,0,0,47,46,37,
2026.04.15 15:01:49:444,0,0,0,1677,0,2240,0,0,0,47,46,37,
2026.04.15 15:01:49:486,0,0,0,1526,0,2409,0,0,0,47,46,37,
2026.04.15 15:01:49:522,0,0,0,1373,0,2554,0,0,0,47,46,37,
2026.04.15 15:01:49:565,0,0,0,1315,0,2712,0,0,0,47,46,37,
2026.04.15 15:01:49:607,0,0,0,101,0,2763,0,0,0,47,46,37,
2026.04.15 15:01:49:643,0,0,0,0,0,2769,0,0,0,47,46,37,
2026.04.15 15:01:49:686,0,0,0,0,0,2769,0,0,0,47,46,37,
2026.04.15 15:01:49:722,0,0,0,0,0,2768,0,0,0,47,46,37,
2026.04.15 15:01:49:765,0,0,0,0,0,2766,0,0,0,47,46,37,
2026.04.15 15:01:49:801,0,0,0,0,0,2766,0,0,0,47,46,37,
2026.04.15 15:01:49:844,0,0,0,0,0,2767,0,0,0,47,46,37,
2026.04.15 15:01:49:886,0,0,0,0,0,2766,0,0,0,47,46,37,
2026.04.15 15:01:49:923,0,0,0,0,0,2766,0,0,0,47,46,37,
2026.04.15 15:01:49:965,0,0,0,0,0,2765,0,0,0,47,46,37,
2026.04.15 15:01:50:002,0,0,0,0,0,2765,0,0,0,47,46,37,
2026.04.15 15:01:50:044,0,0,0,0,0,2765,0,0,0,47,46,37,
2026.04.15 15:01:50:086,0,0,0,0,0,2765,0,0,0,47,46,37,
2026.04.15 15:01:50:123,0,0,0,0,0,2765,0,0,0,47,46,37,
2026.04.15 15:01:50:164,0,0,0,0,0,2764,0,0,0,47,46,37,
2026.04.15 15:01:50:202,0,0,0,-9,0,2761,0,0,0,47,46,37,
2026.04.15 15:01:50:244,0,0,0,0,0,2758,0,0,0,47,46,37,
2026.04.15 15:01:50:286,0,0,0,-18,0,2755,0,0,0,47,46,37,
2026.04.15 15:01:50:322,0,0,0,0,0,2746,0,0,0,47,46,37,
2026.04.15 15:01:50:365,0,0,0,0,0,2751,0,0,0,47,46,37,
2026.04.15 15:01:50:401,0,0,0,0,0,2749,0,0,0,47,46,37,
2026.04.15 15:01:50:444,0,0,0,0,0,2750,0,0,0,47,46,37,
2026.04.15 15:01:50:480,0,0,0,0,0,2755,0,0,0,47,46,37,
2026.04.15 15:01:50:523,0,0,0,0,0,2755,0,0,0,47,46,37,
2026.04.15 15:01:50:565,0,0,0,0,0,2752,0,0,0,47,46,37,
2026.04.15 15:01:50:601,0,0,0,0,0,2741,0,0,0,47,46,37,
2026.04.15 15:01:50:644,0,0,0,0,0,2735,0,0,0,47,46,37,
2026.04.15 15:01:50:686,0,0,0,0,0,2737,0,0,0,47,46,37,
2026.04.15 15:01:50:722,0,0,0,-11,0,2707,0,0,0,47,46,37,
2026.04.15 15:01:50:765,0,0,0,-71,0,2673,0,0,0,47,46,37,
2026.04.15 15:01:50:802,0,0,0,-6,0,2664,0,0,0,47,46,37,
2026.04.15 15:01:50:844,0,0,0,-275,0,2628,0,0,0,47,46,37,
2026.04.15 15:01:50:880,0,0,0,-94,0,2616,0,0,0,47,46,37,
2026.04.15 15:01:50:923,0,0,0,-124,0,2581,0,0,0,47,46,37,
2026.04.15 15:01:50:965,0,0,0,-27,0,2573,0,0,0,47,46,37,
2026.04.15 15:01:51:002,0,0,0,-174,0,2537,0,0,0,47,46,37,
2026.04.15 15:01:51:044,0,0,0,-888,0,2438,0,0,0,47,46,37,
2026.04.15 15:01:51:080,0,0,0,-937,0,2332,0,0,0,47,46,37,
2026.04.15 15:01:51:123,0,0,0,-2450,0,2051,0,0,0,47,46,37,
2026.04.15 15:01:51:165,0,0,0,-4304,0,1494,0,0,0,47,46,37,
2026.04.15 15:01:51:201,0,0,0,-5748,0,826,0,0,0,47,46,37,
2026.04.15 15:01:51:244,0,0,0,-6706,0,-149,0,0,0,47,46,37,
2026.04.15 15:01:51:280,0,0,0,-6871,0,-957,0,0,0,47,46,37,
2026.04.15 15:01:51:323,0,0,0,-6072,0,-1726,0,0,0,47,46,37,
2026.04.15 15:01:51:365,0,0,0,-4205,0,-2372,0,0,0,47,46,37,
2026.04.15 15:01:51:402,0,0,0,-3477,0,-2797,0,0,0,47,46,37,
2026.04.15 15:01:51:444,0,0,0,-4936,0,-3453,0,0,0,47,46,37,
2026.04.15 15:01:51:480,0,0,0,-5951,0,-4165,0,0,0,47,46,37,
2026.04.15 15:01:51:523,0,0,0,-6870,0,-5053,0,0,0,47,46,37,
2026.04.15 15:01:51:565,0,0,0,-8606,0,-6170,0,0,0,47,46,37,
2026.04.15 15:01:51:601,0,0,0,-10116,0,-7454,0,0,0,47,46,37,
2026.04.15 15:01:51:644,0,0,0,-11042,0,-9154,0,0,0,47,46,37,
2026.04.15 15:01:51:681,0,0,0,-10620,0,-10400,0,0,0,47,46,37,
2026.04.15 15:01:51:723,0,0,0,-8112,0,-11580,0,0,0,47,46,37,
2026.04.15 15:01:51:760,0,0,0,-6449,0,-12411,0,0,0,47,46,37,
2026.04.15 15:01:51:802,0,0,0,-3340,0,-12853,0,0,0,47,46,37,
2026.04.15 15:01:51:845,0,0,0,-1958,0,-13076,0,0,0,47,46,37,
2026.04.15 15:01:51:881,0,0,0,-11,0,-13088,0,0,0,47,46,37,
2026.04.15 15:01:51:924,0,0,0,-1,0,-13080,0,0,0,47,46,37,
2026.04.15 15:01:51:960,0,0,0,0,0,-13076,0,0,0,47,46,37,
2026.04.15 15:01:52:002,0,0,0,100,0,-13049,0,0,0,47,46,37,
2026.04.15 15:01:52:045,0,0,0,144,0,-12997,0,0,0,47,46,37,
2026.04.15 15:01:52:081,0,0,0,781,0,-12898,0,0,0,47,46,37,
2026.04.15 15:01:52:124,0,0,0,1355,0,-12769,0,0,0,47,46,37,
2026.04.15 15:01:52:160,0,0,0,38,0,-12746,0,0,0,47,46,37,
2026.04.15 15:01:52:202,0,0,0,97,0,-12722,0,0,0,47,46,37,
2026.04.15 15:01:52:244,0,0,0,1170,0,-12627,0,0,0,47,46,37,
2026.04.15 15:01:52:281,0,0,0,181,0,-12575,0,0,0,47,46,37,
2026.04.15 15:01:52:323,0,0,0,1,0,-12587,0,0,0,47,46,37,
2026.04.15 15:01:52:360,0,0,0,0,0,-12585,0,0,0,47,46,37,
2026.04.15 15:01:52:403,0,0,0,0,0,-12583,0,0,0,47,46,37,
2026.04.15 15:01:52:444,0,0,0,374,0,-12537,0,0,0,47,46,37,
2026.04.15 15:01:52:481,0,0,0,2364,0,-12310,0,0,0,47,46,37,
2026.04.15 15:01:52:524,0,0,0,3026,0,-11858,0,0,0,47,46,37,
2026.04.15 15:01:52:560,0,0,0,3892,0,-11335,0,0,0,47,46,37,
2026.04.15 15:01:52:602,0,0,0,4474,0,-10733,0,0,0,47,46,37,
2026.04.15 15:01:52:645,0,0,0,4457,0,-10080,0,0,0,47,46,37,
2026.04.15 15:01:52:681,0,0,0,5311,0,-9450,0,0,0,47,46,37,
2026.04.15 15:01:52:724,0,0,0,5445,0,-8628,0,0,0,47,46,37,
2026.04.15 15:01:52:759,0,0,0,4572,0,-8022,0,0,0,47,46,37,
2026.04.15 15:01:52:803,0,0,0,5271,0,-7262,0,0,0,47,46,37,
2026.04.15 15:01:52:846,0,0,0,5708,0,-6448,0,0,0,47,46,37,
2026.04.15 15:01:52:881,0,0,0,5389,0,-5741,0,0,0,47,46,37,
2026.04.15 15:01:52:924,0,0,0,4868,0,-5098,0,0,0,47,46,37,
2026.04.15 15:01:52:960,0,0,0,4833,0,-4540,0,0,0,47,46,37,
2026.04.15 15:01:53:003,0,0,0,1360,0,-4295,0,0,0,47,46,37,
2026.04.15 15:01:53:045,0,0,0,18,0,-4283,0,0,0,47,46,37,
2026.04.15 15:01:53:081,0,0,0,0,0,-4284,0,0,0,47,46,37,
2026.04.15 15:01:53:124,0,0,0,5,0,-4286,0,0,0,47,46,37,
2026.04.15 15:01:53:160,0,0,0,127,0,-4269,0,0,0,47,46,37,
2026.04.15 15:01:53:203,0,0,0,0,0,-4273,0,0,0,47,46,37,
2026.04.15 15:01:53:239,0,0,0,0,0,-4274,0,0,0,47,46,37,
2026.04.15 15:01:53:281,0,0,0,0,0,-4272,0,0,0,47,46,37,
2026.04.15 15:01:53:324,0,0,0,0,0,-4271,0,0,0,47,46,37,
2026.04.15 15:01:53:360,0,0,0,0,0,-4270,0,0,0,47,46,37,
2026.04.15 15:01:53:403,0,0,0,0,0,-4269,0,0,0,47,46,37,
2026.04.15 15:01:53:439,0,0,0,0,0,-4269,0,0,0,47,46,37,
2026.04.15 15:01:53:482,0,0,0,0,0,-4270,0,0,0,47,46,37,
2026.04.15 15:01:53:524,0,0,0,54,0,-4256,0,0,0,47,46,37,
2026.04.15 15:01:53:560,0,0,0,0,0,-4257,0,0,0,47,46,37,
2026.04.15 15:01:53:603,0,0,0,0,0,-4254,0,0,0,47,46,37,
2026.04.15 15:01:53:639,0,0,0,0,0,-4261,0,0,0,47,46,37,
2026.04.15 15:01:53:682,0,0,0,31,0,-4249,0,0,0,47,46,37,
2026.04.15 15:01:53:724,0,0,0,182,0,-4220,0,0,0,47,46,37,
2026.04.15 15:01:53:760,0,0,0,0,0,-4219,0,0,0,47,46,37,
2026.04.15 15:01:53:802,0,0,0,85,0,-4201,0,0,0,47,46,37,
2026.04.15 15:01:53:839,0,0,0,0,0,-4202,0,0,0,47,46,37,
2026.04.15 15:01:53:882,0,0,0,0,0,-4201,0,0,0,47,46,37,
2026.04.15 15:01:53:924,0,0,0,0,0,-4202,0,0,0,47,46,37,
2026.04.15 15:01:53:960,0,0,0,0,0,-4201,0,0,0,47,46,37,
2026.04.15 15:01:54:003,0,0,0,0,0,-4201,0,0,0,47,46,37,
2026.04.15 15:01:54:040,0,0,0,0,0,-4201,0,0,0,47,46,37,
2026.04.15 15:01:54:082,0,0,0,0,0,-4201,0,0,0,47,46,37,
2026.04.15 15:01:54:118,0,0,0,0,0,-4201,0,0,0,47,46,37,
2026.04.15 15:01:54:161,0,0,0,0,0,-4201,0,0,0,47,46,37,
2026.04.15 15:01:54:203,0,0,0,0,0,-4201,0,0,0,47,46,37,
2026.04.15 15:01:54:239,0,0,0,0,0,-4200,0,0,0,47,46,37,
2026.04.15 15:01:54:282,0,0,0,0,0,-4200,0,0,0,47,46,37,
2026.04.15 15:01:54:324,0,0,0,2,0,-4200,0,0,0,47,46,37,
2026.04.15 15:01:54:361,0,0,0,11,0,-4187,0,0,0,47,46,37,
2026.04.15 15:01:54:403,0,0,0,0,0,-4192,0,0,0,47,46,37,
2026.04.15 15:01:54:440,0,0,0,0,0,-4200,0,0,0,47,46,37,
2026.04.15 15:01:54:482,0,0,0,0,0,-4200,0,0,0,47,46,37,
2026.04.15 15:01:54:518,0,0,0,0,0,-4197,0,0,0,47,46,37,
2026.04.15 15:01:54:561,0,0,0,0,0,-4196,0,0,0,47,46,37,
2026.04.15 15:01:54:603,0,0,0,0,0,-4197,0,0,0,47,46,37,
2026.04.15 15:01:54:639,0,0,0,0,0,-4197,0,0,0,47,46,37,
2026.04.15 15:01:54:682,0,0,0,0,0,-4196,0,0,0,47,46,37,
2026.04.15 15:01:54:719,0,0,0,0,0,-4195,0,0,0,47,46,37,
2026.04.15 15:01:54:761,0,0,0,0,0,-4195,0,0,0,47,46,37,
2026.04.15 15:01:54:803,0,0,0,0,0,-4196,0,0,0,47,46,37,
2026.04.15 15:01:54:840,0,0,0,0,0,-4196,0,0,0,47,46,37,
2026.04.15 15:01:54:882,0,0,0,0,0,-4187,0,0,0,47,46,37,
2026.04.15 15:01:54:919,0,0,0,0,0,-4192,0,0,0,47,46,37,
2026.04.15 15:01:54:961,0,0,0,0,0,-4201,0,0,0,47,46,37,
2026.04.15 15:01:55:004,0,0,0,0,0,-4198,0,0,0,47,46,37,
