,2026.04.15 15:02:15
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:02:19:700,0,0,0,0,0,2399,0,0,0,47,46,37,
2026.04.15 15:02:19:742,0,0,0,0,0,2399,0,0,0,47,46,37,
2026.04.15 15:02:19:785,0,0,0,0,0,2398,0,0,0,47,46,37,
2026.04.15 15:02:19:821,0,0,0,0,0,2384,0,0,0,47,46,37,
2026.04.15 15:02:19:864,0,0,0,1,0,2387,0,0,0,47,46,37,
2026.04.15 15:02:19:900,0,0,0,0,0,2388,0,0,0,47,46,37,
2026.04.15 15:02:19:943,0,0,0,0,0,2389,0,0,0,47,46,37,
2026.04.15 15:02:19:985,0,0,0,0,0,2390,0,0,0,47,46,37,
2026.04.15 15:02:20:022,0,0,0,-11,0,2390,0,0,0,47,46,37,
2026.04.15 15:02:20:064,0,0,0,0,0,2385,0,0,0,47,46,37,
2026.04.15 15:02:20:101,0,0,0,5,0,2386,0,0,0,47,46,37,
2026.04.15 15:02:20:143,0,0,0,-9,0,2386,0,0,0,47,46,37,
2026.04.15 15:02:20:179,0,0,0,-8,0,2384,0,0,0,47,46,37,
2026.04.15 15:02:20:222,0,0,0,0,0,2372,0,0,0,47,46,37,
2026.04.15 15:02:20:264,0,0,0,0,0,2374,0,0,0,47,46,37,
2026.04.15 15:02:20:300,0,0,0,20,0,2398,0,0,0,47,46,37,
2026.04.15 15:02:20:343,0,0,0,-37,0,2373,0,0,0,47,46,37,
2026.04.15 15:02:20:379,0,0,0,-14,0,2349,0,0,0,47,46,37,
2026.04.15 15:02:20:422,0,0,0,0,0,2358,0,0,0,47,46,37,
2026.04.15 15:02:20:464,0,0,0,0,0,2352,0,0,0,47,46,37,
2026.04.15 15:02:20:500,0,0,0,0,0,2354,0,0,0,47,46,37,
2026.04.15 15:02:20:543,0,0,0,0,0,2350,0,0,0,47,46,37,
2026.04.15 15:02:20:579,0,0,0,-21,0,2343,0,0,0,47,46,37,
2026.04.15 15:02:20:621,0,0,0,0,0,2334,0,0,0,47,46,37,
2026.04.15 15:02:20:664,0,0,0,0,0,2334,0,0,0,47,46,37,
2026.04.15 15:02:20:701,0,0,0,0,0,2346,0,0,0,47,46,37,
2026.04.15 15:02:20:743,0,0,0,0,0,2343,0,0,0,47,46,37,
2026.04.15 15:02:20:780,0,0,0,0,0,2340,0,0,0,47,46,37,
2026.04.15 15:02:20:822,0,0,0,15,0,2355,0,0,0,47,46,37,
2026.04.15 15:02:20:864,0,0,0,-55,0,2324,0,0,0,47,46,37,
2026.04.15 15:02:20:901,0,0,0,-10,0,2323,0,0,0,47,46,37,
2026.04.15 15:02:20:943,0,0,0,12,0,2346,0,0,0,47,46,37,
2026.04.15 15:02:20:979,0,0,0,-20,0,2320,0,0,0,47,46,37,
2026.04.15 15:02:21:022,0,0,0,8,0,2344,0,0,0,47,46,37,
2026.04.15 15:02:21:064,0,0,0,-9,0,2331,0,0,0,47,46,37,
2026.04.15 15:02:21:101,0,0,0,0,0,2325,0,0,0,47,46,37,
2026.04.15 15:02:21:143,0,0,0,8,0,2347,0,0,0,47,46,37,
2026.04.15 15:02:21:179,0,0,0,-1,0,2338,0,0,0,47,46,37,
2026.04.15 15:02:21:222,0,0,0,1,0,2341,0,0,0,47,46,37,
2026.04.15 15:02:21:258,0,0,0,-46,0,2318,0,0,0,47,46,37,
2026.04.15 15:02:21:301,0,0,0,-28,0,2300,0,0,0,47,46,37,
2026.04.15 15:02:21:344,0,0,0,0,0,2295,0,0,0,47,46,37,
2026.04.15 15:02:21:380,0,0,0,-72,0,2288,0,0,0,47,46,37,
2026.04.15 15:02:21:422,0,0,0,-142,0,2250,0,0,0,47,46,37,
2026.04.15 15:02:21:459,0,0,0,21,0,2260,0,0,0,47,46,37,
2026.04.15 15:02:21:501,0,0,0,-11,0,2258,0,0,0,47,46,37,
2026.04.15 15:02:21:543,0,0,0,0,0,2249,0,0,0,47,46,37,
2026.04.15 15:02:21:580,0,0,0,0,0,2247,0,0,0,47,46,37,
2026.04.15 15:02:21:622,0,0,0,0,0,2247,0,0,0,47,46,37,
2026.04.15 15:02:21:659,0,0,0,0,0,2253,0,0,0,47,46,37,
2026.04.15 15:02:21:701,0,0,0,0,0,2252,0,0,0,47,46,37,
2026.04.15 15:02:21:743,0,0,0,0,0,2255,0,0,0,47,46,37,
2026.04.15 15:02:21:780,0,0,0,0,0,2255,0,0,0,47,46,37,
2026.04.15 15:02:21:822,0,0,0,0,0,2252,0,0,0,47,46,37,
2026.04.15 15:02:21:858,0,0,0,-37,0,2235,0,0,0,47,46,37,
2026.04.15 15:02:21:901,0,0,0,-57,0,2229,0,0,0,47,46,37,
2026.04.15 15:02:21:943,0,0,0,0,0,2228,0,0,0,47,46,37,
2026.04.15 15:02:21:980,0,0,0,0,0,2227,0,0,0,47,46,37,
2026.04.15 15:02:22:022,0,0,0,0,0,2227,0,0,0,47,46,37,
2026.04.15 15:02:22:058,0,0,0,0,0,2227,0,0,0,47,46,37,
2026.04.15 15:02:22:101,0,0,0,0,0,2226,0,0,0,47,46,37,
2026.04.15 15:02:22:143,0,0,0,0,0,2226,0,0,0,47,46,37,
2026.04.15 15:02:22:180,0,0,0,0,0,2226,0,0,0,47,46,37,
2026.04.15 15:02:22:223,0,0,0,-11,0,2226,0,0,0,47,46,37,
2026.04.15 15:02:22:259,0,0,0,0,0,2226,0,0,0,47,46,37,
2026.04.15 15:02:22:301,0,0,0,0,0,2226,0,0,0,47,46,37,
2026.04.15 15:02:22:344,0,0,0,0,0,2226,0,0,0,47,46,37,
2026.04.15 15:02:22:380,0,0,0,-26,0,2225,0,0,0,47,46,37,
2026.04.15 15:02:22:422,0,0,0,-544,0,2185,0,0,0,47,46,37,
2026.04.15 15:02:22:459,0,0,0,-1128,0,2080,0,0,0,47,46,37,
2026.04.15 15:02:22:501,0,0,0,-1376,0,1908,0,0,0,47,46,37,
2026.04.15 15:02:22:538,0,0,0,-1823,0,1705,0,0,0,47,46,37,
2026.04.15 15:02:22:580,0,0,0,-2146,0,1426,0,0,0,47,46,37,
2026.04.15 15:02:22:622,0,0,0,-1754,0,1184,0,0,0,47,46,37,
2026.04.15 15:02:22:659,0,0,0,-1767,0,977,0,0,0,47,46,37,
2026.04.15 15:02:22:701,0,0,0,-2105,0,664,0,0,0,47,46,37,
2026.04.15 15:02:22:738,0,0,0,-2982,0,269,0,0,0,47,46,37,
2026.04.15 15:02:22:780,0,0,0,-3794,0,-215,0,0,0,47,46,37,
2026.04.15 15:02:22:823,0,0,0,-4842,0,-849,0,0,0,47,46,37,
2026.04.15 15:02:22:859,0,0,0,-5088,0,-1429,0,0,0,47,46,37,
2026.04.15 15:02:22:901,0,0,0,-4354,0,-2027,0,0,0,47,46,37,
2026.04.15 15:02:22:938,0,0,0,-3792,0,-2501,0,0,0,47,46,37,
2026.04.15 15:02:22:980,0,0,0,-1833,0,-2754,0,0,0,47,46,37,
2026.04.15 15:02:23:023,0,0,0,-181,0,-2831,0,0,0,47,46,37,
2026.04.15 15:02:23:059,0,0,0,-33,0,-2852,0,0,0,47,46,37,
2026.04.15 15:02:23:101,0,0,0,-1233,0,-2980,0,0,0,47,46,37,
2026.04.15 15:02:23:138,0,0,0,-1368,0,-3178,0,0,0,47,46,37,
2026.04.15 15:02:23:181,0,0,0,-2378,0,-3525,0,0,0,47,46,37,
2026.04.15 15:02:23:223,0,0,0,-3398,0,-3981,0,0,0,47,46,37,
2026.04.15 15:02:23:259,0,0,0,-4089,0,-4407,0,0,0,47,46,37,
2026.04.15 15:02:23:302,0,0,0,-4998,0,-5088,0,0,0,47,46,37,
2026.04.15 15:02:23:338,0,0,0,-4814,0,-5642,0,0,0,47,46,37,
2026.04.15 15:02:23:381,0,0,0,-4360,0,-6295,0,0,0,47,46,37,
2026.04.15 15:02:23:423,0,0,0,-4791,0,-6993,0,0,0,47,46,37,
2026.04.15 15:02:23:459,0,0,0,-4151,0,-7532,0,0,0,47,46,37,
2026.04.15 15:02:23:502,0,0,0,-4043,0,-8139,0,0,0,47,46,37,
2026.04.15 15:02:23:538,0,0,0,-3635,0,-8607,0,0,0,47,46,37,
2026.04.15 15:02:23:580,0,0,0,-3722,0,-9163,0,0,0,47,46,37,
2026.04.15 15:02:23:623,0,0,0,-2992,0,-9602,0,0,0,47,46,37,
2026.04.15 15:02:23:659,0,0,0,-2933,0,-9932,0,0,0,47,46,37,
2026.04.15 15:02:23:702,0,0,0,-2990,0,-10370,0,0,0,47,46,37,
2026.04.15 15:02:23:738,0,0,0,-3268,0,-10796,0,0,0,47,46,37,
2026.04.15 15:02:23:781,0,0,0,-3934,0,-11330,0,0,0,47,46,37,
2026.04.15 15:02:23:817,0,0,0,-4340,0,-11927,0,0,0,47,46,37,
2026.04.15 15:02:23:860,0,0,0,-4849,0,-12519,0,0,0,47,46,37,
2026.04.15 15:02:23:902,0,0,0,-4974,0,-13165,0,0,0,47,46,37,
2026.04.15 15:02:23:938,0,0,0,-5297,0,-13680,0,0,0,47,46,37,
2026.04.15 15:02:23:981,0,0,0,-5474,0,-14470,0,0,0,47,46,37,
2026.04.15 15:02:24:017,0,0,0,-5899,0,-15126,0,0,0,47,46,37,
2026.04.15 15:02:24:060,0,0,0,-4958,0,-15885,0,0,0,47,46,37,
2026.04.15 15:02:24:102,0,0,0,-4913,0,-16470,0,0,0,47,46,37,
2026.04.15 15:02:24:138,0,0,0,-3542,0,-16918,0,0,0,47,46,37,
2026.04.15 15:02:24:181,0,0,0,-3049,0,-17320,0,0,0,47,46,37,
2026.04.15 15:02:24:218,0,0,0,-2139,0,-17530,0,0,0,47,46,37,
2026.04.15 15:02:24:260,0,0,0,-778,0,-17648,0,0,0,47,46,37,
2026.04.15 15:02:24:302,0,0,0,-11,0,-17661,0,0,0,47,46,37,
2026.04.15 15:02:24:338,0,0,0,-476,0,-17708,0,0,0,47,46,37,
2026.04.15 15:02:24:381,0,0,0,0,0,-17710,0,0,0,47,46,37,
2026.04.15 15:02:24:418,0,0,0,0,0,-17714,0,0,0,47,46,37,
2026.04.15 15:02:24:460,0,0,0,13,0,-17680,0,0,0,47,46,37,
2026.04.15 15:02:24:502,0,0,0,-3,0,-17711,0,0,0,47,46,37,
2026.04.15 15:02:24:539,0,0,0,0,0,-17705,0,0,0,47,46,37,
2026.04.15 15:02:24:581,0,0,0,-198,0,-17734,0,0,0,47,46,37,
2026.04.15 15:02:24:617,0,0,0,-11,0,-17740,0,0,0,47,46,37,
2026.04.15 15:02:24:660,0,0,0,-24,0,-17744,0,0,0,47,46,37,
2026.04.15 15:02:24:703,0,0,0,-279,0,-17762,0,0,0,47,46,37,
2026.04.15 15:02:24:739,0,0,0,-560,0,-17844,0,0,0,47,46,37,
2026.04.15 15:02:24:781,0,0,0,-15,0,-17858,0,0,0,47,46,37,
2026.04.15 15:02:24:818,0,0,0,0,0,-17854,0,0,0,47,46,37,
2026.04.15 15:02:24:860,0,0,0,0,0,-17855,0,0,0,47,46,37,
2026.04.15 15:02:24:897,0,0,0,0,0,-17853,0,0,0,47,46,37,
2026.04.15 15:02:24:939,0,0,0,0,0,-17852,0,0,0,47,46,37,
2026.04.15 15:02:24:981,0,0,0,1,0,-17849,0,0,0,47,46,37,
2026.04.15 15:02:25:018,0,0,0,0,0,-17845,0,0,0,47,46,37,
2026.04.15 15:02:25:060,0,0,0,0,0,-17844,0,0,0,47,46,37,
2026.04.15 15:02:25:096,0,0,0,0,0,-17833,0,0,0,47,46,37,
2026.04.15 15:02:25:139,0,0,0,0,0,-17834,0,0,0,47,46,37,
2026.04.15 15:02:25:181,0,0,0,0,0,-17832,0,0,0,47,46,37,
2026.04.15 15:02:25:218,0,0,0,0,0,-17827,0,0,0,47,46,37,
2026.04.15 15:02:25:260,0,0,0,143,0,-17789,0,0,0,47,46,37,
2026.04.15 15:02:25:297,0,0,0,0,0,-17777,0,0,0,47,46,37,
2026.04.15 15:02:25:339,0,0,0,0,0,-17781,0,0,0,47,46,37,
2026.04.15 15:02:25:382,0,0,0,0,0,-17783,0,0,0,47,46,37,
2026.04.15 15:02:25:418,0,0,0,0,0,-17781,0,0,0,47,46,37,
2026.04.15 15:02:25:460,0,0,0,0,0,-17783,0,0,0,47,46,37,
2026.04.15 15:02:25:497,0,0,0,0,0,-17785,0,0,0,47,46,37,
2026.04.15 15:02:25:540,0,0,0,0,0,-17784,0,0,0,47,46,37,
2026.04.15 15:02:25:581,0,0,0,0,0,-17783,0,0,0,47,46,37,
2026.04.15 15:02:25:618,0,0,0,0,0,-17783,0,0,0,47,46,37,
2026.04.15 15:02:25:660,0,0,0,0,0,-17783,0,0,0,47,46,37,
2026.04.15 15:02:25:697,0,0,0,0,0,-17783,0,0,0,47,46,37,
2026.04.15 15:02:25:739,0,0,0,0,0,-17783,0,0,0,47,46,37,
2026.04.15 15:02:25:782,0,0,0,0,0,-17783,0,0,0,47,46,37,
2026.04.15 15:02:25:819,0,0,0,0,0,-17783,0,0,0,47,46,37,
2026.04.15 15:02:25:861,0,0,0,0,0,-17799,0,0,0,47,46,37,
2026.04.15 15:02:25:897,0,0,0,0,0,-17814,0,0,0,47,46,37,
2026.04.15 15:02:25:940,0,0,0,-88,0,-17837,0,0,0,47,46,37,
2026.04.15 15:02:25:976,0,0,0,-10,0,-17848,0,0,0,47,46,37,
2026.04.15 15:02:26:018,0,0,0,-38,0,-17860,0,0,0,47,46,37,
2026.04.15 15:02:26:061,0,0,0,-37,0,-17884,0,0,0,47,46,37,
2026.04.15 15:02:26:097,0,0,0,-21,0,-17895,0,0,0,47,46,37,
2026.04.15 15:02:26:140,0,0,0,-207,0,-17913,0,0,0,47,46,37,
2026.04.15 15:02:26:176,0,0,0,-22,0,-17926,0,0,0,47,46,37,
2026.04.15 15:02:26:218,0,0,0,-10,0,-17938,0,0,0,47,46,37,
2026.04.15 15:02:26:261,0,0,0,-590,0,-17980,0,0,0,47,46,37,
2026.04.15 15:02:26:297,0,0,0,-283,0,-18065,0,0,0,47,46,37,
2026.04.15 15:02:26:340,0,0,0,-126,0,-18121,0,0,0,47,46,37,
2026.04.15 15:02:26:376,0,0,0,-21,0,-18122,0,0,0,47,46,37,
2026.04.15 15:02:26:418,0,0,0,22,0,-18117,0,0,0,47,46,37,
2026.04.15 15:02:26:461,0,0,0,-167,0,-18143,0,0,0,47,46,37,
2026.04.15 15:02:26:498,0,0,0,1,0,-18140,0,0,0,47,46,37,
2026.04.15 15:02:26:540,0,0,0,-46,0,-18150,0,0,0,47,46,37,
2026.04.15 15:02:26:576,0,0,0,0,0,-18139,0,0,0,47,46,37,
2026.04.15 15:02:26:618,0,0,0,-1,0,-18143,0,0,0,47,46,37,
2026.04.15 15:02:26:661,0,0,0,0,0,-18153,0,0,0,47,46,37,
2026.04.15 15:02:26:697,0,0,0,0,0,-18152,0,0,0,47,46,37,
2026.04.15 15:02:26:740,0,0,0,-980,0,-18288,0,0,0,47,46,37,
2026.04.15 15:02:26:776,0,0,0,-3249,0,-18668,0,0,0,47,46,37,
2026.04.15 15:02:26:819,0,0,0,-4740,0,-19309,0,0,0,47,46,37,
2026.04.15 15:02:26:861,0,0,0,-6549,0,-20152,0,0,0,47,46,37,
2026.04.15 15:02:26:897,0,0,0,-6791,0,-20953,0,0,0,47,46,37,
2026.04.15 15:02:26:940,0,0,0,-6885,0,-21902,0,0,0,47,46,37,
2026.04.15 15:02:26:977,0,0,0,-6473,0,-22720,0,0,0,47,46,37,
2026.04.15 15:02:27:019,0,0,0,-6115,0,-23591,0,0,0,47,46,37,
2026.04.15 15:02:27:061,0,0,0,-5811,0,-24344,0,0,0,47,46,37,
2026.04.15 15:02:27:098,0,0,0,-5285,0,-24994,0,0,0,47,46,37,
2026.04.15 15:02:27:140,0,0,0,-4740,0,-25621,0,0,0,47,46,37,
2026.04.15 15:02:27:176,0,0,0,-3860,0,-26100,0,0,0,47,46,37,
2026.04.15 15:02:27:219,0,0,0,-3282,0,-26549,0,0,0,47,46,37,
2026.04.15 15:02:27:261,0,0,0,-2497,0,-26896,0,0,0,47,46,37,
2026.04.15 15:02:27:298,0,0,0,-2484,0,-27190,0,0,0,47,46,37,
2026.04.15 15:02:27:340,0,0,0,-1878,0,-27452,0,0,0,47,46,37,
2026.04.15 15:02:27:377,0,0,0,-1321,0,-27593,0,0,0,47,46,37,
2026.04.15 15:02:27:419,0,0,0,-93,0,-27652,0,0,0,47,46,37,
2026.04.15 15:02:27:455,0,0,0,0,0,-27652,0,0,0,47,46,37,
2026.04.15 15:02:27:498,0,0,0,0,0,-27650,0,0,0,47,46,37,
2026.04.15 15:02:27:541,0,0,0,0,0,-27650,0,0,0,47,46,37,
2026.04.15 15:02:27:576,0,0,0,0,0,-27648,0,0,0,47,46,37,
2026.04.15 15:02:27:619,0,0,0,0,0,-27648,0,0,0,47,46,37,
2026.04.15 15:02:27:655,0,0,0,0,0,-27647,0,0,0,47,46,37,
2026.04.15 15:02:27:698,0,0,0,0,0,-27647,0,0,0,47,46,37,
2026.04.15 15:02:27:740,0,0,0,0,0,-27646,0,0,0,47,46,37,
2026.04.15 15:02:27:776,0,0,0,0,0,-27646,0,0,0,47,46,37,
2026.04.15 15:02:27:820,0,0,0,0,0,-27646,0,0,0,47,46,37,
2026.04.15 15:02:27:856,0,0,0,0,0,-27645,0,0,0,47,46,37,
2026.04.15 15:02:27:898,0,0,0,0,0,-27645,0,0,0,47,46,37,
2026.04.15 15:02:27:941,0,0,0,1,0,-27631,0,0,0,47,46,37,
2026.04.15 15:02:27:977,0,0,0,0,0,-27603,0,0,0,47,46,37,
2026.04.15 15:02:28:020,0,0,0,37,0,-27577,0,0,0,47,46,37,
2026.04.15 15:02:28:056,0,0,0,288,0,-27519,0,0,0,47,46,37,
2026.04.15 15:02:28:098,0,0,0,0,0,-27521,0,0,0,47,46,37,
2026.04.15 15:02:28:141,0,0,0,10,0,-27514,0,0,0,47,46,37,
2026.04.15 15:02:28:177,0,0,0,0,0,-27519,0,0,0,47,46,37,
2026.04.15 15:02:28:220,0,0,0,315,0,-27471,0,0,0,47,46,37,
2026.04.15 15:02:28:256,0,0,0,0,0,-27467,0,0,0,47,46,37,
2026.04.15 15:02:28:298,0,0,0,0,0,-27468,0,0,0,47,46,37,
2026.04.15 15:02:28:341,0,0,0,0,0,-27467,0,0,0,47,46,37,
2026.04.15 15:02:28:377,0,0,0,0,0,-27468,0,0,0,47,46,37,
2026.04.15 15:02:28:420,0,0,0,0,0,-27466,0,0,0,47,46,37,
2026.04.15 15:02:28:456,0,0,0,0,0,-27467,0,0,0,47,46,37,
2026.04.15 15:02:28:498,0,0,0,0,0,-27459,0,0,0,47,46,37,
2026.04.15 15:02:28:535,0,0,0,0,0,-27463,0,0,0,47,46,37,
2026.04.15 15:02:28:577,0,0,0,113,0,-27440,0,0,0,47,46,37,
2026.04.15 15:02:28:619,0,0,0,0,0,-27438,0,0,0,47,46,37,
2026.04.15 15:02:28:656,0,0,0,18,0,-27431,0,0,0,47,46,37,
2026.04.15 15:02:28:698,0,0,0,0,0,-27430,0,0,0,47,46,37,
2026.04.15 15:02:28:735,0,0,0,0,0,-27429,0,0,0,47,46,37,
2026.04.15 15:02:28:777,0,0,0,10,0,-27428,0,0,0,47,46,37,
2026.04.15 15:02:28:819,0,0,0,34,0,-27426,0,0,0,47,46,37,
2026.04.15 15:02:28:856,0,0,0,722,0,-27331,0,0,0,47,46,37,
2026.04.15 15:02:28:899,0,0,0,1625,0,-27085,0,0,0,47,46,37,
2026.04.15 15:02:28:935,0,0,0,2476,0,-26799,0,0,0,47,46,37,
2026.04.15 15:02:28:978,0,0,0,2119,0,-26515,0,0,0,47,46,37,
