,2026.04.15 15:32:04
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:32:06:945,415,0,0,60,60,141983,0,0,0,46,37,32,
2026.04.15 15:32:06:988,451,0,0,61,60,142053,0,0,0,46,37,32,
2026.04.15 15:32:07:030,462,0,0,60,60,142145,0,0,0,46,37,32,
2026.04.15 15:32:07:066,443,0,0,61,60,142206,0,0,0,46,37,32,
2026.04.15 15:32:07:109,447,0,0,61,60,142286,0,0,0,46,37,32,
2026.04.15 15:32:07:145,414,0,0,61,60,142362,0,0,0,46,37,32,
2026.04.15 15:32:07:190,416,0,0,61,60,142464,0,0,0,46,37,32,
2026.04.15 15:32:07:224,469,0,0,50,60,142535,0,0,0,46,37,32,
2026.04.15 15:32:07:268,437,0,0,61,60,142616,0,0,0,46,37,32,
2026.04.15 15:32:07:309,436,0,0,60,60,142699,0,0,0,46,37,32,
2026.04.15 15:32:07:345,449,0,0,60,60,142774,0,0,0,46,37,32,
2026.04.15 15:32:07:388,465,0,0,61,60,142845,0,0,0,46,37,32,
2026.04.15 15:32:07:430,476,0,0,58,60,142928,0,0,0,46,37,32,
2026.04.15 15:32:07:467,490,0,0,61,60,143005,0,0,0,46,37,32,
2026.04.15 15:32:07:503,536,0,0,50,60,143086,0,0,0,46,37,32,
2026.04.15 15:32:07:546,458,0,0,67,60,143170,0,0,0,46,37,32,
2026.04.15 15:32:07:588,487,0,0,60,60,143246,0,0,0,46,37,32,
2026.04.15 15:32:07:624,477,0,0,60,60,143317,0,0,0,46,37,32,
2026.04.15 15:32:07:667,524,0,0,61,60,143387,0,0,0,46,37,32,
2026.04.15 15:32:07:709,499,0,0,61,60,143474,0,0,0,46,37,32,
2026.04.15 15:32:07:745,485,0,0,70,60,143554,0,0,0,46,37,32,
2026.04.15 15:32:07:789,457,0,0,71,60,143648,0,0,0,46,37,32,
2026.04.15 15:32:07:824,497,0,0,60,60,143712,0,0,0,46,37,32,
2026.04.15 15:32:07:867,489,0,0,60,60,143789,0,0,0,46,37,32,
2026.04.15 15:32:07:909,549,0,0,50,60,143856,0,0,0,46,37,32,
2026.04.15 15:32:07:946,502,0,0,60,60,143937,0,0,0,46,37,32,
2026.04.15 15:32:07:988,515,0,0,60,60,144014,0,0,0,46,37,32,
2026.04.15 15:32:08:025,502,0,0,60,60,144078,0,0,0,46,37,32,
2026.04.15 15:32:08:067,586,0,0,51,60,144148,0,0,0,46,37,32,
2026.04.15 15:32:08:110,540,0,0,60,60,144234,0,0,0,46,37,32,
2026.04.15 15:32:08:146,533,0,0,61,60,144290,0,0,0,46,37,32,
2026.04.15 15:32:08:188,604,0,0,50,60,144366,0,0,0,46,37,32,
2026.04.15 15:32:08:225,491,0,0,70,60,144448,0,0,0,46,37,32,
2026.04.15 15:32:08:267,522,0,0,60,60,144528,0,0,0,46,37,32,
2026.04.15 15:32:08:310,578,0,0,50,60,144614,0,0,0,46,37,32,
2026.04.15 15:32:08:346,581,0,0,61,60,144675,0,0,0,46,37,32,
2026.04.15 15:32:08:389,568,0,0,61,60,144756,0,0,0,46,37,32,
2026.04.15 15:32:08:425,574,0,0,61,60,144822,0,0,0,46,37,32,
2026.04.15 15:32:08:468,563,0,0,61,60,144907,0,0,0,46,37,32,
2026.04.15 15:32:08:510,549,0,0,60,60,144996,0,0,0,46,37,32,
2026.04.15 15:32:08:546,561,0,0,61,60,145064,0,0,0,46,37,32,
2026.04.15 15:32:08:589,626,0,0,50,60,145144,0,0,0,46,37,32,
2026.04.15 15:32:08:625,589,0,0,61,60,145213,0,0,0,46,37,32,
2026.04.15 15:32:08:667,583,0,0,60,60,145291,0,0,0,46,37,32,
2026.04.15 15:32:08:710,633,0,0,50,60,145366,0,0,0,46,37,32,
2026.04.15 15:32:08:746,618,0,0,61,60,145432,0,0,0,46,37,32,
2026.04.15 15:32:08:788,599,0,0,60,60,145525,0,0,0,46,37,32,
2026.04.15 15:32:08:825,564,0,0,71,60,145597,0,0,0,46,37,32,
2026.04.15 15:32:08:867,653,0,0,51,60,145671,0,0,0,46,37,32,
2026.04.15 15:32:08:904,595,0,0,60,60,145750,0,0,0,46,37,32,
2026.04.15 15:32:08:946,621,0,0,61,60,145812,0,0,0,46,37,32,
2026.04.15 15:32:08:989,642,0,0,50,60,145885,0,0,0,46,37,32,
2026.04.15 15:32:09:025,646,0,0,61,60,145949,0,0,0,46,37,32,
2026.04.15 15:32:09:068,634,0,0,61,60,146030,0,0,0,46,37,32,
2026.04.15 15:32:09:104,629,0,0,61,60,146104,0,0,0,46,37,32,
2026.04.15 15:32:09:146,579,0,0,71,60,146180,0,0,0,46,37,32,
2026.04.15 15:32:09:189,605,0,0,60,60,146256,0,0,0,46,37,32,
2026.04.15 15:32:09:225,612,0,0,61,60,146330,0,0,0,46,37,32,
2026.04.15 15:32:09:268,665,0,0,51,60,146402,0,0,0,46,37,32,
2026.04.15 15:32:09:304,620,0,0,60,60,146487,0,0,0,46,37,32,
2026.04.15 15:32:09:347,641,0,0,61,60,146566,0,0,0,46,37,32,
2026.04.15 15:32:09:389,685,0,0,50,60,146650,0,0,0,46,37,32,
2026.04.15 15:32:09:425,642,0,0,71,60,146715,0,0,0,46,37,32,
2026.04.15 15:32:09:468,649,0,0,60,60,146797,0,0,0,46,37,32,
2026.04.15 15:32:09:504,607,0,0,71,60,146872,0,0,0,46,37,32,
2026.04.15 15:32:09:547,718,0,0,50,60,146944,0,0,0,46,37,32,
2026.04.15 15:32:09:589,619,0,0,71,60,147037,0,0,0,46,37,32,
2026.04.15 15:32:09:626,663,0,0,59,60,147084,0,0,0,46,37,32,
2026.04.15 15:32:09:668,654,0,0,60,60,147166,0,0,0,46,37,32,
2026.04.15 15:32:09:704,734,0,0,51,60,147231,0,0,0,46,37,32,
2026.04.15 15:32:09:747,684,0,0,61,60,147311,0,0,0,46,37,32,
2026.04.15 15:32:09:789,683,0,0,61,60,147393,0,0,0,46,37,32,
2026.04.15 15:32:09:826,686,0,0,60,60,147469,0,0,0,46,37,32,
2026.04.15 15:32:09:868,687,0,0,61,60,147556,0,0,0,46,37,32,
2026.04.15 15:32:09:904,676,0,0,61,60,147609,0,0,0,46,37,32,
2026.04.15 15:32:09:947,712,0,0,50,60,147684,0,0,0,46,37,32,
2026.04.15 15:32:09:983,672,0,0,63,60,147774,0,0,0,46,37,32,
2026.04.15 15:32:10:026,699,0,0,61,60,147846,0,0,0,46,37,32,
2026.04.15 15:32:10:068,697,0,0,60,60,147944,0,0,0,46,37,32,
2026.04.15 15:32:10:105,720,0,0,61,60,148022,0,0,0,46,37,32,
2026.04.15 15:32:10:147,733,0,0,50,60,148109,0,0,0,46,37,32,
2026.04.15 15:32:10:183,671,0,0,71,60,148184,0,0,0,46,37,32,
2026.04.15 15:32:10:226,797,0,0,50,60,148259,0,0,0,46,37,32,
2026.04.15 15:32:10:268,718,0,0,60,60,148362,0,0,0,46,37,32,
2026.04.15 15:32:10:305,747,0,0,61,60,148431,0,0,0,46,37,32,
2026.04.15 15:32:10:347,773,0,0,50,60,148527,0,0,0,46,37,32,
2026.04.15 15:32:10:384,761,0,0,61,60,148596,0,0,0,46,37,32,
2026.04.15 15:32:10:426,766,0,0,60,60,148676,0,0,0,46,37,32,
2026.04.15 15:32:10:468,755,0,0,61,60,148765,0,0,0,46,37,32,
2026.04.15 15:32:10:504,768,0,0,60,60,148827,0,0,0,46,37,32,
2026.04.15 15:32:10:547,749,0,0,61,60,148919,0,0,0,46,37,32,
2026.04.15 15:32:10:583,747,0,0,61,60,149002,0,0,0,46,37,32,
2026.04.15 15:32:10:626,754,0,0,61,60,149086,0,0,0,46,37,32,
2026.04.15 15:32:10:669,717,0,0,60,60,149157,0,0,0,46,37,32,
2026.04.15 15:32:10:705,743,0,0,61,60,149218,0,0,0,46,37,32,
2026.04.15 15:32:10:748,865,0,0,40,60,149293,0,0,0,46,37,32,
2026.04.15 15:32:10:784,761,0,0,71,60,149360,0,0,0,46,37,32,
2026.04.15 15:32:10:826,843,0,0,50,60,149433,0,0,0,46,37,32,
2026.04.15 15:32:10:869,770,0,0,60,60,149525,0,0,0,46,37,32,
2026.04.15 15:32:10:905,812,0,0,61,60,149582,0,0,0,46,37,32,
2026.04.15 15:32:10:948,812,0,0,61,60,149582,0,0,0,46,37,32,
2026.04.15 15:32:10:983,775,0,0,60,60,149731,0,0,0,46,37,32,
2026.04.15 15:32:11:026,846,0,0,47,60,149802,0,0,0,46,37,32,
2026.04.15 15:32:11:069,818,0,0,61,60,149872,0,0,0,46,37,32,
2026.04.15 15:32:11:105,825,0,0,60,60,149937,0,0,0,46,37,32,
2026.04.15 15:32:11:147,756,0,0,66,60,150017,0,0,0,46,37,32,
2026.04.15 15:32:11:183,802,0,0,60,60,150078,0,0,0,46,37,32,
2026.04.15 15:32:11:226,792,0,0,60,60,150160,0,0,0,46,37,32,
2026.04.15 15:32:11:262,798,0,0,60,60,150229,0,0,0,46,37,32,
2026.04.15 15:32:11:305,862,0,0,50,60,150299,0,0,0,46,37,32,
2026.04.15 15:32:11:348,812,0,0,61,60,150381,0,0,0,46,37,32,
2026.04.15 15:32:11:384,861,0,0,52,60,150443,0,0,0,46,37,32,
2026.04.15 15:32:11:427,817,0,0,60,60,150527,0,0,0,46,37,32,
2026.04.15 15:32:11:462,832,0,0,61,60,150599,0,0,0,46,37,32,
2026.04.15 15:32:11:506,919,0,0,50,60,150682,0,0,0,46,37,32,
2026.04.15 15:32:11:547,809,0,0,71,60,150769,0,0,0,46,37,32,
2026.04.15 15:32:11:584,912,0,0,50,60,150822,0,0,0,46,37,32,
2026.04.15 15:32:11:627,783,0,0,70,60,150900,0,0,0,46,37,32,
2026.04.15 15:32:11:663,903,0,0,51,60,150967,0,0,0,46,37,32,
2026.04.15 15:32:11:705,893,0,0,44,60,151044,0,0,0,46,37,32,
2026.04.15 15:32:11:748,853,0,0,71,60,151114,0,0,0,46,37,32,
2026.04.15 15:32:11:784,871,0,0,60,60,151196,0,0,0,46,37,32,
2026.04.15 15:32:11:826,858,0,0,61,60,151273,0,0,0,46,37,32,
2026.04.15 15:32:11:863,944,0,0,51,60,151333,0,0,0,46,37,32,
2026.04.15 15:32:11:905,899,0,0,61,60,151426,0,0,0,46,37,32,
2026.04.15 15:32:11:948,836,0,0,71,60,151516,0,0,0,46,37,32,
2026.04.15 15:32:11:984,854,0,0,61,60,151580,0,0,0,46,37,32,
2026.04.15 15:32:12:027,859,0,0,60,60,151661,0,0,0,46,37,32,
2026.04.15 15:32:12:063,938,0,0,51,60,151718,0,0,0,46,37,32,
2026.04.15 15:32:12:106,982,0,0,40,60,151788,0,0,0,46,37,32,
2026.04.15 15:32:12:142,884,0,0,71,60,151860,0,0,0,46,37,32,
2026.04.15 15:32:12:184,971,0,0,50,60,151941,0,0,0,46,37,32,
2026.04.15 15:32:12:227,862,0,0,70,60,152035,0,0,0,46,37,32,
2026.04.15 15:32:12:263,985,0,0,50,60,152094,0,0,0,46,37,32,
2026.04.15 15:32:12:305,925,0,0,60,60,152200,0,0,0,46,37,32,
2026.04.15 15:32:12:342,935,0,0,61,60,152281,0,0,0,46,37,32,
2026.04.15 15:32:12:385,993,0,0,50,60,152372,0,0,0,46,37,32,
2026.04.15 15:32:12:427,886,0,0,70,60,152467,0,0,0,46,37,32,
2026.04.15 15:32:12:464,912,0,0,60,60,152537,0,0,0,46,37,32,
2026.04.15 15:32:12:506,897,0,0,61,60,152609,0,0,0,46,37,32,
2026.04.15 15:32:12:542,976,0,0,50,60,152666,0,0,0,46,37,32,
2026.04.15 15:32:12:585,937,0,0,61,60,152769,0,0,0,46,37,32,
2026.04.15 15:32:12:627,886,0,0,71,60,152880,0,0,0,46,37,32,
2026.04.15 15:32:12:663,917,0,0,60,60,152949,0,0,0,46,37,32,
2026.04.15 15:32:12:706,911,0,0,61,60,153035,0,0,0,46,37,32,
2026.04.15 15:32:12:742,989,0,0,50,60,153092,0,0,0,46,37,32,
2026.04.15 15:32:12:784,965,0,0,60,60,153171,0,0,0,46,37,32,
2026.04.15 15:32:12:827,913,0,0,71,60,153251,0,0,0,46,37,32,
2026.04.15 15:32:12:864,1014,0,0,50,60,153311,0,0,0,46,37,32,
2026.04.15 15:32:12:906,930,0,0,71,60,153398,0,0,0,46,37,32,
2026.04.15 15:32:12:942,1030,0,0,49,60,153460,0,0,0,46,37,32,
2026.04.15 15:32:12:985,931,0,0,70,60,153537,0,0,0,46,37,32,
2026.04.15 15:32:13:027,948,0,0,71,60,153599,0,0,0,46,37,32,
2026.04.15 15:32:13:063,1010,0,0,50,60,153663,0,0,0,46,37,32,
2026.04.15 15:32:13:106,945,0,0,71,60,153759,0,0,0,46,37,32,
2026.04.15 15:32:13:143,1007,0,0,50,60,153819,0,0,0,46,37,32,
2026.04.15 15:32:13:185,945,0,0,70,60,153909,0,0,0,46,37,32,
2026.04.15 15:32:13:222,1031,0,0,61,60,153982,0,0,0,46,37,32,
2026.04.15 15:32:13:264,957,0,0,71,60,154068,0,0,0,46,37,32,
2026.04.15 15:32:13:306,984,0,0,61,60,154144,0,0,0,46,37,32,
2026.04.15 15:32:13:342,971,0,0,60,60,154214,0,0,0,46,37,32,
2026.04.15 15:32:13:385,976,0,0,60,60,154303,0,0,0,46,37,32,
2026.04.15 15:32:13:422,1052,0,0,51,60,154372,0,0,0,46,37,32,
2026.04.15 15:32:13:464,1046,0,0,50,60,154458,0,0,0,46,37,32,
2026.04.15 15:32:13:506,969,0,0,71,60,154549,0,0,0,46,37,32,
2026.04.15 15:32:13:542,1061,0,0,50,60,154612,0,0,0,46,37,32,
2026.04.15 15:32:13:585,998,0,0,60,60,154695,0,0,0,46,37,32,
2026.04.15 15:32:13:622,1050,0,0,59,60,154765,0,0,0,46,37,32,
2026.04.15 15:32:13:664,1017,0,0,60,60,154846,0,0,0,46,37,32,
2026.04.15 15:32:13:707,1007,0,0,71,60,154922,0,0,0,46,37,32,
2026.04.15 15:32:13:743,1084,0,0,50,60,154994,0,0,0,46,37,32,
2026.04.15 15:32:13:786,1033,0,0,60,60,155081,0,0,0,46,37,32,
2026.04.15 15:32:13:822,1076,0,0,50,60,155144,0,0,0,46,37,32,
2026.04.15 15:32:13:864,1016,0,0,60,60,155236,0,0,0,46,37,32,
2026.04.15 15:32:13:907,1061,0,0,61,60,155317,0,0,0,46,37,32,
2026.04.15 15:32:13:943,1068,0,0,60,60,155385,0,0,0,46,37,32,
2026.04.15 15:32:13:985,977,0,0,71,60,155468,0,0,0,46,37,32,
2026.04.15 15:32:14:022,977,0,0,71,60,155468,0,0,0,46,37,32,
2026.04.15 15:32:14:064,1091,0,0,50,60,155618,0,0,0,46,37,32,
2026.04.15 15:32:14:106,948,0,0,81,60,155700,0,0,0,46,37,32,
2026.04.15 15:32:14:143,1132,0,0,40,60,155756,0,0,0,46,37,32,
2026.04.15 15:32:14:185,1009,0,0,67,60,155841,0,0,0,46,37,32,
2026.04.15 15:32:14:222,1194,0,0,40,60,155888,0,0,0,46,37,32,
2026.04.15 15:32:14:264,1061,0,0,71,60,155968,0,0,0,46,37,32,
2026.04.15 15:32:14:306,1055,0,0,71,60,156050,0,0,0,46,37,32,
2026.04.15 15:32:14:343,1058,0,0,60,60,156132,0,0,0,46,37,32,
2026.04.15 15:32:14:385,1056,0,0,60,60,156206,0,0,0,46,37,32,
2026.04.15 15:32:14:422,1117,0,0,50,60,156274,0,0,0,46,37,32,
2026.04.15 15:32:14:465,1104,0,0,61,60,156364,0,0,0,46,37,32,
2026.04.15 15:32:14:507,1109,0,0,60,60,156444,0,0,0,46,37,32,
2026.04.15 15:32:14:543,1035,0,0,71,60,156520,0,0,0,46,37,32,
2026.04.15 15:32:14:586,1057,0,0,60,60,156586,0,0,0,46,37,32,
2026.04.15 15:32:14:622,1089,0,0,60,60,156647,0,0,0,46,37,32,
2026.04.15 15:32:14:665,1130,0,0,51,60,156714,0,0,0,46,38,33,
2026.04.15 15:32:14:701,1162,0,0,50,60,156783,0,0,0,46,38,33,
2026.04.15 15:32:14:743,1092,0,0,60,60,156867,0,0,0,46,38,33,
2026.04.15 15:32:14:786,1101,0,0,61,60,156933,0,0,0,46,38,33,
2026.04.15 15:32:14:822,1082,0,0,59,60,157013,0,0,0,46,38,33,
2026.04.15 15:32:14:865,1086,0,0,66,60,157096,0,0,0,46,38,33,
2026.04.15 15:32:14:901,1155,0,0,50,60,157174,0,0,0,46,38,33,
2026.04.15 15:32:14:943,1095,0,0,71,60,157262,0,0,0,46,38,33,
2026.04.15 15:32:14:986,1095,0,0,71,60,157262,0,0,0,46,38,33,
2026.04.15 15:32:15:022,1089,0,0,70,60,157423,0,0,0,46,38,33,
2026.04.15 15:32:15:064,1137,0,0,61,60,157490,0,0,0,46,38,33,
2026.04.15 15:32:15:101,1164,0,0,50,60,157574,0,0,0,46,38,33,
2026.04.15 15:32:15:143,1160,0,0,61,60,157649,0,0,0,46,38,33,
2026.04.15 15:32:15:186,1235,0,0,40,60,157735,0,0,0,46,38,33,
2026.04.15 15:32:15:222,1104,0,0,71,60,157812,0,0,0,46,38,33,
2026.04.15 15:32:15:265,1221,0,0,51,60,157887,0,0,0,46,38,33,
2026.04.15 15:32:15:301,1159,0,0,50,60,157951,0,0,0,46,38,33,
2026.04.15 15:32:15:343,1089,0,0,71,60,158017,0,0,0,46,38,33,
2026.04.15 15:32:15:386,1188,0,0,51,60,158093,0,0,0,46,38,33,
2026.04.15 15:32:15:422,1127,0,0,60,60,158168,0,0,0,46,38,33,
2026.04.15 15:32:15:464,1157,0,0,61,60,158235,0,0,0,46,38,33,
2026.04.15 15:32:15:501,1141,0,0,60,60,158305,0,0,0,46,38,33,
2026.04.15 15:32:15:544,1159,0,0,61,60,158378,0,0,0,46,38,33,
2026.04.15 15:32:15:580,1234,0,0,50,60,158438,0,0,0,46,38,33,
2026.04.15 15:32:15:623,1093,0,0,81,60,158522,0,0,0,46,38,33,
2026.04.15 15:32:15:665,1248,0,0,50,60,158588,0,0,0,46,38,33,
2026.04.15 15:32:15:701,1126,0,0,70,60,158656,0,0,0,46,38,33,
2026.04.15 15:32:15:744,1293,0,0,51,60,158723,0,0,0,46,38,33,
2026.04.15 15:32:15:786,1220,0,0,60,60,158819,0,0,0,46,38,33,
2026.04.15 15:32:15:823,1160,0,0,71,60,158891,0,0,0,46,38,33,
2026.04.15 15:32:15:865,1160,0,0,71,60,158891,0,0,0,46,38,33,
2026.04.15 15:32:15:902,1166,0,0,60,60,159055,0,0,0,46,38,33,
2026.04.15 15:32:15:944,1239,0,0,50,60,159121,0,0,0,46,38,33,
2026.04.15 15:32:15:980,1224,0,0,61,60,159202,0,0,0,46,38,33,
2026.04.15 15:32:16:023,1158,0,0,71,60,159290,0,0,0,46,38,33,
2026.04.15 15:32:16:065,1204,0,0,61,60,159368,0,0,0,46,38,33,
2026.04.15 15:32:16:102,1171,0,0,60,60,159432,0,0,0,46,38,33,
2026.04.15 15:32:16:144,1232,0,0,51,60,159502,0,0,0,46,38,33,
2026.04.15 15:32:16:181,1191,0,0,60,60,159584,0,0,0,46,38,33,
2026.04.15 15:32:16:222,1239,0,0,61,60,159654,0,0,0,46,38,33,
2026.04.15 15:32:16:265,1262,0,0,50,60,159729,0,0,0,46,38,33,
2026.04.15 15:32:16:302,1244,0,0,61,60,159795,0,0,0,46,38,33,
2026.04.15 15:32:16:344,1278,0,0,50,60,159876,0,0,0,46,38,33,
2026.04.15 15:32:16:381,1217,0,0,71,60,159950,0,0,0,46,38,33,
2026.04.15 15:32:16:423,1314,0,0,51,60,160037,0,0,0,46,38,33,
2026.04.15 15:32:16:465,1237,0,0,60,60,160140,0,0,0,46,38,33,
2026.04.15 15:32:16:502,1195,0,0,71,60,160202,0,0,0,46,38,33,
2026.04.15 15:32:16:544,1253,0,0,50,60,160273,0,0,0,46,38,33,
2026.04.15 15:32:16:580,1222,0,0,60,60,160345,0,0,0,46,38,33,
2026.04.15 15:32:16:623,1299,0,0,51,60,160411,0,0,0,46,38,33,
2026.04.15 15:32:16:666,1241,0,0,60,60,160500,0,0,0,46,38,33,
2026.04.15 15:32:16:701,1172,0,0,71,60,160576,0,0,0,46,38,33,
2026.04.15 15:32:16:744,1209,0,0,58,60,160648,0,0,0,46,38,33,
2026.04.15 15:32:16:781,1230,0,0,61,60,160714,0,0,0,46,38,33,
2026.04.15 15:32:16:823,1284,0,0,51,60,160783,0,0,0,46,38,33,
2026.04.15 15:32:16:865,1236,0,0,60,60,160870,0,0,0,46,38,33,
2026.04.15 15:32:16:902,1323,0,0,51,60,160927,0,0,0,46,38,33,
2026.04.15 15:32:16:944,1271,0,0,60,60,161028,0,0,0,46,38,33,
2026.04.15 15:32:16:980,1312,0,0,61,60,161090,0,0,0,46,38,33,
2026.04.15 15:32:17:023,1240,0,0,60,60,161193,0,0,0,46,38,33,
2026.04.15 15:32:17:059,1253,0,0,61,60,161267,0,0,0,46,38,33,
2026.04.15 15:32:17:102,1322,0,0,50,60,161334,0,0,0,46,38,33,
2026.04.15 15:32:17:144,1223,0,0,70,60,161422,0,0,0,46,38,33,
2026.04.15 15:32:17:181,1286,0,0,61,60,161484,0,0,0,46,38,33,
2026.04.15 15:32:17:223,1321,0,0,50,60,161560,0,0,0,46,38,33,
2026.04.15 15:32:17:260,1354,0,0,61,60,161627,0,0,0,46,38,33,
2026.04.15 15:32:17:302,1341,0,0,60,60,161717,0,0,0,46,38,33,
2026.04.15 15:32:17:345,1253,0,0,71,60,161812,0,0,0,46,38,33,
2026.04.15 15:32:17:381,1271,0,0,61,60,161893,0,0,0,46,38,33,
2026.04.15 15:32:17:423,1293,0,0,46,60,161967,0,0,0,46,38,33,
2026.04.15 15:32:17:460,1295,0,0,61,60,162042,0,0,0,46,38,33,
2026.04.15 15:32:17:502,1276,0,0,60,60,162127,0,0,0,46,38,33,
2026.04.15 15:32:17:544,1214,0,0,70,60,162202,0,0,0,46,38,33,
2026.04.15 15:32:17:581,1333,0,0,51,60,162267,0,0,0,46,38,33,
2026.04.15 15:32:17:623,1286,0,0,61,60,162349,0,0,0,46,38,33,
2026.04.15 15:32:17:660,1335,0,0,61,60,162407,0,0,0,46,38,33,
2026.04.15 15:32:17:702,1364,0,0,50,60,162495,0,0,0,46,38,33,
2026.04.15 15:32:17:745,1343,0,0,61,60,162594,0,0,0,46,38,33,
2026.04.15 15:32:17:781,1332,0,0,60,60,162674,0,0,0,46,38,33,
2026.04.15 15:32:17:824,1330,0,0,61,60,162756,0,0,0,46,38,33,
2026.04.15 15:32:17:860,1313,0,0,60,60,162817,0,0,0,46,38,33,
2026.04.15 15:32:17:902,1339,0,0,61,60,162894,0,0,0,46,38,33,
2026.04.15 15:32:17:944,1351,0,0,61,60,162963,0,0,0,46,38,33,
2026.04.15 15:32:17:981,1351,0,0,60,60,163028,0,0,0,46,38,33,
2026.04.15 15:32:18:024,1330,0,0,61,60,163124,0,0,0,46,38,33,
