,2026.04.15 15:32:34
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:32:37:311,0,0,0,0,0,-63096,0,0,0,46,41,35,
2026.04.15 15:32:37:347,0,0,0,0,0,-63096,0,0,0,46,41,35,
2026.04.15 15:32:37:389,0,0,0,0,0,-63096,0,0,0,46,41,35,
2026.04.15 15:32:37:426,0,0,0,0,0,-63096,0,0,0,46,41,35,
2026.04.15 15:32:37:469,0,0,0,0,0,-63096,0,0,0,46,41,35,
2026.04.15 15:32:37:511,0,0,0,0,0,-63096,0,0,0,46,41,35,
2026.04.15 15:32:37:547,0,0,0,0,80,-63096,0,0,0,46,41,35,
2026.04.15 15:32:37:590,518,0,0,31,80,-63082,0,0,0,46,41,35,
2026.04.15 15:32:37:626,544,0,0,61,80,-63020,0,0,0,46,41,35,
2026.04.15 15:32:37:668,502,0,0,81,80,-62912,0,0,0,46,41,35,
2026.04.15 15:32:37:711,443,0,0,80,80,-62786,0,0,0,46,41,35,
2026.04.15 15:32:37:748,432,0,0,81,80,-62685,0,0,0,46,41,35,
2026.04.15 15:32:37:790,476,0,0,81,80,-62595,0,0,0,46,41,35,
2026.04.15 15:32:37:827,535,0,0,70,80,-62509,0,0,0,46,41,35,
2026.04.15 15:32:37:869,470,0,0,80,80,-62400,0,0,0,46,41,35,
2026.04.15 15:32:37:911,422,0,0,91,80,-62288,0,0,0,46,41,35,
2026.04.15 15:32:37:948,515,0,0,71,80,-62196,0,0,0,46,41,35,
2026.04.15 15:32:37:990,540,0,0,70,80,-62091,0,0,0,46,41,35,
2026.04.15 15:32:38:027,437,0,0,90,80,-61995,0,0,0,46,41,35,
2026.04.15 15:32:38:069,479,0,0,80,80,-61892,0,0,0,46,41,35,
2026.04.15 15:32:38:105,478,0,0,81,80,-61803,0,0,0,46,41,35,
2026.04.15 15:32:38:148,479,0,0,80,80,-61709,0,0,0,46,41,35,
2026.04.15 15:32:38:191,539,0,0,71,80,-61615,0,0,0,46,41,35,
2026.04.15 15:32:38:227,535,0,0,81,80,-61529,0,0,0,46,41,35,
2026.04.15 15:32:38:270,556,0,0,84,80,-61443,0,0,0,46,41,35,
2026.04.15 15:32:38:306,591,0,0,70,80,-61364,0,0,0,46,41,35,
2026.04.15 15:32:38:348,591,0,0,70,80,-61364,0,0,0,46,41,35,
2026.04.15 15:32:38:390,513,0,0,91,80,-61173,0,0,0,46,41,35,
2026.04.15 15:32:38:428,614,0,0,71,80,-61095,0,0,0,46,41,35,
2026.04.15 15:32:38:469,602,0,0,70,80,-60998,0,0,0,46,41,35,
2026.04.15 15:32:38:506,579,0,0,81,80,-60912,0,0,0,46,41,35,
2026.04.15 15:32:38:548,587,0,0,81,80,-60826,0,0,0,46,41,35,
2026.04.15 15:32:38:591,560,0,0,80,80,-60728,0,0,0,46,41,35,
2026.04.15 15:32:38:627,550,0,0,81,80,-60646,0,0,0,46,41,35,
2026.04.15 15:32:38:670,549,0,0,81,80,-60554,0,0,0,46,41,35,
2026.04.15 15:32:38:706,596,0,0,70,80,-60467,0,0,0,46,41,35,
2026.04.15 15:32:38:748,570,0,0,81,80,-60371,0,0,0,46,41,35,
2026.04.15 15:32:38:792,648,0,0,71,80,-60284,0,0,0,46,41,35,
2026.04.15 15:32:38:827,637,0,0,70,80,-60208,0,0,0,46,41,35,
2026.04.15 15:32:38:870,535,0,0,91,80,-60105,0,0,0,46,41,35,
2026.04.15 15:32:38:906,621,0,0,81,80,-60026,0,0,0,46,41,35,
2026.04.15 15:32:38:949,638,0,0,70,80,-59918,0,0,0,46,41,35,
2026.04.15 15:32:38:991,586,0,0,80,80,-59807,0,0,0,46,41,35,
2026.04.15 15:32:39:028,615,0,0,81,80,-59728,0,0,0,46,41,35,
2026.04.15 15:32:39:070,677,0,0,71,80,-59621,0,0,0,46,41,35,
2026.04.15 15:32:39:107,613,0,0,80,80,-59520,0,0,0,46,41,35,
2026.04.15 15:32:39:149,594,0,0,80,80,-59411,0,0,0,46,41,35,
2026.04.15 15:32:39:191,607,0,0,81,80,-59303,0,0,0,46,41,35,
2026.04.15 15:32:39:228,660,0,0,71,80,-59219,0,0,0,46,41,35,
2026.04.15 15:32:39:271,633,0,0,79,80,-59116,0,0,0,46,41,35,
2026.04.15 15:32:39:307,633,0,0,79,80,-59023,0,0,0,46,41,35,
2026.04.15 15:32:39:349,659,0,0,81,80,-58921,0,0,0,46,41,35,
2026.04.15 15:32:39:386,735,0,0,70,80,-58832,0,0,0,46,41,35,
2026.04.15 15:32:39:428,665,0,0,80,80,-58730,0,0,0,46,41,35,
2026.04.15 15:32:39:470,721,0,0,91,100,-58619,0,0,0,46,41,35,
2026.04.15 15:32:39:507,724,0,0,102,100,-58524,0,0,0,46,41,35,
2026.04.15 15:32:39:550,712,0,0,101,100,-58387,0,0,0,46,41,35,
2026.04.15 15:32:39:586,685,0,0,100,100,-58273,0,0,0,46,41,35,
2026.04.15 15:32:39:629,629,0,0,111,100,-58138,0,0,0,46,41,35,
2026.04.15 15:32:39:671,651,0,0,100,100,-58000,0,0,0,46,41,35,
2026.04.15 15:32:39:707,690,0,0,90,100,-57870,0,0,0,46,41,35,
2026.04.15 15:32:39:750,744,0,0,91,120,-57743,0,0,0,46,41,35,
2026.04.15 15:32:39:786,740,0,0,120,120,-57609,0,0,0,46,41,35,
2026.04.15 15:32:39:829,682,0,0,137,120,-57439,0,0,0,46,41,35,
2026.04.15 15:32:39:871,686,0,0,121,120,-57267,0,0,0,46,41,35,
2026.04.15 15:32:39:908,760,0,0,110,120,-57152,0,0,0,46,41,35,
2026.04.15 15:32:39:950,735,0,0,121,120,-57004,0,0,0,46,41,35,
2026.04.15 15:32:39:987,770,0,0,141,140,-56875,0,0,0,46,41,35,
2026.04.15 15:32:40:029,756,0,0,141,140,-56702,0,0,0,46,41,35,
2026.04.15 15:32:40:071,739,0,0,140,140,-56524,0,0,0,46,41,35,
2026.04.15 15:32:40:108,763,0,0,161,160,-56388,0,0,0,46,41,35,
2026.04.15 15:32:40:150,874,0,0,140,160,-56211,0,0,0,46,41,35,
2026.04.15 15:32:40:187,781,0,0,163,160,-56059,0,0,0,46,41,35,
2026.04.15 15:32:40:229,764,0,0,171,160,-55895,0,0,0,46,41,35,
2026.04.15 15:32:40:271,911,0,0,161,180,-55706,0,0,0,46,41,35,
2026.04.15 15:32:40:308,843,0,0,182,180,-55504,0,0,0,46,41,35,
2026.04.15 15:32:40:351,776,0,0,190,180,-55295,0,0,0,46,41,35,
2026.04.15 15:32:40:387,826,0,0,181,180,-55106,0,0,0,46,41,35,
2026.04.15 15:32:40:429,928,0,0,180,200,-54888,0,0,0,46,41,35,
2026.04.15 15:32:40:466,826,0,0,206,200,-54657,0,0,0,46,41,35,
2026.04.15 15:32:40:509,874,0,0,201,200,-54443,0,0,0,46,41,35,
2026.04.15 15:32:40:551,853,0,0,197,200,-54207,0,0,0,46,41,35,
2026.04.15 15:32:40:587,855,0,0,190,200,-53979,0,0,0,46,41,35,
2026.04.15 15:32:40:630,908,0,0,221,220,-53698,0,0,0,46,41,35,
2026.04.15 15:32:40:666,917,0,0,221,220,-53488,0,0,0,46,41,35,
2026.04.15 15:32:40:709,930,0,0,220,220,-53259,0,0,0,46,41,35,
2026.04.15 15:32:40:751,935,0,0,221,240,-53017,0,0,0,46,41,35,
2026.04.15 15:32:40:787,963,0,0,241,240,-52747,0,0,0,46,41,35,
2026.04.15 15:32:40:830,966,0,0,242,240,-52456,0,0,0,46,41,35,
2026.04.15 15:32:40:866,940,0,0,242,240,-52198,0,0,0,46,41,35,
2026.04.15 15:32:40:908,1003,0,0,230,240,-51964,0,0,0,46,41,35,
2026.04.15 15:32:40:951,959,0,0,241,240,-51694,0,0,0,46,41,35,
2026.04.15 15:32:40:988,997,0,0,230,240,-51489,0,0,0,46,41,35,
2026.04.15 15:32:41:030,1006,0,0,241,240,-51215,0,0,0,46,41,35,
2026.04.15 15:32:41:066,1000,0,0,241,240,-50933,0,0,0,46,41,35,
2026.04.15 15:32:41:109,1069,0,0,231,240,-50626,0,0,0,46,41,35,
2026.04.15 15:32:41:152,1058,0,0,241,240,-50322,0,0,0,46,41,35,
2026.04.15 15:32:41:188,1048,0,0,240,240,-50085,0,0,0,46,41,35,
2026.04.15 15:32:41:231,1133,0,0,230,240,-49797,0,0,0,46,41,35,
2026.04.15 15:32:41:266,1063,0,0,241,240,-49541,0,0,0,46,41,35,
2026.04.15 15:32:41:309,1050,0,0,241,240,-49267,0,0,0,46,41,35,
2026.04.15 15:32:41:353,1050,0,0,240,240,-48996,0,0,0,46,41,35,
2026.04.15 15:32:41:388,1053,0,0,240,240,-48766,0,0,0,46,41,35,
2026.04.15 15:32:41:430,1117,0,0,231,240,-48504,0,0,0,46,41,35,
2026.04.15 15:32:41:467,1168,0,0,231,240,-48309,0,0,0,46,41,35,
2026.04.15 15:32:41:509,1101,0,0,241,240,-48006,0,0,0,46,41,35,
2026.04.15 15:32:41:552,1117,0,0,241,240,-47735,0,0,0,46,41,35,
2026.04.15 15:32:41:589,1116,0,0,240,240,-47492,0,0,0,46,41,35,
2026.04.15 15:32:41:631,1187,0,0,231,240,-47210,0,0,0,46,41,35,
2026.04.15 15:32:41:667,1206,0,0,231,240,-46943,0,0,0,46,41,35,
2026.04.15 15:32:41:709,1160,0,0,240,240,-46653,0,0,0,46,41,35,
2026.04.15 15:32:41:746,1158,0,0,240,240,-46400,0,0,0,46,41,35,
2026.04.15 15:32:41:788,1172,0,0,240,240,-46145,0,0,0,46,41,35,
2026.04.15 15:32:41:831,1246,0,0,230,240,-45864,0,0,0,46,41,35,
2026.04.15 15:32:41:868,1252,0,0,231,240,-45629,0,0,0,46,41,35,
2026.04.15 15:32:41:910,1225,0,0,241,240,-45381,0,0,0,46,41,35,
2026.04.15 15:32:41:946,1236,0,0,241,240,-45119,0,0,0,46,41,35,
2026.04.15 15:32:41:989,1253,0,0,240,240,-44846,0,0,0,46,41,35,
2026.04.15 15:32:42:031,1233,0,0,240,240,-44550,0,0,0,46,41,35,
2026.04.15 15:32:42:067,1249,0,0,241,240,-44342,0,0,0,46,41,35,
2026.04.15 15:32:42:110,1241,0,0,247,240,-44053,0,0,0,46,41,35,
2026.04.15 15:32:42:146,1268,0,0,240,240,-43830,0,0,0,46,41,35,
2026.04.15 15:32:42:189,1265,0,0,241,240,-43577,0,0,0,46,41,35,
