,2026.04.15 15:30:18
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:30:24:132,-803,0,-873,-232,-340,-14419,0,0,0,47,47,39,
2026.04.15 15:30:24:175,-905,0,-873,-228,-340,-14789,0,0,0,47,47,39,
2026.04.15 15:30:24:226,-1044,0,-873,-206,-340,-15171,0,0,0,47,47,39,
2026.04.15 15:30:24:254,-272,0,-873,-374,-340,-15503,0,0,0,47,47,39,
2026.04.15 15:30:24:296,-618,0,-873,-247,-340,-15885,0,0,0,47,47,39,
2026.04.15 15:30:24:332,-167,0,-873,-384,-340,-16201,0,0,0,47,47,39,
2026.04.15 15:30:24:375,-723,0,-873,-244,-340,-16573,0,0,0,47,47,39,
2026.04.15 15:30:24:418,-1074,0,-873,-221,-340,-16949,0,0,0,47,47,39,
2026.04.15 15:30:24:454,-439,0,-873,-307,-340,-17276,0,0,0,47,47,39,
2026.04.15 15:30:24:497,-798,0,-873,-229,-340,-17638,0,0,0,47,47,39,
2026.04.15 15:30:24:533,-167,0,-873,-403,-340,-17987,0,0,0,47,47,39,
2026.04.15 15:30:24:575,-208,0,-873,-382,-340,-18392,0,0,0,47,47,39,
2026.04.15 15:30:24:618,-905,0,-873,-243,-340,-18795,0,0,0,47,47,39,
2026.04.15 15:30:24:654,-319,0,-873,-375,-340,-19118,0,0,0,47,47,39,
2026.04.15 15:30:24:697,-1186,0,-873,-222,-340,-19505,0,0,0,47,47,39,
2026.04.15 15:30:24:733,-1049,0,-873,-200,-340,-19853,0,0,0,47,47,39,
2026.04.15 15:30:24:775,-1067,0,-873,-241,-340,-20208,0,0,0,47,47,39,
2026.04.15 15:30:24:818,-313,0,-873,-440,-340,-20578,0,0,0,47,47,39,
2026.04.15 15:30:24:854,-1085,0,-873,-264,-340,-20913,0,0,0,47,47,39,
2026.04.15 15:30:24:897,-158,0,-873,-454,-340,-21317,0,0,0,47,47,39,
2026.04.15 15:30:24:933,-303,0,-873,-423,-340,-21671,0,0,0,47,47,39,
2026.04.15 15:30:19:018,0,0,0,0,-360,118518,0,0,0,46,37,32,
2026.04.15 15:30:19:056,0,0,0,0,-360,118518,0,0,0,46,37,32,
2026.04.15 15:30:19:096,0,0,0,0,-360,118518,0,0,0,46,37,32,
2026.04.15 15:30:19:132,0,0,0,0,-360,118518,0,0,0,46,37,32,
2026.04.15 15:30:19:175,0,0,0,0,-360,118518,0,0,0,46,37,32,
2026.04.15 15:30:19:221,0,0,0,0,-360,118518,0,0,0,46,37,32,
2026.04.15 15:30:19:254,0,0,0,0,-360,118518,0,0,0,46,37,32,
2026.04.15 15:30:19:297,0,0,0,0,-360,118518,0,0,0,46,37,32,
2026.04.15 15:30:19:333,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:376,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:418,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:454,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:497,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:533,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:576,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:618,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:654,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:699,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:733,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:776,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:813,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:855,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:898,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:935,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:19:977,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:013,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:055,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:098,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:135,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:177,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:213,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:255,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:298,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:334,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:377,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:413,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:456,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:499,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:535,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:577,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:614,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:656,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:692,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:735,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:777,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:814,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:856,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:899,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:935,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:20:978,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:014,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:056,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:093,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:135,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:177,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:214,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:257,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:293,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:336,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:378,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:414,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:457,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:493,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:536,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:578,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:615,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:657,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:693,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:736,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:778,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:815,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:858,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:894,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:936,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:21:973,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:015,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:057,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:094,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:136,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:173,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:215,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:258,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:294,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:337,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:373,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:416,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:458,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:494,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:537,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:573,0,0,0,0,-360,118519,0,0,0,46,37,32,
2026.04.15 15:30:22:615,-958,0,0,-229,-340,118494,0,0,0,46,37,32,
2026.04.15 15:30:22:651,-948,0,0,-301,-340,118198,0,0,0,46,37,32,
2026.04.15 15:30:22:694,-681,0,0,-371,-340,117803,0,0,0,46,37,32,
2026.04.15 15:30:22:737,-476,0,0,-370,-340,117335,0,0,0,46,37,32,
2026.04.15 15:30:22:773,-474,0,0,-339,-340,117000,0,0,0,46,37,32,
2026.04.15 15:30:22:816,-556,0,0,-330,-340,116631,0,0,0,46,37,32,
2026.04.15 15:30:22:852,-549,0,0,-341,-340,116316,0,0,0,46,37,32,
2026.04.15 15:30:22:894,-549,0,0,-341,-340,116316,0,0,0,46,37,32,
2026.04.15 15:30:22:938,-624,0,0,-341,-340,115564,0,0,0,46,37,32,
2026.04.15 15:30:22:973,-664,0,0,-331,-340,115234,0,0,0,46,37,32,
2026.04.15 15:30:23:017,-647,0,0,-339,-340,114838,0,0,0,46,37,32,
2026.04.15 15:30:23:053,-685,0,0,-341,-340,114528,0,0,0,46,37,32,
2026.04.15 15:30:23:095,-699,0,0,-340,-340,114142,0,0,0,46,37,32,
2026.04.15 15:30:23:137,-731,0,0,-341,-340,113734,0,0,0,46,37,32,
2026.04.15 15:30:23:173,-735,0,0,-340,-340,113403,0,0,0,46,37,32,
2026.04.15 15:30:23:216,-737,0,0,-330,-340,112998,0,0,0,46,37,32,
2026.04.15 15:30:23:252,-720,0,0,-341,-340,112636,0,0,0,46,37,32,
2026.04.15 15:30:23:295,-817,0,0,-330,-340,112273,0,0,0,46,37,32,
2026.04.15 15:30:23:337,-785,0,0,-340,-340,111887,0,0,0,46,37,32,
2026.04.15 15:30:23:374,-853,0,0,-331,-340,111541,0,0,0,46,37,32,
2026.04.15 15:30:23:418,-863,0,0,-330,-340,111157,0,0,0,46,37,32,
2026.04.15 15:30:23:452,-863,0,0,-330,-340,111157,0,0,0,46,37,32,
2026.04.15 15:30:23:495,-844,0,0,-341,-340,110450,0,0,0,46,37,32,
2026.04.15 15:30:23:538,-877,0,0,-330,-340,110055,0,0,0,46,37,32,
2026.04.15 15:30:23:574,-1303,0,0,-270,-340,109753,0,0,0,46,37,32,
2026.04.15 15:30:23:618,-1338,0,0,-331,-340,109408,0,0,0,46,37,32,
2026.04.15 15:30:23:653,-1071,0,0,-370,-340,109031,0,0,0,46,37,32,
2026.04.15 15:30:23:695,-1217,0,0,-325,-340,108680,0,0,0,46,37,32,
2026.04.15 15:30:23:732,-1289,0,0,-332,-340,108369,0,0,0,46,37,32,
2026.04.15 15:30:23:775,-1265,0,0,-341,-340,107998,0,0,0,46,37,32,
2026.04.15 15:30:23:816,-1295,0,0,-330,-340,107653,0,0,0,46,37,32,
2026.04.15 15:30:23:853,-1325,0,0,-330,-340,107316,0,0,0,46,37,32,
2026.04.15 15:30:23:895,-1417,0,0,-331,-340,106948,0,0,0,46,37,32,
2026.04.15 15:30:23:938,-1353,0,0,-340,-340,106556,0,0,0,46,37,32,
2026.04.15 15:30:23:974,-1399,0,0,-330,-340,106222,0,0,0,46,37,32,
2026.04.15 15:30:24:018,-1553,0,0,-321,-340,105827,0,0,0,46,37,32,
2026.04.15 15:30:24:054,-1486,0,0,-340,-340,105457,0,0,0,46,37,32,
2026.04.15 15:30:24:096,-1479,0,0,-341,-340,105065,0,0,0,46,37,32,
2026.04.15 15:30:24:132,-1574,0,0,-330,-340,104728,0,0,0,46,37,32,
2026.04.15 15:30:24:175,-1589,0,0,-341,-340,104382,0,0,0,46,37,32,
2026.04.15 15:30:24:226,-1535,0,0,-351,-340,104001,0,0,0,46,37,32,
2026.04.15 15:30:24:254,-1563,0,0,-340,-340,103679,0,0,0,46,37,32,
2026.04.15 15:30:24:296,-1651,0,0,-330,-340,103297,0,0,0,46,37,32,
2026.04.15 15:30:24:333,-1624,0,0,-340,-340,102953,0,0,0,46,37,32,
2026.04.15 15:30:24:375,-1711,0,0,-321,-340,102603,0,0,0,46,37,32,
2026.04.15 15:30:24:418,-1685,0,0,-330,-340,102225,0,0,0,46,37,32,
2026.04.15 15:30:24:454,-1660,0,0,-341,-340,101899,0,0,0,46,37,32,
2026.04.15 15:30:24:497,-1679,0,0,-330,-340,101489,0,0,0,46,37,32,
2026.04.15 15:30:24:533,-1757,0,0,-330,-340,101141,0,0,0,46,37,32,
2026.04.15 15:30:24:575,-1879,0,0,-321,-340,100750,0,0,0,46,37,32,
2026.04.15 15:30:24:618,-2002,0,0,-321,-340,100347,0,0,0,46,37,32,
2026.04.15 15:30:24:654,-1949,0,0,-340,-340,100034,0,0,0,46,37,32,
2026.04.15 15:30:24:697,-1883,0,0,-350,-340,99643,0,0,0,46,37,32,
2026.04.15 15:30:24:733,-2061,0,0,-321,-340,99317,0,0,0,46,37,32,
2026.04.15 15:30:24:775,-1901,0,0,-359,-340,98950,0,0,0,46,37,32,
2026.04.15 15:30:24:818,-1960,0,0,-331,-340,98559,0,0,0,46,37,32,
2026.04.15 15:30:24:854,-1997,0,0,-331,-340,98253,0,0,0,46,37,32,
2026.04.15 15:30:24:897,-1920,0,0,-340,-340,97826,0,0,0,46,37,32,
2026.04.15 15:30:24:933,-1932,0,0,-340,-340,97499,0,0,0,46,37,32,
