,2026.04.15 15:01:06
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:01:07:734,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:07:770,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:07:813,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:07:849,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:07:892,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:07:934,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:07:970,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:013,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:049,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:092,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:134,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:170,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:212,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:249,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:291,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:333,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:370,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:413,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:449,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:492,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:533,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:01:08:570,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:08:612,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:08:649,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:08:692,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:08:734,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:08:770,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:08:812,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:08:849,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:08:891,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:08:928,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:08:970,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:01:09:013,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:09:049,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:09:092,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:09:128,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:01:09:171,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:01:09:213,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:01:09:249,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:01:09:291,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:01:09:328,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:01:09:370,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:01:09:413,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:01:09:449,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:01:09:492,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:01:09:528,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:01:09:570,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:01:09:613,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:09:649,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:09:692,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:09:728,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:09:770,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:09:812,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:09:849,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:09:891,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:09:928,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:09:970,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:10:006,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:10:049,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:10:091,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:01:10:128,0,0,0,-202,0,4248,0,0,0,47,46,37,
2026.04.15 15:01:10:170,0,0,0,49,0,4301,0,0,0,47,46,37,
2026.04.15 15:01:10:206,0,0,0,-16,0,4259,0,0,0,47,46,37,
2026.04.15 15:01:10:249,0,0,0,-875,0,4116,0,0,0,47,46,37,
2026.04.15 15:01:10:291,0,0,0,-284,0,3939,0,0,0,47,46,37,
2026.04.15 15:01:10:327,0,0,0,-285,0,3908,0,0,0,47,46,37,
2026.04.15 15:01:10:371,0,0,0,107,0,3925,0,0,0,47,46,37,
2026.04.15 15:01:10:407,0,0,0,-92,0,3888,0,0,0,47,46,37,
2026.04.15 15:01:10:449,0,0,0,0,0,3883,0,0,0,47,46,37,
2026.04.15 15:01:10:491,0,0,0,0,0,3888,0,0,0,47,46,37,
2026.04.15 15:01:10:528,0,0,0,-17,0,3876,0,0,0,47,46,37,
2026.04.15 15:01:10:570,0,0,0,19,0,3885,0,0,0,47,46,37,
2026.04.15 15:01:10:606,0,0,0,38,0,3900,0,0,0,47,46,37,
2026.04.15 15:01:10:649,0,0,0,0,0,3903,0,0,0,47,46,37,
2026.04.15 15:01:10:692,0,0,0,51,0,3924,0,0,0,47,46,37,
2026.04.15 15:01:10:728,0,0,0,72,0,4026,0,0,0,47,46,37,
2026.04.15 15:01:10:770,0,0,0,584,0,4203,0,0,0,47,46,37,
2026.04.15 15:01:10:807,0,0,0,88,0,4228,0,0,0,47,46,37,
2026.04.15 15:01:10:849,0,0,0,-663,0,4002,0,0,0,47,46,37,
2026.04.15 15:01:10:892,0,0,0,-163,0,3915,0,0,0,47,46,37,
2026.04.15 15:01:10:928,0,0,0,9,0,3937,0,0,0,47,46,37,
2026.04.15 15:01:10:971,0,0,0,0,0,3934,0,0,0,47,46,37,
2026.04.15 15:01:11:007,0,0,0,-1,0,3925,0,0,0,47,46,37,
2026.04.15 15:01:11:049,0,0,0,0,0,3923,0,0,0,47,46,37,
2026.04.15 15:01:11:086,0,0,0,0,0,3921,0,0,0,47,46,37,
2026.04.15 15:01:11:128,0,0,0,1,0,3912,0,0,0,47,46,37,
2026.04.15 15:01:11:171,0,0,0,0,0,3921,0,0,0,47,46,37,
2026.04.15 15:01:11:207,0,0,0,-5,0,3918,0,0,0,47,46,37,
2026.04.15 15:01:11:249,0,0,0,1,0,3911,0,0,0,47,46,37,
2026.04.15 15:01:11:286,0,0,0,1,0,3916,0,0,0,47,46,37,
2026.04.15 15:01:11:328,0,0,0,-10,0,3900,0,0,0,47,46,37,
2026.04.15 15:01:11:370,0,0,0,-113,0,3880,0,0,0,47,46,37,
2026.04.15 15:01:11:407,0,0,0,1,0,3882,0,0,0,47,46,37,
2026.04.15 15:01:11:449,0,0,0,43,0,3904,0,0,0,47,46,37,
2026.04.15 15:01:11:485,0,0,0,0,0,3905,0,0,0,47,46,37,
2026.04.15 15:01:11:528,0,0,0,-20,0,3882,0,0,0,47,46,37,
2026.04.15 15:01:11:570,0,0,0,0,0,3879,0,0,0,47,46,37,
2026.04.15 15:01:11:607,0,0,0,0,0,3887,0,0,0,47,46,37,
2026.04.15 15:01:11:649,0,0,0,61,0,3923,0,0,0,47,46,37,
2026.04.15 15:01:11:685,0,0,0,-47,0,3897,0,0,0,47,46,37,
2026.04.15 15:01:11:728,0,0,0,1,0,3902,0,0,0,47,46,37,
2026.04.15 15:01:11:770,0,0,0,0,0,3917,0,0,0,47,46,37,
2026.04.15 15:01:11:807,0,0,0,-11,0,3894,0,0,0,47,46,37,
2026.04.15 15:01:11:849,0,0,0,14,0,3892,0,0,0,47,46,37,
2026.04.15 15:01:11:885,0,0,0,0,0,3895,0,0,0,47,46,37,
2026.04.15 15:01:11:928,0,0,0,1,0,3895,0,0,0,47,46,37,
2026.04.15 15:01:11:970,0,0,0,6,0,3908,0,0,0,47,46,37,
2026.04.15 15:01:12:007,0,0,0,-23,0,3898,0,0,0,47,46,37,
2026.04.15 15:01:12:049,0,0,0,60,0,3906,0,0,0,47,46,37,
2026.04.15 15:01:12:086,0,0,0,-8,0,3907,0,0,0,47,46,37,
2026.04.15 15:01:12:129,0,0,0,-55,0,3886,0,0,0,47,46,37,
2026.04.15 15:01:12:171,0,0,0,43,0,3904,0,0,0,47,46,37,
2026.04.15 15:01:12:207,0,0,0,0,0,3905,0,0,0,47,46,37,
2026.04.15 15:01:12:249,0,0,0,37,0,3900,0,0,0,47,46,37,
2026.04.15 15:01:12:286,0,0,0,12,0,3905,0,0,0,47,46,37,
2026.04.15 15:01:12:328,0,0,0,-30,0,3899,0,0,0,47,46,37,
2026.04.15 15:01:12:370,0,0,0,68,0,3979,0,0,0,47,46,37,
2026.04.15 15:01:12:407,0,0,0,781,0,4179,0,0,0,47,46,37,
2026.04.15 15:01:12:450,0,0,0,19,0,4197,0,0,0,47,46,37,
2026.04.15 15:01:12:486,0,0,0,-32,0,4172,0,0,0,47,46,37,
2026.04.15 15:01:12:528,0,0,0,-632,0,3953,0,0,0,47,46,37,
2026.04.15 15:01:12:565,0,0,0,-357,0,3881,0,0,0,47,46,37,
2026.04.15 15:01:12:607,0,0,0,-823,0,3786,0,0,0,47,46,37,
2026.04.15 15:01:12:649,0,0,0,-51,0,3753,0,0,0,47,46,37,
2026.04.15 15:01:12:686,0,0,0,0,0,3751,0,0,0,47,46,37,
2026.04.15 15:01:12:728,0,0,0,0,0,3750,0,0,0,47,46,37,
2026.04.15 15:01:12:765,0,0,0,0,0,3749,0,0,0,47,46,37,
2026.04.15 15:01:12:807,0,0,0,0,0,3745,0,0,0,47,46,37,
2026.04.15 15:01:12:850,0,0,0,0,0,3744,0,0,0,47,46,37,
2026.04.15 15:01:12:886,0,0,0,0,0,3743,0,0,0,47,46,37,
2026.04.15 15:01:12:928,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:12:964,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:13:007,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:13:049,0,0,0,0,0,3734,0,0,0,47,46,37,
2026.04.15 15:01:13:086,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:13:129,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:13:165,0,0,0,0,0,3737,0,0,0,47,46,37,
2026.04.15 15:01:13:207,0,0,0,0,0,3737,0,0,0,47,46,37,
2026.04.15 15:01:13:250,0,0,0,0,0,3736,0,0,0,47,46,37,
2026.04.15 15:01:13:287,0,0,0,0,0,3735,0,0,0,47,46,37,
2026.04.15 15:01:13:328,0,0,0,0,0,3735,0,0,0,47,46,37,
2026.04.15 15:01:13:365,0,0,0,0,0,3734,0,0,0,47,46,37,
2026.04.15 15:01:13:407,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:13:443,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:13:486,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:13:528,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:13:565,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:13:607,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:13:643,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:13:686,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:13:729,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:13:765,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:13:808,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:13:843,0,0,0,0,0,3731,0,0,0,47,46,37,
2026.04.15 15:01:13:886,0,0,0,0,0,3731,0,0,0,47,46,37,
2026.04.15 15:01:13:928,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:13:965,0,0,0,0,0,3729,0,0,0,47,46,37,
2026.04.15 15:01:14:007,0,0,0,0,0,3728,0,0,0,47,46,37,
2026.04.15 15:01:14:044,0,0,0,0,0,3729,0,0,0,47,46,37,
2026.04.15 15:01:14:086,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:14:129,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:14:165,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:14:208,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:14:244,0,0,0,0,0,3734,0,0,0,47,46,37,
2026.04.15 15:01:14:286,0,0,0,0,0,3734,0,0,0,47,46,37,
2026.04.15 15:01:14:328,0,0,0,0,0,3735,0,0,0,47,46,37,
2026.04.15 15:01:14:365,0,0,0,0,0,3734,0,0,0,47,46,37,
2026.04.15 15:01:14:407,0,0,0,0,0,3734,0,0,0,47,46,37,
2026.04.15 15:01:14:444,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:14:486,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:14:523,0,0,0,0,0,3730,0,0,0,47,46,37,
2026.04.15 15:01:14:565,0,0,0,0,0,3731,0,0,0,47,46,37,
2026.04.15 15:01:14:607,0,0,0,0,0,3731,0,0,0,47,46,37,
2026.04.15 15:01:14:644,0,0,0,0,0,3729,0,0,0,47,46,37,
2026.04.15 15:01:14:686,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:14:723,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:14:765,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:14:808,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:14:844,0,0,0,0,0,3734,0,0,0,47,46,37,
2026.04.15 15:01:14:886,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:14:928,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:14:965,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:15:007,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:15:044,0,0,0,0,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:15:087,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:15:123,0,0,0,0,0,3734,0,0,0,47,46,37,
2026.04.15 15:01:15:165,0,0,0,0,0,3734,0,0,0,47,46,37,
2026.04.15 15:01:15:208,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:15:244,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:15:286,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:15:323,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:15:365,0,0,0,0,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:15:408,0,0,0,0,0,3734,0,0,0,47,46,37,
2026.04.15 15:01:15:444,0,0,0,0,0,3734,0,0,0,47,46,37,
2026.04.15 15:01:15:487,0,0,0,0,0,3734,0,0,0,47,46,37,
2026.04.15 15:01:15:522,0,0,0,0,0,3736,0,0,0,47,46,37,
2026.04.15 15:01:15:565,0,0,0,0,0,3739,0,0,0,47,46,37,
2026.04.15 15:01:15:607,0,0,0,0,0,3739,0,0,0,47,46,37,
2026.04.15 15:01:15:644,0,0,0,0,0,3739,0,0,0,47,46,37,
2026.04.15 15:01:15:687,0,0,0,0,0,3748,0,0,0,47,46,37,
2026.04.15 15:01:15:722,0,0,0,0,0,3745,0,0,0,47,46,37,
2026.04.15 15:01:15:765,0,0,0,0,0,3746,0,0,0,47,46,37,
2026.04.15 15:01:15:802,0,0,0,0,0,3746,0,0,0,47,46,37,
2026.04.15 15:01:15:844,0,0,0,0,0,3748,0,0,0,47,46,37,
2026.04.15 15:01:15:886,0,0,0,0,0,3739,0,0,0,47,46,37,
2026.04.15 15:01:15:923,0,0,0,0,0,3746,0,0,0,47,46,37,
2026.04.15 15:01:15:965,0,0,0,-1,0,3745,0,0,0,47,46,37,
2026.04.15 15:01:16:002,0,0,0,10,0,3733,0,0,0,47,46,37,
2026.04.15 15:01:16:044,0,0,0,18,0,3788,0,0,0,47,46,37,
2026.04.15 15:01:16:087,0,0,0,-34,0,3728,0,0,0,47,46,37,
2026.04.15 15:01:16:123,0,0,0,1,0,3739,0,0,0,47,46,37,
2026.04.15 15:01:16:165,0,0,0,0,0,3755,0,0,0,47,46,37,
2026.04.15 15:01:16:202,0,0,0,0,0,3739,0,0,0,47,46,37,
2026.04.15 15:01:16:244,0,0,0,0,0,3747,0,0,0,47,46,37,
2026.04.15 15:01:16:287,0,0,0,0,0,3749,0,0,0,47,46,37,
2026.04.15 15:01:16:323,0,0,0,0,0,3744,0,0,0,47,46,37,
2026.04.15 15:01:16:365,0,0,0,1,0,3762,0,0,0,47,46,37,
2026.04.15 15:01:16:402,0,0,0,0,0,3759,0,0,0,47,46,37,
2026.04.15 15:01:16:444,0,0,0,0,0,3747,0,0,0,47,46,37,
2026.04.15 15:01:16:487,0,0,0,0,0,3752,0,0,0,47,46,37,
2026.04.15 15:01:16:523,0,0,0,0,0,3751,0,0,0,47,46,37,
2026.04.15 15:01:16:565,0,0,0,0,0,3761,0,0,0,47,46,37,
2026.04.15 15:01:16:601,0,0,0,0,0,3763,0,0,0,47,46,37,
2026.04.15 15:01:16:645,0,0,0,0,0,3766,0,0,0,47,46,37,
2026.04.15 15:01:16:687,0,0,0,0,0,3767,0,0,0,47,46,37,
2026.04.15 15:01:16:723,0,0,0,0,0,3772,0,0,0,47,46,37,
2026.04.15 15:01:16:765,0,0,0,0,0,3789,0,0,0,47,46,37,
2026.04.15 15:01:16:802,0,0,0,0,0,3788,0,0,0,47,46,37,
2026.04.15 15:01:16:844,0,0,0,0,0,3792,0,0,0,47,46,37,
2026.04.15 15:01:16:887,0,0,0,0,0,3777,0,0,0,47,46,37,
2026.04.15 15:01:16:923,0,0,0,0,0,3773,0,0,0,47,46,37,
2026.04.15 15:01:16:965,0,0,0,0,0,3771,0,0,0,47,46,37,
2026.04.15 15:01:17:002,0,0,0,0,0,3772,0,0,0,47,46,37,
2026.04.15 15:01:17:044,0,0,0,0,0,3774,0,0,0,47,46,37,
2026.04.15 15:01:17:080,0,0,0,0,0,3776,0,0,0,47,46,37,
2026.04.15 15:01:17:123,0,0,0,0,0,3785,0,0,0,47,46,37,
2026.04.15 15:01:17:166,0,0,0,0,0,3783,0,0,0,47,46,37,
2026.04.15 15:01:17:202,0,0,0,0,0,3782,0,0,0,47,46,37,
2026.04.15 15:01:17:245,0,0,0,0,0,3778,0,0,0,47,46,37,
2026.04.15 15:01:17:281,0,0,0,0,0,3772,0,0,0,47,46,37,
2026.04.15 15:01:17:323,0,0,0,0,0,3772,0,0,0,47,46,37,
2026.04.15 15:01:17:366,0,0,0,0,0,3771,0,0,0,47,46,37,
2026.04.15 15:01:17:402,0,0,0,0,0,3770,0,0,0,47,46,37,
2026.04.15 15:01:17:445,0,0,0,0,0,3770,0,0,0,47,46,37,
2026.04.15 15:01:17:481,0,0,0,0,0,3770,0,0,0,47,46,37,
2026.04.15 15:01:17:523,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:17:566,0,0,0,0,0,3768,0,0,0,47,46,37,
2026.04.15 15:01:17:602,0,0,0,0,0,3770,0,0,0,47,46,37,
2026.04.15 15:01:17:645,0,0,0,0,0,3767,0,0,0,47,46,37,
2026.04.15 15:01:17:681,0,0,0,0,0,3760,0,0,0,47,46,37,
2026.04.15 15:01:17:723,0,0,0,0,0,3789,0,0,0,47,46,37,
2026.04.15 15:01:17:766,0,0,0,0,0,3772,0,0,0,47,46,37,
2026.04.15 15:01:17:802,0,0,0,0,0,3774,0,0,0,47,46,37,
2026.04.15 15:01:17:844,0,0,0,0,0,3773,0,0,0,47,46,37,
2026.04.15 15:01:17:881,0,0,0,0,0,3763,0,0,0,47,46,37,
2026.04.15 15:01:17:923,0,0,0,0,0,3762,0,0,0,47,46,37,
2026.04.15 15:01:17:966,0,0,0,0,0,3764,0,0,0,47,46,37,
2026.04.15 15:01:18:002,0,0,0,0,0,3766,0,0,0,47,46,37,
2026.04.15 15:01:18:045,0,0,0,0,0,3763,0,0,0,47,46,37,
2026.04.15 15:01:18:081,0,0,0,0,0,3763,0,0,0,47,46,37,
2026.04.15 15:01:18:123,0,0,0,0,0,3764,0,0,0,47,46,37,
2026.04.15 15:01:18:160,0,0,0,0,0,3764,0,0,0,47,46,37,
2026.04.15 15:01:18:203,0,0,0,0,0,3764,0,0,0,47,46,37,
2026.04.15 15:01:18:244,0,0,0,0,0,3764,0,0,0,47,46,37,
2026.04.15 15:01:18:281,0,0,0,0,0,3764,0,0,0,47,46,37,
2026.04.15 15:01:18:323,0,0,0,0,0,3764,0,0,0,47,46,37,
2026.04.15 15:01:18:360,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:18:402,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:18:445,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:18:482,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:18:523,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:18:560,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:18:602,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:18:645,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:18:682,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:18:724,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:18:760,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:18:802,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:18:845,0,0,0,0,0,3766,0,0,0,47,46,37,
2026.04.15 15:01:18:881,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:18:924,0,0,0,0,0,3760,0,0,0,47,46,37,
2026.04.15 15:01:18:960,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:19:003,0,0,0,0,0,3766,0,0,0,47,46,37,
2026.04.15 15:01:19:045,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:19:082,0,0,0,0,0,3765,0,0,0,47,46,37,
2026.04.15 15:01:19:123,0,0,0,0,0,3792,0,0,0,47,46,37,
2026.04.15 15:01:19:160,0,0,0,-1,0,3758,0,0,0,47,46,37,
2026.04.15 15:01:19:202,0,0,0,-18,0,3722,0,0,0,47,46,37,
2026.04.15 15:01:19:244,0,0,0,18,0,3735,0,0,0,47,46,37,
2026.04.15 15:01:19:281,0,0,0,-20,0,3725,0,0,0,47,46,37,
2026.04.15 15:01:19:323,0,0,0,1,0,3717,0,0,0,47,46,37,
2026.04.15 15:01:19:360,0,0,0,13,0,3732,0,0,0,47,46,37,
2026.04.15 15:01:19:403,0,0,0,1,0,3713,0,0,0,47,46,37,
2026.04.15 15:01:19:439,0,0,0,84,0,3737,0,0,0,47,46,37,
2026.04.15 15:01:19:481,0,0,0,-54,0,3711,0,0,0,47,46,37,
2026.04.15 15:01:19:523,0,0,0,0,0,3716,0,0,0,47,46,37,
2026.04.15 15:01:19:560,0,0,0,0,0,3734,0,0,0,47,46,37,
2026.04.15 15:01:19:602,0,0,0,0,0,3722,0,0,0,47,46,37,
2026.04.15 15:01:19:639,0,0,0,8,0,3724,0,0,0,47,46,37,
2026.04.15 15:01:19:681,0,0,0,-21,0,3715,0,0,0,47,46,37,
2026.04.15 15:01:19:724,0,0,0,62,0,3746,0,0,0,47,46,37,
2026.04.15 15:01:19:760,0,0,0,0,0,3751,0,0,0,47,46,37,
2026.04.15 15:01:19:803,0,0,0,0,0,3743,0,0,0,47,46,37,
2026.04.15 15:01:19:839,0,0,0,6,0,3780,0,0,0,47,46,37,
2026.04.15 15:01:19:881,0,0,0,305,0,3855,0,0,0,47,46,37,
2026.04.15 15:01:19:924,0,0,0,296,0,3937,0,0,0,47,46,37,
2026.04.15 15:01:19:960,0,0,0,-877,0,3749,0,0,0,47,46,37,
2026.04.15 15:01:20:002,0,0,0,-28,0,3716,0,0,0,47,46,37,
2026.04.15 15:01:20:039,0,0,0,7,0,3725,0,0,0,47,46,37,
