,2026.04.15 15:29:00
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:29:01:149,0,0,0,0,0,9963,10000,0,0,46,43,39,
2026.04.15 15:29:01:191,0,0,0,0,0,9963,10000,0,0,46,43,39,
2026.04.15 15:29:01:227,0,0,0,0,20,9963,0,0,0,46,43,39,
2026.04.15 15:29:01:270,121,0,0,0,20,9963,0,0,0,46,43,39,
2026.04.15 15:29:01:306,111,0,0,11,20,9979,0,0,0,46,43,39,
2026.04.15 15:29:01:349,82,0,0,21,20,10004,0,0,0,46,43,39,
2026.04.15 15:29:01:392,103,0,0,41,40,10038,0,0,0,46,43,39,
2026.04.15 15:29:01:428,109,0,0,41,40,10089,0,0,0,46,43,39,
2026.04.15 15:29:01:472,123,0,0,41,40,10143,0,0,0,46,43,39,
2026.04.15 15:29:01:513,161,0,0,31,40,10201,0,0,0,46,43,39,
2026.04.15 15:29:01:549,118,0,0,41,40,10253,0,0,0,46,43,39,
2026.04.15 15:29:01:592,74,0,0,70,60,10317,0,0,0,46,43,39,
2026.04.15 15:29:01:628,118,0,0,61,60,10388,0,0,0,46,43,39,
2026.04.15 15:29:01:671,172,0,0,51,60,10471,0,0,0,46,43,39,
2026.04.15 15:29:01:713,72,0,0,70,60,10556,0,0,0,46,43,39,
2026.04.15 15:29:01:749,47,0,0,101,80,10626,0,0,0,46,43,39,
2026.04.15 15:29:01:791,96,0,0,80,80,10743,0,0,0,46,43,39,
2026.04.15 15:29:01:828,131,0,0,82,80,10821,0,0,0,46,43,39,
2026.04.15 15:29:01:871,99,0,0,74,100,10928,0,0,0,46,43,39,
2026.04.15 15:29:01:907,204,0,0,81,100,11036,0,0,0,46,43,39,
2026.04.15 15:29:01:950,65,0,0,110,100,11172,0,0,0,46,43,39,
2026.04.15 15:29:01:992,147,0,0,90,100,11295,0,0,0,46,43,39,
2026.04.15 15:29:02:028,159,0,0,90,100,11400,0,0,0,46,43,39,
2026.04.15 15:29:02:071,49,0,0,140,120,11530,0,0,0,46,43,39,
2026.04.15 15:29:02:107,85,0,0,130,120,11658,0,0,0,46,43,39,
2026.04.15 15:29:02:150,44,0,0,141,120,11803,0,0,0,46,43,39,
2026.04.15 15:29:02:192,76,0,0,131,120,11950,0,0,0,46,43,39,
2026.04.15 15:29:02:228,83,0,0,131,140,12078,0,0,0,46,43,39,
2026.04.15 15:29:02:271,217,0,0,120,140,12253,0,0,0,46,43,39,
2026.04.15 15:29:02:308,141,0,0,130,140,12409,0,0,0,46,43,39,
2026.04.15 15:29:02:350,99,0,0,158,140,12574,0,0,0,46,43,39,
2026.04.15 15:29:02:393,77,0,0,150,140,12745,0,0,0,46,43,39,
2026.04.15 15:29:02:429,130,0,0,168,160,12884,0,0,0,46,43,39,
2026.04.15 15:29:02:472,251,0,0,142,160,13074,0,0,0,46,43,39,
2026.04.15 15:29:02:507,-4,0,0,190,160,13240,0,0,0,46,43,39,
2026.04.15 15:29:02:550,206,0,0,151,160,13430,0,0,0,46,43,39,
2026.04.15 15:29:02:593,299,0,0,120,160,13633,0,0,0,46,43,39,
2026.04.15 15:29:02:629,218,0,0,165,180,13822,0,0,0,46,43,39,
2026.04.15 15:29:02:671,249,0,0,161,180,14040,0,0,0,46,43,39,
2026.04.15 15:29:02:708,67,0,0,184,180,14240,0,0,0,46,43,39,
2026.04.15 15:29:02:750,-46,0,0,218,180,14444,0,0,0,46,43,39,
2026.04.15 15:29:02:793,6,0,0,211,180,14668,0,0,0,46,43,39,
2026.04.15 15:29:02:829,61,0,0,188,180,14847,0,0,0,46,43,39,
2026.04.15 15:29:02:872,214,0,0,161,180,15065,0,0,0,46,43,39,
2026.04.15 15:29:02:908,-13,0,0,210,180,15270,0,0,0,46,43,39,
2026.04.15 15:29:02:951,-9,0,0,210,180,15497,0,0,0,46,43,39,
2026.04.15 15:29:02:987,231,0,0,161,180,15671,0,0,0,46,43,39,
2026.04.15 15:29:03:030,217,0,0,161,180,15867,0,0,0,46,43,39,
2026.04.15 15:29:03:072,204,0,0,151,180,16080,0,0,0,46,43,39,
2026.04.15 15:29:03:108,259,0,0,151,180,16262,0,0,0,46,43,39,
2026.04.15 15:29:03:151,29,0,0,188,180,16479,0,0,0,46,43,39,
2026.04.15 15:29:03:187,172,0,0,178,180,16668,0,0,0,46,43,39,
2026.04.15 15:29:03:231,266,0,0,155,180,16866,0,0,0,46,43,39,
2026.04.15 15:29:03:272,253,0,0,153,180,17081,0,0,0,46,43,39,
2026.04.15 15:29:03:309,-9,0,0,211,180,17265,0,0,0,46,43,39,
2026.04.15 15:29:03:353,218,0,0,161,180,17478,0,0,0,46,43,39,
2026.04.15 15:29:03:389,1,0,0,211,180,17694,0,0,0,46,43,39,
2026.04.15 15:29:03:429,220,0,0,170,180,17900,0,0,0,46,43,39,
2026.04.15 15:29:03:472,291,0,0,148,180,18111,0,0,0,46,43,39,
2026.04.15 15:29:03:510,77,0,0,191,180,18305,0,0,0,46,43,39,
2026.04.15 15:29:03:552,216,0,0,160,180,18512,0,0,0,46,43,39,
2026.04.15 15:29:03:587,216,0,0,160,180,18512,0,0,0,46,43,39,
2026.04.15 15:29:03:630,181,0,0,182,180,18912,0,0,0,46,43,39,
2026.04.15 15:29:03:672,229,0,0,161,180,19132,0,0,0,46,43,39,
2026.04.15 15:29:03:709,33,0,0,201,180,19311,0,0,0,46,43,39,
2026.04.15 15:29:03:751,-3,0,0,210,180,19513,0,0,0,46,43,39,
2026.04.15 15:29:03:787,46,0,0,200,180,19691,0,0,0,46,43,39,
2026.04.15 15:29:03:831,171,0,0,177,180,19899,0,0,0,46,43,39,
2026.04.15 15:29:03:866,206,0,0,151,180,20086,0,0,0,46,43,39,
2026.04.15 15:29:03:909,38,0,0,201,180,20294,0,0,0,46,43,39,
2026.04.15 15:29:03:952,112,0,0,180,180,20525,0,0,0,46,43,39,
2026.04.15 15:29:03:988,255,0,0,161,180,20682,0,0,0,46,43,39,
2026.04.15 15:29:04:030,311,0,0,149,180,20879,0,0,0,46,43,39,
2026.04.15 15:29:04:072,240,0,0,154,180,21101,0,0,0,46,43,39,
2026.04.15 15:29:04:109,43,0,0,201,180,21288,0,0,0,46,43,39,
2026.04.15 15:29:04:151,218,0,0,151,180,21506,0,0,0,46,43,39,
2026.04.15 15:29:04:188,100,0,0,197,180,21676,0,0,0,46,43,39,
2026.04.15 15:29:04:231,100,0,0,197,180,21676,0,0,0,46,43,39,
2026.04.15 15:29:04:267,158,0,0,161,180,22093,0,0,0,46,43,39,
2026.04.15 15:29:04:310,39,0,0,191,180,22280,0,0,0,46,43,39,
2026.04.15 15:29:04:352,-2,0,0,210,180,22502,0,0,0,46,43,39,
2026.04.15 15:29:04:388,73,0,0,191,180,22682,0,0,0,46,43,39,
2026.04.15 15:29:04:431,128,0,0,180,180,22893,0,0,0,46,43,39,
2026.04.15 15:29:04:467,53,0,0,201,180,23089,0,0,0,46,43,39,
2026.04.15 15:29:04:510,-3,0,0,210,180,23288,0,0,0,46,43,39,
2026.04.15 15:29:04:552,-34,0,0,210,180,23511,0,0,0,46,43,39,
2026.04.15 15:29:04:588,172,0,0,163,180,23690,0,0,0,46,43,39,
2026.04.15 15:29:04:632,45,0,0,191,180,23908,0,0,0,46,43,39,
2026.04.15 15:29:04:667,258,0,0,149,180,24082,0,0,0,46,43,39,
2026.04.15 15:29:04:710,10,0,0,197,180,24301,0,0,0,46,43,39,
2026.04.15 15:29:04:752,-9,0,0,210,180,24514,0,0,0,46,43,39,
2026.04.15 15:29:04:788,262,0,0,151,180,24692,0,0,0,46,43,39,
2026.04.15 15:29:04:831,224,0,0,160,180,24899,0,0,0,46,43,39,
2026.04.15 15:29:04:867,8,0,0,209,180,25116,0,0,0,46,43,39,
2026.04.15 15:29:04:910,39,0,0,200,180,25330,0,0,0,46,43,39,
2026.04.15 15:29:04:952,129,0,0,181,180,25552,0,0,0,46,43,39,
2026.04.15 15:29:04:989,128,0,0,180,180,25738,0,0,0,46,43,39,
2026.04.15 15:29:05:031,313,0,0,148,180,25935,0,0,0,46,43,39,
2026.04.15 15:29:05:067,109,0,0,171,180,26120,0,0,0,46,43,39,
2026.04.15 15:29:05:110,91,0,0,199,180,26317,0,0,0,46,43,39,
2026.04.15 15:29:05:153,200,0,0,171,180,26540,0,0,0,46,43,39,
2026.04.15 15:29:05:189,26,0,0,216,180,26717,0,0,0,46,43,39,
2026.04.15 15:29:05:231,176,0,0,183,180,26932,0,0,0,46,43,39,
2026.04.15 15:29:05:268,0,0,0,206,180,27126,0,0,0,46,43,39,
2026.04.15 15:29:05:310,45,0,0,201,180,27346,0,0,0,46,43,39,
2026.04.15 15:29:05:353,-48,0,0,220,180,27570,0,0,0,46,43,39,
2026.04.15 15:29:05:389,203,0,0,160,180,27741,0,0,0,46,43,39,
2026.04.15 15:29:05:432,161,0,0,183,180,27956,0,0,0,46,43,39,
2026.04.15 15:29:05:468,68,0,0,184,180,28139,0,0,0,46,43,39,
2026.04.15 15:29:05:510,29,0,0,200,180,28372,0,0,0,46,43,39,
2026.04.15 15:29:05:547,214,0,0,169,180,28554,0,0,0,46,43,39,
2026.04.15 15:29:05:589,162,0,0,165,180,28756,0,0,0,46,43,39,
2026.04.15 15:29:05:632,52,0,0,210,180,28973,0,0,0,46,43,39,
2026.04.15 15:29:05:668,32,0,0,191,180,29176,0,0,0,46,43,39,
2026.04.15 15:29:05:711,28,0,0,194,180,29390,0,0,0,46,43,39,
2026.04.15 15:29:05:747,59,0,0,201,180,29590,0,0,0,46,43,39,
2026.04.15 15:29:05:790,263,0,0,151,180,29798,0,0,0,46,43,39,
2026.04.15 15:29:05:833,271,0,0,151,180,30018,0,0,0,46,43,39,
2026.04.15 15:29:05:868,274,0,0,145,180,30213,0,0,0,46,43,39,
2026.04.15 15:29:05:911,41,0,0,200,180,30436,0,0,0,46,43,39,
2026.04.15 15:29:05:947,208,0,0,169,180,30605,0,0,0,46,43,39,
2026.04.15 15:29:05:990,176,0,0,170,180,30821,0,0,0,46,43,39,
2026.04.15 15:29:06:033,130,0,0,186,180,31036,0,0,0,46,43,39,
2026.04.15 15:29:06:069,10,0,0,197,180,31198,0,0,0,46,43,39,
2026.04.15 15:29:06:112,38,0,0,195,180,31406,0,0,0,46,43,39,
2026.04.15 15:29:06:148,39,0,0,201,180,31573,0,0,0,46,43,39,
2026.04.15 15:29:06:190,124,0,0,181,180,31766,0,0,0,46,43,39,
2026.04.15 15:29:06:233,266,0,0,151,180,31986,0,0,0,46,43,39,
2026.04.15 15:29:06:269,162,0,0,170,180,32167,0,0,0,46,43,39,
2026.04.15 15:29:06:312,179,0,0,171,180,32373,0,0,0,46,43,39,
2026.04.15 15:29:06:348,136,0,0,180,180,32560,0,0,0,46,43,39,
2026.04.15 15:29:06:391,228,0,0,161,180,32762,0,0,0,46,43,39,
2026.04.15 15:29:06:433,119,0,0,172,180,32990,0,0,0,46,43,39,
2026.04.15 15:29:06:469,78,0,0,191,180,33167,0,0,0,46,43,39,
2026.04.15 15:29:06:512,-15,0,0,210,180,33383,0,0,0,46,43,39,
2026.04.15 15:29:06:548,45,0,0,201,180,33560,0,0,0,46,43,39,
2026.04.15 15:29:06:591,59,0,0,210,180,33782,0,0,0,46,43,39,
2026.04.15 15:29:06:627,173,0,0,170,180,33972,0,0,0,46,43,39,
2026.04.15 15:29:06:670,92,0,0,191,180,34190,0,0,0,46,43,39,
2026.04.15 15:29:06:712,306,0,0,140,180,34392,0,0,0,46,43,39,
2026.04.15 15:29:06:748,86,0,0,206,180,34578,0,0,0,46,43,39,
2026.04.15 15:29:06:791,199,0,0,173,180,34811,0,0,0,46,43,39,
2026.04.15 15:29:06:827,81,0,0,190,180,35006,0,0,0,46,43,39,
2026.04.15 15:29:06:870,220,0,0,160,180,35210,0,0,0,46,43,39,
2026.04.15 15:29:06:912,41,0,0,187,180,35445,0,0,0,46,43,39,
2026.04.15 15:29:06:948,179,0,0,180,180,35618,0,0,0,46,43,39,
2026.04.15 15:29:06:991,177,0,0,170,180,35830,0,0,0,46,43,39,
2026.04.15 15:29:07:027,220,0,0,160,180,36043,0,0,0,46,43,39,
2026.04.15 15:29:07:070,105,0,0,170,180,36265,0,0,0,46,43,39,
2026.04.15 15:29:07:112,86,0,0,178,180,36461,0,0,0,46,43,39,
2026.04.15 15:29:07:148,173,0,0,171,180,36647,0,0,0,46,43,39,
2026.04.15 15:29:07:191,90,0,0,190,180,36864,0,0,0,46,43,39,
2026.04.15 15:29:07:227,313,0,0,141,180,37045,0,0,0,46,43,39,
2026.04.15 15:29:07:270,170,0,0,156,180,37249,0,0,0,46,43,39,
2026.04.15 15:29:07:313,-3,0,0,198,180,37455,0,0,0,46,43,39,
2026.04.15 15:29:07:349,220,0,0,160,180,37619,0,0,0,46,43,39,
2026.04.15 15:29:07:391,85,0,0,191,180,37817,0,0,0,46,43,39,
2026.04.15 15:29:07:428,168,0,0,156,180,37995,0,0,0,46,43,39,
2026.04.15 15:29:07:470,117,0,0,174,180,38211,0,0,0,46,43,39,
2026.04.15 15:29:07:513,51,0,0,201,180,38419,0,0,0,46,43,39,
2026.04.15 15:29:07:549,46,0,0,210,180,38602,0,0,0,46,43,39,
2026.04.15 15:29:07:592,139,0,0,195,180,38820,0,0,0,46,43,39,
2026.04.15 15:29:07:628,192,0,0,152,180,39003,0,0,0,46,43,39,
2026.04.15 15:29:07:670,44,0,0,200,180,39206,0,0,0,46,43,39,
2026.04.15 15:29:07:707,173,0,0,170,180,39400,0,0,0,46,43,39,
2026.04.15 15:29:07:749,-39,0,0,221,180,39618,0,0,0,46,43,39,
2026.04.15 15:29:07:792,110,0,0,194,180,39830,0,0,0,46,43,39,
2026.04.15 15:29:07:828,83,0,0,191,180,40036,0,0,0,46,43,39,
2026.04.15 15:29:07:871,173,0,0,150,160,40228,0,0,0,46,43,39,
2026.04.15 15:29:07:907,173,0,0,150,160,40390,0,0,0,46,43,39,
2026.04.15 15:29:07:949,1,0,0,191,160,40576,0,0,0,46,43,39,
2026.04.15 15:29:07:992,127,0,0,170,160,40768,0,0,0,46,43,39,
2026.04.15 15:29:08:028,-13,0,0,189,160,40934,0,0,0,46,43,39,
2026.04.15 15:29:08:071,-62,0,0,180,140,41129,0,0,0,46,43,39,
2026.04.15 15:29:08:107,59,0,0,150,140,41288,0,0,0,46,43,39,
2026.04.15 15:29:08:150,61,0,0,148,140,41459,0,0,0,46,43,39,
2026.04.15 15:29:08:192,226,0,0,119,120,41628,0,0,0,46,43,39,
2026.04.15 15:29:08:229,83,0,0,141,120,41759,0,0,0,46,43,39,
2026.04.15 15:29:08:271,215,0,0,100,120,41921,0,0,0,46,43,39,
2026.04.15 15:29:08:307,62,0,0,143,120,42048,0,0,0,46,43,39,
2026.04.15 15:29:08:350,217,0,0,100,120,42193,0,0,0,46,43,39,
2026.04.15 15:29:08:392,30,0,0,121,100,42335,0,0,0,46,43,39,
2026.04.15 15:29:08:429,163,0,0,90,100,42444,0,0,0,46,43,39,
2026.04.15 15:29:08:472,158,0,0,90,100,42578,0,0,0,46,43,39,
2026.04.15 15:29:08:508,163,0,0,90,80,42688,0,0,0,46,43,39,
2026.04.15 15:29:08:551,115,0,0,80,80,42793,0,0,0,46,43,39,
2026.04.15 15:29:08:593,115,0,0,80,80,42891,0,0,0,46,43,39,
2026.04.15 15:29:08:629,170,0,0,71,80,42965,0,0,0,46,43,39,
2026.04.15 15:29:08:672,117,0,0,60,60,43063,0,0,0,46,43,39,
2026.04.15 15:29:08:708,107,0,0,56,60,43136,0,0,0,46,43,39,
2026.04.15 15:29:08:750,119,0,0,61,60,43223,0,0,0,46,43,39,
2026.04.15 15:29:08:793,134,0,0,71,60,43297,0,0,0,46,43,39,
2026.04.15 15:29:08:829,150,0,0,30,40,43376,0,0,0,46,43,39,
2026.04.15 15:29:08:872,111,0,0,38,40,43437,0,0,0,46,43,39,
2026.04.15 15:29:08:908,108,0,0,40,40,43484,0,0,0,46,43,39,
2026.04.15 15:29:08:951,73,0,0,50,40,43548,0,0,0,46,43,39,
2026.04.15 15:29:08:987,109,0,0,21,20,43592,0,0,0,46,43,39,
2026.04.15 15:29:09:029,66,0,0,31,20,43629,0,0,0,46,43,39,
2026.04.15 15:29:09:072,103,0,0,21,20,43678,0,0,0,46,43,39,
2026.04.15 15:29:09:108,105,0,0,20,20,43696,0,0,0,46,43,39,
2026.04.15 15:29:09:151,99,0,0,0,0,43717,0,0,0,46,43,39,
2026.04.15 15:29:09:187,103,0,0,0,0,43722,0,0,0,46,43,39,
2026.04.15 15:29:09:230,110,0,0,0,0,43724,0,0,0,46,43,39,
2026.04.15 15:29:09:272,105,0,0,0,0,43726,0,0,0,46,43,39,
2026.04.15 15:29:09:309,3,0,0,0,-20,43727,0,0,0,46,43,39,
2026.04.15 15:29:09:351,-47,0,0,0,-20,43727,0,0,0,46,43,39,
2026.04.15 15:29:09:387,-75,0,0,0,-20,43726,0,0,0,46,43,39,
2026.04.15 15:29:09:430,-95,0,0,0,-40,43707,0,0,0,46,43,39,
2026.04.15 15:29:09:472,-131,0,0,-20,-40,43671,0,0,0,46,43,39,
2026.04.15 15:29:09:509,-87,0,0,-41,-40,43626,0,0,0,46,43,39,
2026.04.15 15:29:09:551,-76,0,0,-41,-40,43560,0,0,0,46,43,39,
2026.04.15 15:29:09:588,-138,0,0,-30,-40,43516,0,0,0,46,43,39,
2026.04.15 15:29:09:630,-87,0,0,-41,-40,43453,0,0,0,46,43,39,
2026.04.15 15:29:09:673,-144,0,0,-51,-60,43387,0,0,0,46,43,39,
2026.04.15 15:29:09:709,-106,0,0,-60,-60,43315,0,0,0,46,43,39,
2026.04.15 15:29:09:751,-119,0,0,-61,-60,43241,0,0,0,46,43,39,
2026.04.15 15:29:09:788,-119,0,0,-54,-60,43170,0,0,0,46,43,39,
2026.04.15 15:29:09:831,-177,0,0,-67,-80,43067,0,0,0,46,43,39,
2026.04.15 15:29:09:873,21,0,0,-108,-80,42968,0,0,0,46,43,39,
2026.04.15 15:29:09:909,-79,0,0,-90,-80,42882,0,0,0,46,43,39,
2026.04.15 15:29:09:952,-29,0,0,-101,-80,42773,0,0,0,46,43,39,
2026.04.15 15:29:09:989,-66,0,0,-97,-100,42672,0,0,0,46,43,39,
2026.04.15 15:29:10:031,-66,0,0,-97,-100,42672,0,0,0,46,43,39,
2026.04.15 15:29:10:067,-57,0,0,-110,-100,42427,0,0,0,46,43,39,
2026.04.15 15:29:10:110,-74,0,0,-100,-100,42296,0,0,0,46,43,39,
2026.04.15 15:29:10:152,-99,0,0,-111,-100,42164,0,0,0,46,43,39,
2026.04.15 15:29:10:188,-110,0,0,-121,-120,42050,0,0,0,46,43,39,
2026.04.15 15:29:10:232,-202,0,0,-101,-120,41909,0,0,0,46,43,39,
2026.04.15 15:29:10:267,-144,0,0,-121,-120,41769,0,0,0,46,43,39,
2026.04.15 15:29:10:310,-118,0,0,-104,-120,41619,0,0,0,46,43,39,
2026.04.15 15:29:10:352,-13,0,0,-135,-140,41464,0,0,0,46,43,39,
2026.04.15 15:29:10:389,-244,0,0,-110,-140,41321,0,0,0,46,43,39,
2026.04.15 15:29:10:431,2,0,0,-162,-140,41127,0,0,0,46,43,39,
2026.04.15 15:29:10:467,-102,0,0,-141,-140,40976,0,0,0,46,43,39,
2026.04.15 15:29:10:510,-109,0,0,-140,-140,40813,0,0,0,46,43,39,
2026.04.15 15:29:10:553,-258,0,0,-130,-160,40632,0,0,0,46,43,39,
2026.04.15 15:29:10:589,-78,0,0,-181,-160,40476,0,0,0,46,43,39,
2026.04.15 15:29:10:632,-308,0,0,-121,-160,40287,0,0,0,46,43,39,
2026.04.15 15:29:10:668,-50,0,0,-181,-160,40116,0,0,0,46,43,39,
2026.04.15 15:29:10:710,-203,0,0,-140,-160,39914,0,0,0,46,43,39,
2026.04.15 15:29:10:753,-117,0,0,-167,-180,39694,0,0,0,46,43,39,
2026.04.15 15:29:10:789,-276,0,0,-150,-180,39532,0,0,0,46,43,39,
2026.04.15 15:29:10:832,-277,0,0,-145,-180,39293,0,0,0,46,43,39,
2026.04.15 15:29:10:868,12,0,0,-211,-180,39119,0,0,0,46,43,39,
2026.04.15 15:29:10:910,0,0,0,-231,-200,38896,0,0,0,46,43,39,
2026.04.15 15:29:10:953,-252,0,0,-168,-200,38658,0,0,0,46,43,39,
2026.04.15 15:29:10:989,-160,0,0,-191,-200,38453,0,0,0,46,43,39,
2026.04.15 15:29:11:032,-244,0,0,-170,-200,38213,0,0,0,46,43,39,
2026.04.15 15:29:11:068,-68,0,0,-211,-200,38022,0,0,0,46,43,39,
2026.04.15 15:29:11:110,-257,0,0,-174,-200,37805,0,0,0,46,43,39,
2026.04.15 15:29:11:147,-38,0,0,-240,-220,37583,0,0,0,46,43,39,
2026.04.15 15:29:11:189,-120,0,0,-220,-220,37350,0,0,0,46,43,39,
2026.04.15 15:29:11:232,-112,0,0,-221,-220,37101,0,0,0,46,43,39,
2026.04.15 15:29:11:268,-165,0,0,-210,-220,36898,0,0,0,46,43,39,
2026.04.15 15:29:11:310,-30,0,0,-240,-220,36630,0,0,0,46,43,39,
2026.04.15 15:29:11:347,-321,0,0,-177,-220,36404,0,0,0,46,43,39,
2026.04.15 15:29:11:390,66,0,0,-260,-220,36139,0,0,0,46,43,39,
2026.04.15 15:29:11:432,-167,0,0,-240,-240,35836,0,0,0,46,43,39,
2026.04.15 15:29:11:468,-167,0,0,-240,-240,35836,0,0,0,46,43,39,
2026.04.15 15:29:11:511,-24,0,0,-261,-240,35306,0,0,0,46,43,39,
2026.04.15 15:29:11:547,-348,0,0,-191,-240,35069,0,0,0,46,43,39,
2026.04.15 15:29:11:590,-162,0,0,-231,-240,34784,0,0,0,46,43,39,
2026.04.15 15:29:11:632,-349,0,0,-190,-240,34494,0,0,0,46,43,39,
2026.04.15 15:29:11:669,-28,0,0,-261,-240,34250,0,0,0,46,43,39,
2026.04.15 15:29:11:711,-210,0,0,-220,-240,33974,0,0,0,46,43,39,
2026.04.15 15:29:11:747,-217,0,0,-230,-240,33725,0,0,0,46,43,39,
2026.04.15 15:29:11:790,-106,0,0,-233,-240,33444,0,0,0,46,43,39,
2026.04.15 15:29:11:833,-22,0,0,-260,-240,33154,0,0,0,46,43,39,
2026.04.15 15:29:11:869,-252,0,0,-211,-240,32911,0,0,0,46,43,39,
2026.04.15 15:29:11:911,-247,0,0,-213,-240,32648,0,0,0,46,43,39,
2026.04.15 15:29:11:948,-20,0,0,-266,-240,32403,0,0,0,46,43,39,
2026.04.15 15:29:11:990,-26,0,0,-258,-240,32133,0,0,0,46,43,39,
2026.04.15 15:29:12:026,-261,0,0,-218,-240,31889,0,0,0,46,43,39,
2026.04.15 15:29:12:069,-228,0,0,-210,-240,31638,0,0,0,46,43,39,
2026.04.15 15:29:12:111,-39,0,0,-261,-240,31367,0,0,0,46,43,39,
2026.04.15 15:29:12:148,-46,0,0,-246,-240,31142,0,0,0,46,43,39,
2026.04.15 15:29:12:190,96,0,0,-287,-240,30861,0,0,0,46,43,39,
2026.04.15 15:29:12:233,-32,0,0,-271,-240,30584,0,0,0,46,43,39,
2026.04.15 15:29:12:270,-48,0,0,-238,-240,30348,0,0,0,46,43,39,
2026.04.15 15:29:12:311,-7,0,0,-258,-240,30064,0,0,0,46,43,39,
2026.04.15 15:29:12:348,-220,0,0,-226,-240,29820,0,0,0,46,43,39,
2026.04.15 15:29:12:391,-162,0,0,-220,-240,29526,0,0,0,46,43,39,
2026.04.15 15:29:12:427,-155,0,0,-231,-240,29274,0,0,0,46,43,39,
2026.04.15 15:29:12:469,-19,0,0,-260,-240,28984,0,0,0,46,43,39,
2026.04.15 15:29:12:512,-83,0,0,-251,-240,28721,0,0,0,46,43,39,
2026.04.15 15:29:12:548,-213,0,0,-212,-240,28468,0,0,0,46,43,39,
2026.04.15 15:29:12:591,-77,0,0,-251,-240,28173,0,0,0,46,43,39,
2026.04.15 15:29:12:627,-25,0,0,-261,-240,27922,0,0,0,46,43,39,
2026.04.15 15:29:12:671,-45,0,0,-269,-240,27652,0,0,0,46,43,39,
2026.04.15 15:29:12:712,-80,0,0,-259,-240,27365,0,0,0,46,43,39,
2026.04.15 15:29:12:748,11,0,0,-264,-240,27134,0,0,0,46,43,39,
2026.04.15 15:29:12:791,-5,0,0,-271,-240,26839,0,0,0,46,43,39,
2026.04.15 15:29:12:827,-244,0,0,-211,-240,26603,0,0,0,46,43,39,
2026.04.15 15:29:12:870,25,0,0,-271,-240,26308,0,0,0,46,43,39,
2026.04.15 15:29:12:912,-193,0,0,-235,-240,26063,0,0,0,46,43,39,
2026.04.15 15:29:12:948,65,0,0,-281,-240,25827,0,0,0,46,43,39,
2026.04.15 15:29:12:991,63,0,0,-281,-240,25540,0,0,0,46,43,39,
2026.04.15 15:29:13:027,-324,0,0,-200,-240,25278,0,0,0,46,43,39,
2026.04.15 15:29:13:070,-251,0,0,-199,-240,24990,0,0,0,46,43,39,
2026.04.15 15:29:13:113,-76,0,0,-237,-240,24710,0,0,0,46,43,39,
2026.04.15 15:29:13:149,-199,0,0,-229,-240,24474,0,0,0,46,43,39,
2026.04.15 15:29:13:191,-172,0,0,-218,-240,24194,0,0,0,46,43,39,
2026.04.15 15:29:13:228,-146,0,0,-241,-240,23976,0,0,0,46,43,39,
2026.04.15 15:29:13:270,-234,0,0,-207,-240,23675,0,0,0,46,43,39,
2026.04.15 15:29:13:313,-121,0,0,-219,-240,23378,0,0,0,46,43,39,
2026.04.15 15:29:13:349,-259,0,0,-211,-240,23165,0,0,0,46,43,39,
2026.04.15 15:29:13:392,-259,0,0,-211,-240,23165,0,0,0,46,43,39,
