,2026.04.15 14:59:31
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 14:59:35:316,0,0,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:35:359,0,0,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:35:395,0,0,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:35:437,0,0,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:35:474,0,0,0,0,0,-2887,0,0,0,47,45,37,
2026.04.15 14:59:35:516,0,0,0,0,0,-2887,0,0,0,47,45,37,
2026.04.15 14:59:35:559,0,0,0,0,0,-2887,0,0,0,47,45,37,
2026.04.15 14:59:35:595,0,0,0,0,0,-2887,0,0,0,47,45,37,
2026.04.15 14:59:35:638,0,0,0,0,0,-2887,0,0,0,47,45,37,
2026.04.15 14:59:35:674,0,0,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:35:716,0,0,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:35:759,0,0,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:35:796,0,0,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:35:838,0,0,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:35:874,0,0,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:35:917,0,0,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:35:953,0,0,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:35:996,0,0,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:36:039,0,20,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:36:075,21,20,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:36:117,29,20,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:36:154,15,20,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:36:196,36,40,0,0,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:36:239,40,40,0,1,0,-2888,0,0,0,47,45,37,
2026.04.15 14:59:36:275,33,40,0,50,0,-2824,0,0,0,47,45,37,
2026.04.15 14:59:36:318,42,40,0,131,0,-2687,0,0,0,47,45,37,
2026.04.15 14:59:36:354,29,40,0,240,0,-2512,0,0,0,47,45,37,
2026.04.15 14:59:36:396,28,40,0,212,0,-2195,0,0,0,47,45,37,
2026.04.15 14:59:36:439,48,40,0,301,0,-1856,0,0,0,47,45,37,
2026.04.15 14:59:36:475,37,40,0,310,0,-1584,0,0,0,47,45,37,
2026.04.15 14:59:36:518,36,40,0,330,0,-1257,0,0,0,47,45,37,
2026.04.15 14:59:36:554,57,40,0,290,0,-944,0,0,0,47,45,37,
2026.04.15 14:59:36:596,41,40,0,305,0,-617,0,0,0,47,45,37,
2026.04.15 14:59:36:639,41,40,0,285,0,-289,0,0,0,47,45,37,
2026.04.15 14:59:36:676,47,40,0,242,0,-69,0,0,0,47,45,37,
2026.04.15 14:59:36:718,51,40,0,271,0,241,0,0,0,47,45,37,
2026.04.15 14:59:36:754,55,40,0,161,0,465,0,0,0,47,45,37,
2026.04.15 14:59:36:797,41,40,0,140,0,683,0,0,0,47,45,37,
2026.04.15 14:59:36:833,31,40,0,80,0,848,0,0,0,47,45,37,
2026.04.15 14:59:36:875,48,40,0,71,0,948,0,0,0,47,45,37,
2026.04.15 14:59:36:918,32,40,0,0,0,980,0,0,0,47,45,37,
2026.04.15 14:59:36:954,41,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:36:997,36,40,0,0,0,982,0,0,0,47,45,37,
2026.04.15 14:59:37:039,23,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:37:076,41,40,0,0,0,983,0,0,0,47,45,37,
2026.04.15 14:59:37:118,39,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:37:154,35,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:37:197,40,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:37:233,41,40,0,0,0,982,0,0,0,47,45,37,
2026.04.15 14:59:37:276,46,40,0,0,0,982,0,0,0,47,45,37,
2026.04.15 14:59:37:318,38,40,0,0,0,982,0,0,0,47,45,37,
2026.04.15 14:59:37:355,36,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:37:397,40,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:37:434,39,40,0,0,0,980,0,0,0,47,45,37,
2026.04.15 14:59:37:476,51,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:37:519,25,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:37:555,33,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:37:597,32,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:37:634,34,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:37:676,44,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:37:719,29,40,0,0,0,981,0,0,0,47,45,37,
2026.04.15 14:59:37:755,40,60,0,0,0,982,0,0,0,47,45,37,
2026.04.15 14:59:37:798,59,60,0,0,0,982,0,0,0,47,45,37,
2026.04.15 14:59:37:834,52,60,0,0,0,983,0,0,0,47,45,37,
2026.04.15 14:59:37:876,44,60,0,0,0,983,0,0,0,47,45,37,
2026.04.15 14:59:37:919,60,60,0,0,0,983,0,0,0,47,45,37,
2026.04.15 14:59:37:955,63,80,0,0,0,983,0,0,0,47,45,37,
2026.04.15 14:59:37:998,72,80,0,0,0,984,0,0,0,47,45,37,
2026.04.15 14:59:38:034,74,80,0,0,0,984,0,0,0,47,45,37,
2026.04.15 14:59:38:077,64,80,0,0,0,985,0,0,0,47,45,37,
2026.04.15 14:59:38:119,87,100,0,0,0,988,0,0,0,47,45,37,
2026.04.15 14:59:38:156,67,100,0,21,0,993,0,0,0,47,45,37,
2026.04.15 14:59:38:198,107,100,0,46,0,1063,0,0,0,47,45,37,
2026.04.15 14:59:38:234,112,100,0,140,0,1189,0,0,0,47,45,37,
2026.04.15 14:59:38:277,110,100,0,193,0,1401,0,0,0,47,45,37,
2026.04.15 14:59:38:313,92,120,0,210,0,1617,0,0,0,47,45,37,
2026.04.15 14:59:38:356,98,120,0,292,0,1882,0,0,0,47,45,37,
2026.04.15 14:59:38:398,110,120,0,332,0,2170,0,0,0,47,45,37,
2026.04.15 14:59:38:434,99,120,0,330,0,2437,0,0,0,47,45,37,
2026.04.15 14:59:38:477,117,120,0,401,0,2873,0,0,0,47,45,37,
2026.04.15 14:59:38:514,111,120,0,341,0,3263,0,0,0,47,45,37,
2026.04.15 14:59:38:556,121,120,0,391,0,3680,0,0,0,47,45,37,
2026.04.15 14:59:38:598,119,120,0,370,0,4254,0,0,0,47,45,37,
2026.04.15 14:59:38:635,130,120,0,309,0,4606,0,0,0,47,45,37,
2026.04.15 14:59:38:677,144,120,0,257,0,4957,0,0,0,47,45,37,
2026.04.15 14:59:38:714,99,120,0,231,0,5227,0,0,0,47,45,37,
2026.04.15 14:59:38:756,73,120,0,240,0,5488,0,0,0,47,45,37,
2026.04.15 14:59:38:799,138,120,0,180,0,5672,0,0,0,47,45,37,
2026.04.15 14:59:38:835,135,120,0,71,0,5780,0,0,0,47,45,37,
2026.04.15 14:59:38:878,100,120,0,30,0,5855,0,0,0,47,45,37,
2026.04.15 14:59:38:914,95,120,0,18,0,5876,0,0,0,47,45,37,
2026.04.15 14:59:38:956,114,120,0,0,0,5891,0,0,0,47,45,37,
2026.04.15 14:59:38:999,131,120,0,0,0,5900,0,0,0,47,45,37,
2026.04.15 14:59:39:036,122,120,0,0,0,5899,0,0,0,47,45,37,
2026.04.15 14:59:39:078,133,120,0,0,0,5896,0,0,0,47,45,37,
2026.04.15 14:59:39:114,135,120,0,0,0,5896,0,0,0,47,45,37,
2026.04.15 14:59:39:157,123,120,0,0,0,5894,0,0,0,47,45,37,
2026.04.15 14:59:39:199,128,120,0,0,0,5892,0,0,0,47,45,37,
2026.04.15 14:59:39:236,127,120,0,0,0,5894,0,0,0,47,45,37,
2026.04.15 14:59:39:278,135,140,0,0,0,5893,0,0,0,47,45,37,
2026.04.15 14:59:39:315,125,140,0,0,0,5894,0,0,0,47,45,37,
2026.04.15 14:59:39:357,152,140,0,0,0,5896,0,0,0,47,45,37,
2026.04.15 14:59:39:399,116,140,0,0,0,5895,0,0,0,47,45,37,
2026.04.15 14:59:39:436,150,160,0,0,0,5895,0,0,0,47,45,37,
2026.04.15 14:59:39:478,158,160,0,0,0,5894,0,0,0,47,45,37,
2026.04.15 14:59:39:514,159,160,0,0,0,5895,0,0,0,47,45,37,
2026.04.15 14:59:39:557,152,160,0,0,0,5896,0,0,0,47,45,37,
2026.04.15 14:59:39:599,175,180,0,0,0,5896,0,0,0,47,45,37,
2026.04.15 14:59:39:636,187,180,0,0,0,5896,0,0,0,47,45,37,
2026.04.15 14:59:39:678,178,180,0,0,0,5897,0,0,0,47,45,37,
2026.04.15 14:59:39:715,182,180,0,0,0,5898,0,0,0,47,45,37,
2026.04.15 14:59:39:757,175,180,0,0,0,5897,0,0,0,47,45,37,
2026.04.15 14:59:39:794,194,200,0,0,0,5897,0,0,0,47,45,37,
2026.04.15 14:59:39:836,204,200,0,0,0,5907,0,0,0,47,45,37,
2026.04.15 14:59:39:879,196,200,0,0,0,5908,0,0,0,47,45,37,
2026.04.15 14:59:39:915,195,200,0,0,0,5910,0,0,0,47,45,37,
2026.04.15 14:59:39:958,222,220,0,0,0,5913,0,0,0,47,45,37,
2026.04.15 14:59:39:994,219,220,0,0,0,5922,0,0,0,47,45,37,
2026.04.15 14:59:40:037,221,220,0,0,0,5925,0,0,0,47,45,37,
2026.04.15 14:59:40:079,205,220,0,0,0,5926,0,0,0,47,45,37,
2026.04.15 14:59:40:116,222,220,0,0,0,5925,0,0,0,47,45,37,
2026.04.15 14:59:40:158,227,220,0,0,0,5929,0,0,0,47,45,37,
2026.04.15 14:59:40:194,209,220,0,0,0,5929,0,0,0,47,45,37,
2026.04.15 14:59:40:237,218,220,0,0,0,5928,0,0,0,47,45,37,
2026.04.15 14:59:40:279,229,220,0,0,0,5930,0,0,0,47,45,37,
2026.04.15 14:59:40:315,210,220,0,0,0,5929,0,0,0,47,45,37,
2026.04.15 14:59:40:358,208,220,0,0,0,5930,0,0,0,47,45,37,
2026.04.15 14:59:40:395,229,220,0,0,0,5929,0,0,0,47,45,37,
2026.04.15 14:59:40:437,214,220,0,0,0,5931,0,0,0,47,45,37,
2026.04.15 14:59:40:479,214,220,0,0,0,5931,0,0,0,47,45,37,
2026.04.15 14:59:40:515,226,220,0,0,0,5931,0,0,0,47,45,37,
2026.04.15 14:59:40:558,215,220,0,0,0,5932,0,0,0,47,45,37,
2026.04.15 14:59:40:594,226,220,0,0,0,5932,0,0,0,47,45,37,
2026.04.15 14:59:40:637,213,220,0,0,0,5933,0,0,0,47,45,37,
2026.04.15 14:59:40:674,219,220,0,0,0,5937,0,0,0,47,45,37,
2026.04.15 14:59:40:716,207,220,0,0,0,5944,0,0,0,47,45,37,
2026.04.15 14:59:40:758,223,220,0,1,0,5955,0,0,0,47,45,37,
2026.04.15 14:59:40:795,222,220,0,91,0,6028,0,0,0,47,45,37,
2026.04.15 14:59:40:837,241,220,0,180,0,6217,0,0,0,47,45,37,
2026.04.15 14:59:40:874,188,220,0,281,0,6432,0,0,0,47,45,37,
2026.04.15 14:59:40:916,216,220,0,402,0,6799,0,0,0,47,45,37,
2026.04.15 14:59:40:959,229,220,0,390,0,7217,0,0,0,47,45,37,
2026.04.15 14:59:40:995,189,220,0,401,0,7531,0,0,0,47,45,37,
2026.04.15 14:59:41:037,253,220,0,480,0,8002,0,0,0,47,45,37,
2026.04.15 14:59:41:074,209,220,0,415,0,8433,0,0,0,47,45,37,
2026.04.15 14:59:41:117,203,220,0,419,0,8846,0,0,0,47,45,37,
2026.04.15 14:59:41:159,232,220,0,410,0,9307,0,0,0,47,45,37,
2026.04.15 14:59:41:196,255,220,0,310,0,9674,0,0,0,47,45,37,
2026.04.15 14:59:41:238,236,220,0,241,0,10007,0,0,0,47,46,37,
2026.04.15 14:59:41:274,185,220,0,231,0,10247,0,0,0,47,46,37,
2026.04.15 14:59:41:317,222,220,0,238,0,10500,0,0,0,47,46,37,
2026.04.15 14:59:41:359,217,220,0,120,0,10646,0,0,0,47,46,37,
2026.04.15 14:59:41:396,230,220,0,7,0,10738,0,0,0,47,46,37,
2026.04.15 14:59:41:438,217,220,0,0,0,10744,0,0,0,47,46,37,
2026.04.15 14:59:41:474,215,220,0,0,0,10743,0,0,0,47,46,37,
2026.04.15 14:59:41:517,226,220,0,0,0,10741,0,0,0,47,46,37,
2026.04.15 14:59:41:553,211,220,0,0,0,10742,0,0,0,47,46,37,
2026.04.15 14:59:41:596,226,220,0,0,0,10741,0,0,0,47,46,37,
2026.04.15 14:59:41:638,218,220,0,0,0,10741,0,0,0,47,46,37,
2026.04.15 14:59:41:675,212,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:41:717,224,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:41:760,223,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:41:796,210,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:41:839,220,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:41:875,217,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:41:918,223,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:41:954,219,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:41:996,219,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:42:038,214,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:42:075,226,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:42:118,226,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:42:154,232,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:42:196,211,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:42:239,221,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:276,219,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:318,215,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:354,223,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:396,229,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:439,221,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:476,207,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:518,225,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:554,210,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:596,227,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:639,196,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:676,218,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:718,213,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:755,215,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:797,220,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:839,219,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:876,210,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:919,223,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:955,223,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:42:997,219,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:43:034,211,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:43:076,217,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:43:118,216,220,0,0,0,10739,0,0,0,47,46,37,
2026.04.15 14:59:43:155,217,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:198,214,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:234,232,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:276,228,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:319,222,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:355,213,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:398,222,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:434,221,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:476,226,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:519,214,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:555,213,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:597,226,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:634,212,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:677,215,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:719,228,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:756,213,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:799,207,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:835,225,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:878,223,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:920,224,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:956,217,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:43:999,220,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:035,225,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:077,229,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:113,222,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:156,212,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:199,230,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:235,221,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:278,229,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:314,216,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:356,216,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:399,215,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:435,214,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:478,220,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:514,224,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:557,224,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:599,224,220,0,0,0,10740,0,0,0,47,46,37,
2026.04.15 14:59:44:635,233,220,0,0,0,10740,0,0,0,47,46,37,
