,2026.04.15 15:00:44
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:00:46:493,0,0,0,0,0,6719,0,0,0,47,47,38,
2026.04.15 15:00:46:530,0,0,0,0,0,6719,0,0,0,47,47,38,
2026.04.15 15:00:46:572,0,0,0,0,0,6721,0,0,0,47,47,38,
2026.04.15 15:00:46:614,0,0,0,0,0,6721,0,0,0,47,47,38,
2026.04.15 15:00:46:651,0,0,0,0,0,6721,0,0,0,47,47,38,
2026.04.15 15:00:46:693,0,0,0,0,0,6721,0,0,0,47,47,38,
2026.04.15 15:00:46:730,0,0,0,0,0,6721,0,0,0,47,47,38,
2026.04.15 15:00:46:772,0,0,0,0,0,6721,0,0,0,47,47,38,
2026.04.15 15:00:46:808,0,0,0,0,0,6722,0,0,0,47,47,38,
2026.04.15 15:00:46:851,0,0,0,0,0,6721,0,0,0,47,47,38,
2026.04.15 15:00:46:893,0,0,0,0,0,6721,0,0,0,47,47,38,
2026.04.15 15:00:46:930,0,0,0,0,0,6724,0,0,0,47,47,38,
2026.04.15 15:00:46:972,0,0,0,0,0,6725,0,0,0,47,47,38,
2026.04.15 15:00:47:009,0,0,0,-88,0,6701,0,0,0,47,47,38,
2026.04.15 15:00:47:051,0,0,0,101,0,6724,0,0,0,47,47,38,
2026.04.15 15:00:47:094,0,0,0,-11,0,6717,0,0,0,47,47,38,
2026.04.15 15:00:47:130,0,0,0,0,0,6717,0,0,0,47,47,38,
2026.04.15 15:00:47:172,0,0,0,0,0,6726,0,0,0,47,47,38,
2026.04.15 15:00:47:209,0,0,0,0,0,6718,0,0,0,47,47,38,
2026.04.15 15:00:47:251,0,0,0,34,0,6746,0,0,0,47,47,38,
2026.04.15 15:00:47:293,0,0,0,-15,0,6723,0,0,0,47,47,38,
2026.04.15 15:00:47:330,0,0,0,0,0,6726,0,0,0,47,47,38,
2026.04.15 15:00:47:372,0,0,0,0,0,6729,0,0,0,47,47,38,
2026.04.15 15:00:47:408,0,0,0,0,0,6730,0,0,0,47,47,38,
2026.04.15 15:00:47:451,0,0,0,0,0,6729,0,0,0,47,47,38,
2026.04.15 15:00:47:493,0,0,0,0,0,6730,0,0,0,47,47,38,
2026.04.15 15:00:47:529,0,0,0,-10,0,6729,0,0,0,47,47,38,
2026.04.15 15:00:47:572,0,0,0,71,0,6731,0,0,0,47,47,38,
2026.04.15 15:00:47:608,0,0,0,0,0,6749,0,0,0,47,47,38,
2026.04.15 15:00:47:651,0,0,0,-18,0,6737,0,0,0,47,47,38,
2026.04.15 15:00:47:694,0,0,0,0,0,6731,0,0,0,47,47,38,
2026.04.15 15:00:47:730,0,0,0,33,0,6778,0,0,0,47,47,38,
2026.04.15 15:00:47:772,0,0,0,114,0,6778,0,0,0,47,47,38,
2026.04.15 15:00:47:808,0,0,0,-110,0,6751,0,0,0,47,47,38,
2026.04.15 15:00:47:851,0,0,0,27,0,6792,0,0,0,47,47,38,
2026.04.15 15:00:47:894,0,0,0,-30,0,6756,0,0,0,47,47,38,
2026.04.15 15:00:47:930,0,0,0,-6,0,6751,0,0,0,47,47,38,
2026.04.15 15:00:47:973,0,0,0,0,0,6771,0,0,0,47,47,38,
2026.04.15 15:00:48:009,0,0,0,0,0,6749,0,0,0,47,47,38,
2026.04.15 15:00:48:051,0,0,0,0,0,6747,0,0,0,47,47,38,
2026.04.15 15:00:48:088,0,0,0,0,0,6776,0,0,0,47,47,38,
2026.04.15 15:00:48:130,0,0,0,-7,0,6748,0,0,0,47,47,38,
2026.04.15 15:00:48:173,0,0,0,0,0,6755,0,0,0,47,47,38,
2026.04.15 15:00:48:209,0,0,0,0,0,6752,0,0,0,47,47,38,
2026.04.15 15:00:48:252,0,0,0,0,0,6749,0,0,0,47,47,38,
2026.04.15 15:00:48:288,0,0,0,0,0,6751,0,0,0,47,47,38,
2026.04.15 15:00:48:330,0,0,0,0,0,6744,0,0,0,47,47,38,
2026.04.15 15:00:48:373,0,0,0,0,0,6738,0,0,0,47,47,38,
2026.04.15 15:00:48:409,0,0,0,0,0,6744,0,0,0,47,47,38,
2026.04.15 15:00:48:452,0,0,0,0,0,6749,0,0,0,47,47,38,
2026.04.15 15:00:48:488,0,0,0,0,0,6748,0,0,0,47,47,38,
2026.04.15 15:00:48:530,0,0,0,0,0,6747,0,0,0,47,47,38,
2026.04.15 15:00:48:572,0,0,0,0,0,6743,0,0,0,47,47,38,
2026.04.15 15:00:48:609,0,0,0,0,0,6742,0,0,0,47,47,38,
2026.04.15 15:00:48:652,0,0,0,0,0,6759,0,0,0,47,47,38,
2026.04.15 15:00:48:688,0,0,0,0,0,6759,0,0,0,47,47,38,
2026.04.15 15:00:48:731,0,0,0,0,0,6757,0,0,0,47,47,38,
2026.04.15 15:00:48:772,0,0,0,0,0,6756,0,0,0,47,47,38,
2026.04.15 15:00:48:809,0,0,0,55,0,6794,0,0,0,47,47,38,
2026.04.15 15:00:48:851,0,0,0,-14,0,6759,0,0,0,47,47,38,
2026.04.15 15:00:48:888,0,0,0,17,0,6771,0,0,0,47,47,38,
2026.04.15 15:00:48:931,0,0,0,0,0,6769,0,0,0,47,47,38,
2026.04.15 15:00:48:973,0,0,0,0,0,6776,0,0,0,47,47,38,
2026.04.15 15:00:49:010,0,0,0,0,0,6777,0,0,0,47,47,38,
2026.04.15 15:00:49:052,0,0,0,0,0,6776,0,0,0,47,47,38,
2026.04.15 15:00:49:088,0,0,0,0,0,6784,0,0,0,47,47,38,
2026.04.15 15:00:49:131,0,0,0,21,0,6786,0,0,0,47,47,38,
2026.04.15 15:00:49:173,0,0,0,0,0,6779,0,0,0,47,47,38,
2026.04.15 15:00:49:210,0,0,0,-49,0,6753,0,0,0,47,47,38,
2026.04.15 15:00:49:252,0,0,0,35,0,6758,0,0,0,47,47,38,
2026.04.15 15:00:49:288,0,0,0,-7,0,6750,0,0,0,47,47,38,
2026.04.15 15:00:49:330,0,0,0,213,0,6820,0,0,0,47,47,38,
2026.04.15 15:00:49:373,0,0,0,-450,0,6723,0,0,0,47,47,38,
2026.04.15 15:00:49:409,0,0,0,-1120,0,6630,0,0,0,47,47,38,
2026.04.15 15:00:49:452,0,0,0,-227,0,6586,0,0,0,47,47,38,
2026.04.15 15:00:49:488,0,0,0,0,0,6596,0,0,0,47,47,38,
2026.04.15 15:00:49:531,0,0,0,-1,0,6599,0,0,0,47,47,38,
2026.04.15 15:00:49:567,0,0,0,-6,0,6579,0,0,0,47,47,38,
2026.04.15 15:00:49:609,0,0,0,-41,0,6575,0,0,0,47,47,38,
2026.04.15 15:00:49:652,0,0,0,-55,0,6556,0,0,0,47,47,38,
2026.04.15 15:00:49:689,0,0,0,-20,0,6544,0,0,0,47,47,38,
2026.04.15 15:00:49:731,0,0,0,0,0,6545,0,0,0,47,47,38,
2026.04.15 15:00:49:767,0,0,0,11,0,6565,0,0,0,47,47,38,
2026.04.15 15:00:49:810,0,0,0,0,0,6569,0,0,0,47,47,38,
2026.04.15 15:00:49:852,0,0,0,-16,0,6566,0,0,0,47,47,38,
2026.04.15 15:00:49:888,0,0,0,0,0,6555,0,0,0,47,47,38,
2026.04.15 15:00:49:931,0,0,0,0,0,6562,0,0,0,47,47,38,
2026.04.15 15:00:49:967,0,0,0,-14,0,6570,0,0,0,47,47,38,
2026.04.15 15:00:50:010,0,0,0,0,0,6550,0,0,0,47,47,38,
2026.04.15 15:00:50:052,0,0,0,0,0,6557,0,0,0,47,47,38,
2026.04.15 15:00:50:089,0,0,0,0,0,6554,0,0,0,47,47,38,
2026.04.15 15:00:50:131,0,0,0,0,0,6550,0,0,0,47,47,38,
2026.04.15 15:00:50:167,0,0,0,0,0,6547,0,0,0,47,47,38,
2026.04.15 15:00:50:210,0,0,0,-200,0,6522,0,0,0,47,47,38,
2026.04.15 15:00:50:252,0,0,0,-155,0,6514,0,0,0,47,47,38,
2026.04.15 15:00:50:289,0,0,0,-22,0,6499,0,0,0,47,47,38,
2026.04.15 15:00:50:331,0,0,0,-541,0,6468,0,0,0,47,47,38,
2026.04.15 15:00:50:367,0,0,0,-1035,0,6324,0,0,0,47,47,38,
2026.04.15 15:00:50:410,0,0,0,-1601,0,6097,0,0,0,47,47,38,
2026.04.15 15:00:50:446,0,0,0,-2524,0,5783,0,0,0,47,47,38,
2026.04.15 15:00:50:489,0,0,0,-2579,0,5393,0,0,0,47,47,38,
2026.04.15 15:00:50:531,0,0,0,-1879,0,5097,0,0,0,47,47,38,
2026.04.15 15:00:50:568,0,0,0,-1346,0,4934,0,0,0,47,47,38,
2026.04.15 15:00:50:610,0,0,0,-1460,0,4732,0,0,0,47,47,38,
2026.04.15 15:00:50:647,0,0,0,-932,0,4596,0,0,0,47,47,38,
2026.04.15 15:00:50:689,0,0,0,-1098,0,4425,0,0,0,47,47,38,
2026.04.15 15:00:50:731,0,0,0,-1052,0,4293,0,0,0,47,47,38,
2026.04.15 15:00:50:767,0,0,0,-91,0,4251,0,0,0,47,47,38,
2026.04.15 15:00:50:810,0,0,0,0,0,4253,0,0,0,47,47,38,
2026.04.15 15:00:50:846,0,0,0,0,0,4253,0,0,0,47,47,38,
2026.04.15 15:00:50:889,0,0,0,0,0,4255,0,0,0,47,47,38,
2026.04.15 15:00:50:931,0,0,0,0,0,4256,0,0,0,47,47,38,
2026.04.15 15:00:50:968,0,0,0,0,0,4257,0,0,0,47,47,38,
2026.04.15 15:00:51:010,0,0,0,0,0,4262,0,0,0,47,47,38,
2026.04.15 15:00:51:047,0,0,0,0,0,4263,0,0,0,47,47,38,
2026.04.15 15:00:51:089,0,0,0,0,0,4263,0,0,0,47,47,38,
2026.04.15 15:00:51:132,0,0,0,2,0,4288,0,0,0,47,47,38,
2026.04.15 15:00:51:168,0,0,0,0,0,4292,0,0,0,47,47,38,
2026.04.15 15:00:51:210,0,0,0,0,0,4259,0,0,0,47,47,38,
2026.04.15 15:00:51:247,0,0,0,-39,0,4248,0,0,0,47,47,38,
2026.04.15 15:00:51:289,0,0,0,-49,0,4240,0,0,0,47,47,38,
2026.04.15 15:00:51:331,0,0,0,-13,0,4238,0,0,0,47,47,38,
2026.04.15 15:00:51:368,0,0,0,-146,0,4201,0,0,0,47,47,38,
2026.04.15 15:00:51:410,0,0,0,0,0,4196,0,0,0,47,47,38,
2026.04.15 15:00:51:447,0,0,0,-277,0,4167,0,0,0,47,47,38,
2026.04.15 15:00:51:489,0,0,0,-1162,0,3935,0,0,0,47,47,38,
2026.04.15 15:00:51:526,0,0,0,-160,0,3897,0,0,0,47,47,38,
2026.04.15 15:00:51:568,0,0,0,0,0,3898,0,0,0,47,47,38,
2026.04.15 15:00:51:610,0,0,0,-25,0,3894,0,0,0,47,47,38,
2026.04.15 15:00:51:647,0,0,0,-19,0,3891,0,0,0,47,47,38,
2026.04.15 15:00:51:689,0,0,0,0,0,3902,0,0,0,47,47,38,
2026.04.15 15:00:51:725,0,0,0,36,0,3914,0,0,0,47,47,38,
2026.04.15 15:00:51:768,0,0,0,4,0,3916,0,0,0,47,47,38,
2026.04.15 15:00:51:810,0,0,0,10,0,3900,0,0,0,47,47,38,
2026.04.15 15:00:51:847,0,0,0,0,0,3909,0,0,0,47,47,38,
2026.04.15 15:00:51:889,0,0,0,0,0,3912,0,0,0,47,47,38,
2026.04.15 15:00:51:926,0,0,0,0,0,3912,0,0,0,47,47,38,
2026.04.15 15:00:51:968,0,0,0,-80,0,3888,0,0,0,47,47,38,
2026.04.15 15:00:52:010,0,0,0,21,0,3892,0,0,0,47,47,38,
2026.04.15 15:00:52:047,0,0,0,0,0,3893,0,0,0,47,47,38,
2026.04.15 15:00:52:090,0,0,0,0,0,3891,0,0,0,47,47,38,
2026.04.15 15:00:52:126,0,0,0,0,0,3893,0,0,0,47,47,38,
2026.04.15 15:00:52:169,0,0,0,0,0,3886,0,0,0,47,47,38,
2026.04.15 15:00:52:211,0,0,0,0,0,3885,0,0,0,47,47,38,
2026.04.15 15:00:52:247,0,0,0,-29,0,3873,0,0,0,47,47,38,
2026.04.15 15:00:52:289,0,0,0,0,0,3876,0,0,0,47,47,38,
2026.04.15 15:00:52:326,0,0,0,1,0,3877,0,0,0,47,47,38,
2026.04.15 15:00:52:368,0,0,0,-60,0,3865,0,0,0,47,47,38,
2026.04.15 15:00:52:411,0,0,0,-890,0,3783,0,0,0,47,47,38,
2026.04.15 15:00:52:447,0,0,0,-484,0,3689,0,0,0,47,47,38,
2026.04.15 15:00:52:489,0,0,0,-4,0,3686,0,0,0,47,47,38,
2026.04.15 15:00:52:526,0,0,0,0,0,3678,0,0,0,47,47,38,
2026.04.15 15:00:52:569,0,0,0,0,0,3678,0,0,0,47,47,38,
2026.04.15 15:00:52:611,0,0,0,0,0,3682,0,0,0,47,47,38,
2026.04.15 15:00:52:647,0,0,0,0,0,3681,0,0,0,47,47,38,
2026.04.15 15:00:52:690,0,0,0,166,0,3735,0,0,0,47,47,38,
2026.04.15 15:00:52:726,0,0,0,-13,0,3723,0,0,0,47,47,38,
2026.04.15 15:00:52:768,0,0,0,1,0,3716,0,0,0,47,47,38,
2026.04.15 15:00:52:805,0,0,0,0,0,3725,0,0,0,47,47,38,
2026.04.15 15:00:52:847,0,0,0,0,0,3714,0,0,0,47,47,38,
2026.04.15 15:00:52:890,0,0,0,4,0,3733,0,0,0,47,47,38,
2026.04.15 15:00:52:926,0,0,0,-87,0,3708,0,0,0,47,47,38,
2026.04.15 15:00:52:969,0,0,0,90,0,3738,0,0,0,47,47,38,
2026.04.15 15:00:53:005,0,0,0,-8,0,3736,0,0,0,47,47,38,
2026.04.15 15:00:53:047,0,0,0,0,0,3730,0,0,0,47,47,38,
2026.04.15 15:00:53:090,0,0,0,140,0,3783,0,0,0,47,47,38,
2026.04.15 15:00:53:126,0,0,0,4,0,3755,0,0,0,47,47,38,
2026.04.15 15:00:53:169,0,0,0,0,0,3754,0,0,0,47,47,38,
2026.04.15 15:00:53:205,0,0,0,-6,0,3746,0,0,0,47,47,38,
2026.04.15 15:00:53:248,0,0,0,0,0,3749,0,0,0,47,47,38,
2026.04.15 15:00:53:290,0,0,0,-1,0,3760,0,0,0,47,47,38,
2026.04.15 15:00:53:326,0,0,0,0,0,3747,0,0,0,47,47,38,
2026.04.15 15:00:53:369,0,0,0,0,0,3745,0,0,0,47,47,38,
2026.04.15 15:00:53:405,0,0,0,0,0,3777,0,0,0,47,47,38,
2026.04.15 15:00:53:448,0,0,0,1012,0,3976,0,0,0,47,47,38,
2026.04.15 15:00:53:490,0,0,0,1191,0,4234,0,0,0,47,47,38,
2026.04.15 15:00:53:526,0,0,0,-387,0,4141,0,0,0,47,47,38,
2026.04.15 15:00:53:569,0,0,0,11,0,4142,0,0,0,47,47,38,
2026.04.15 15:00:53:605,0,0,0,0,0,4139,0,0,0,47,47,38,
2026.04.15 15:00:53:648,0,0,0,0,0,4148,0,0,0,47,47,38,
2026.04.15 15:00:53:690,0,0,0,0,0,4153,0,0,0,47,47,38,
2026.04.15 15:00:53:727,0,0,0,-50,0,4041,0,0,0,47,47,38,
2026.04.15 15:00:53:769,0,0,0,-46,0,3994,0,0,0,47,47,38,
2026.04.15 15:00:53:806,0,0,0,127,0,4096,0,0,0,47,47,38,
2026.04.15 15:00:53:848,0,0,0,-41,0,3965,0,0,0,47,47,38,
2026.04.15 15:00:53:884,0,0,0,26,0,4027,0,0,0,47,47,38,
2026.04.15 15:00:53:927,0,0,0,-64,0,3951,0,0,0,47,47,38,
2026.04.15 15:00:53:969,0,0,0,0,0,3966,0,0,0,47,47,38,
2026.04.15 15:00:54:005,0,0,0,0,0,3974,0,0,0,47,47,38,
2026.04.15 15:00:54:048,0,0,0,0,0,3953,0,0,0,47,47,38,
2026.04.15 15:00:54:084,0,0,0,10,0,3965,0,0,0,47,47,38,
2026.04.15 15:00:54:127,0,0,0,-82,0,3930,0,0,0,47,47,38,
2026.04.15 15:00:54:169,0,0,0,0,0,3941,0,0,0,47,47,38,
2026.04.15 15:00:54:205,0,0,0,0,0,3946,0,0,0,47,47,38,
2026.04.15 15:00:54:248,0,0,0,0,0,3943,0,0,0,47,47,38,
2026.04.15 15:00:54:284,0,0,0,0,0,3957,0,0,0,47,47,38,
2026.04.15 15:00:54:327,0,0,0,0,0,3951,0,0,0,47,47,38,
2026.04.15 15:00:54:369,0,0,0,0,0,3953,0,0,0,47,47,38,
2026.04.15 15:00:54:406,0,0,0,0,0,3968,0,0,0,47,47,38,
2026.04.15 15:00:54:448,0,0,0,0,0,3951,0,0,0,47,47,38,
2026.04.15 15:00:54:485,0,0,0,0,0,3951,0,0,0,47,47,38,
2026.04.15 15:00:54:527,0,0,0,0,0,3978,0,0,0,47,47,38,
2026.04.15 15:00:54:569,0,0,0,-1,0,3957,0,0,0,47,47,38,
2026.04.15 15:00:54:605,0,0,0,0,0,3952,0,0,0,47,47,38,
2026.04.15 15:00:54:648,0,0,0,0,0,3972,0,0,0,47,47,38,
2026.04.15 15:00:54:685,0,0,0,0,0,3977,0,0,0,47,47,38,
2026.04.15 15:00:54:727,0,0,0,0,0,3980,0,0,0,47,46,37,
2026.04.15 15:00:54:769,0,0,0,0,0,3971,0,0,0,47,46,37,
2026.04.15 15:00:54:806,0,0,0,0,0,3984,0,0,0,47,46,37,
2026.04.15 15:00:54:848,0,0,0,0,0,3962,0,0,0,47,46,37,
2026.04.15 15:00:54:885,0,0,0,0,0,3976,0,0,0,47,46,37,
2026.04.15 15:00:54:927,0,0,0,0,0,4009,0,0,0,47,46,37,
2026.04.15 15:00:54:964,0,0,0,0,0,3963,0,0,0,47,46,37,
2026.04.15 15:00:55:006,0,0,0,0,0,3963,0,0,0,47,46,37,
2026.04.15 15:00:55:048,0,0,0,0,0,3991,0,0,0,47,46,37,
2026.04.15 15:00:55:084,0,0,0,-86,0,3929,0,0,0,47,46,37,
2026.04.15 15:00:55:127,0,0,0,102,0,4104,0,0,0,47,46,37,
2026.04.15 15:00:55:164,0,0,0,-396,0,3895,0,0,0,47,46,37,
2026.04.15 15:00:55:206,0,0,0,-1367,0,3716,0,0,0,47,46,37,
2026.04.15 15:00:55:248,0,0,0,176,0,3786,0,0,0,47,46,37,
2026.04.15 15:00:55:285,0,0,0,-42,0,3750,0,0,0,47,46,37,
2026.04.15 15:00:55:327,0,0,0,86,0,3761,0,0,0,47,46,37,
2026.04.15 15:00:55:364,0,0,0,-218,0,3706,0,0,0,47,46,37,
2026.04.15 15:00:55:406,0,0,0,5,0,3719,0,0,0,47,46,37,
2026.04.15 15:00:55:448,0,0,0,21,0,3725,0,0,0,47,46,37,
2026.04.15 15:00:55:485,0,0,0,-48,0,3700,0,0,0,47,46,37,
2026.04.15 15:00:55:527,0,0,0,79,0,3723,0,0,0,47,46,37,
2026.04.15 15:00:55:563,0,0,0,38,0,3743,0,0,0,47,46,37,
2026.04.15 15:00:55:606,0,0,0,-7,0,3724,0,0,0,47,46,37,
2026.04.15 15:00:55:649,0,0,0,67,0,3762,0,0,0,47,46,37,
2026.04.15 15:00:55:685,0,0,0,105,0,3782,0,0,0,47,46,37,
2026.04.15 15:00:55:728,0,0,0,-10,0,3766,0,0,0,47,46,37,
2026.04.15 15:00:55:764,0,0,0,180,0,3849,0,0,0,47,46,37,
2026.04.15 15:00:55:806,0,0,0,2284,0,4252,0,0,0,47,46,37,
2026.04.15 15:00:55:849,0,0,0,599,0,4361,0,0,0,47,46,37,
2026.04.15 15:00:55:885,0,0,0,48,0,4374,0,0,0,47,46,37,
2026.04.15 15:00:55:927,0,0,0,-124,0,4347,0,0,0,47,46,37,
2026.04.15 15:00:55:964,0,0,0,-17,0,4321,0,0,0,47,46,37,
2026.04.15 15:00:56:006,0,0,0,6,0,4344,0,0,0,47,46,37,
2026.04.15 15:00:56:049,0,0,0,-10,0,4312,0,0,0,47,46,37,
2026.04.15 15:00:56:085,0,0,0,-118,0,4299,0,0,0,47,46,37,
2026.04.15 15:00:56:127,0,0,0,0,0,4323,0,0,0,47,46,37,
2026.04.15 15:00:56:164,0,0,0,-16,0,4289,0,0,0,47,46,37,
2026.04.15 15:00:56:206,0,0,0,-1,0,4289,0,0,0,47,46,37,
2026.04.15 15:00:56:243,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:00:56:285,0,0,0,-105,0,4261,0,0,0,47,46,37,
2026.04.15 15:00:56:327,0,0,0,0,0,4267,0,0,0,47,46,37,
2026.04.15 15:00:56:364,0,0,0,0,0,4261,0,0,0,47,46,37,
2026.04.15 15:00:56:406,0,0,0,0,0,4259,0,0,0,47,46,37,
2026.04.15 15:00:56:443,0,0,0,-45,0,4252,0,0,0,47,46,37,
2026.04.15 15:00:56:485,0,0,0,19,0,4257,0,0,0,47,46,37,
2026.04.15 15:00:56:528,0,0,0,0,0,4256,0,0,0,47,46,37,
2026.04.15 15:00:56:564,0,0,0,0,0,4256,0,0,0,47,46,37,
2026.04.15 15:00:56:606,0,0,0,0,0,4253,0,0,0,47,46,37,
2026.04.15 15:00:56:642,0,0,0,0,0,4257,0,0,0,47,46,37,
2026.04.15 15:00:56:685,0,0,0,0,0,4257,0,0,0,47,46,37,
2026.04.15 15:00:56:727,0,0,0,0,0,4257,0,0,0,47,46,37,
2026.04.15 15:00:56:764,0,0,0,0,0,4261,0,0,0,47,46,37,
2026.04.15 15:00:56:807,0,0,0,0,0,4260,0,0,0,47,46,37,
2026.04.15 15:00:56:843,0,0,0,0,0,4260,0,0,0,47,46,37,
2026.04.15 15:00:56:885,0,0,0,0,0,4274,0,0,0,47,46,37,
2026.04.15 15:00:56:928,0,0,0,1,0,4300,0,0,0,47,46,37,
2026.04.15 15:00:56:964,0,0,0,0,0,4309,0,0,0,47,46,37,
2026.04.15 15:00:57:006,0,0,0,0,0,4277,0,0,0,47,46,37,
2026.04.15 15:00:57:043,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:00:57:085,0,0,0,0,0,4303,0,0,0,47,46,37,
2026.04.15 15:00:57:127,0,0,0,0,0,4309,0,0,0,47,46,37,
2026.04.15 15:00:57:163,0,0,0,0,0,4287,0,0,0,47,46,37,
2026.04.15 15:00:57:206,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:00:57:243,0,0,0,0,0,4281,0,0,0,47,46,37,
2026.04.15 15:00:57:285,0,0,0,0,0,4302,0,0,0,47,46,37,
2026.04.15 15:00:57:327,0,0,0,-1,0,4283,0,0,0,47,46,37,
2026.04.15 15:00:57:364,0,0,0,0,0,4277,0,0,0,47,46,37,
2026.04.15 15:00:57:406,0,0,0,0,0,4278,0,0,0,47,46,37,
2026.04.15 15:00:57:443,0,0,0,0,0,4290,0,0,0,47,46,37,
2026.04.15 15:00:57:485,0,0,0,0,0,4287,0,0,0,47,46,37,
2026.04.15 15:00:57:522,0,0,0,0,0,4285,0,0,0,47,46,37,
2026.04.15 15:00:57:564,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:00:57:606,0,0,0,0,0,4305,0,0,0,47,46,37,
2026.04.15 15:00:57:643,0,0,0,0,0,4282,0,0,0,47,46,37,
2026.04.15 15:00:57:685,0,0,0,0,0,4280,0,0,0,47,46,37,
2026.04.15 15:00:57:722,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:00:57:764,0,0,0,0,0,4283,0,0,0,47,46,37,
2026.04.15 15:00:57:806,0,0,0,0,0,4281,0,0,0,47,46,37,
2026.04.15 15:00:57:843,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:57:885,0,0,0,0,0,4285,0,0,0,47,46,37,
2026.04.15 15:00:57:921,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:57:964,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:006,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:043,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:085,0,0,0,0,0,4284,0,0,0,47,46,37,
2026.04.15 15:00:58:122,0,0,0,0,0,4284,0,0,0,47,46,37,
