,2026.04.15 15:30:18
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:30:23:094,-326,0,0,-296,-340,-62824,0,0,0,46,43,39,
2026.04.15 15:30:23:137,-155,0,0,-323,-340,-63223,0,0,0,46,43,39,
2026.04.15 15:30:23:173,-273,0,0,-316,-340,-63547,0,0,0,46,43,39,
2026.04.15 15:30:23:216,-119,0,0,-327,-340,-63965,0,0,0,46,43,39,
2026.04.15 15:30:23:252,-287,0,0,-314,-340,-64312,0,0,0,46,43,39,
2026.04.15 15:30:23:295,-121,0,0,-326,-340,-64682,0,0,0,46,43,39,
2026.04.15 15:30:23:337,-12,0,0,-383,-340,-65094,0,0,0,46,43,39,
2026.04.15 15:30:23:373,-20,0,0,-354,-340,-65437,0,0,0,46,43,39,
2026.04.15 15:30:23:418,30,0,0,-373,-340,-65818,0,0,0,46,43,39,
2026.04.15 15:30:23:452,-277,0,0,-310,-340,-66134,0,0,0,46,43,39,
2026.04.15 15:30:23:495,3,0,0,-370,-340,-66529,0,0,0,46,43,39,
2026.04.15 15:30:23:537,-135,0,0,-347,-340,-66929,0,0,0,46,43,39,
2026.04.15 15:30:23:574,3,0,0,-370,-340,-67270,0,0,0,46,43,39,
2026.04.15 15:30:23:618,-174,0,0,-343,-340,-67674,0,0,0,46,43,39,
2026.04.15 15:30:23:653,24,0,0,-377,-340,-68002,0,0,0,46,43,39,
2026.04.15 15:30:23:695,-262,0,0,-318,-340,-68362,0,0,0,46,43,39,
2026.04.15 15:30:23:732,43,0,0,-380,-340,-68714,0,0,0,46,43,39,
2026.04.15 15:30:23:775,-109,0,0,-356,-340,-69102,0,0,0,46,43,39,
2026.04.15 15:30:23:816,-359,0,0,-291,-340,-69482,0,0,0,46,43,39,
2026.04.15 15:30:23:853,-13,0,0,-371,-340,-69816,0,0,0,46,43,39,
2026.04.15 15:30:23:895,-266,0,0,-310,-340,-70162,0,0,0,46,43,39,
2026.04.15 15:30:23:938,7,0,0,-362,-340,-70546,0,0,0,46,43,39,
2026.04.15 15:30:23:974,-354,0,0,-294,-340,-70857,0,0,0,46,43,39,
2026.04.15 15:30:24:017,-37,0,0,-350,-340,-71255,0,0,0,46,43,39,
2026.04.15 15:30:24:053,-341,0,0,-300,-340,-71586,0,0,0,46,43,39,
2026.04.15 15:30:24:096,-270,0,0,-302,-340,-71967,0,0,0,46,43,39,
2026.04.15 15:30:24:132,-117,0,0,-352,-340,-72312,0,0,0,46,43,39,
2026.04.15 15:30:24:175,-269,0,0,-310,-340,-72704,0,0,0,46,43,39,
2026.04.15 15:30:24:226,-269,0,0,-310,-340,-72704,0,0,0,46,43,39,
2026.04.15 15:30:24:253,-370,0,0,-291,-340,-73414,0,0,0,46,43,39,
2026.04.15 15:30:24:296,-102,0,0,-340,-340,-73809,0,0,0,46,43,39,
2026.04.15 15:30:24:332,-317,0,0,-301,-340,-74164,0,0,0,46,43,39,
2026.04.15 15:30:24:374,-66,0,0,-329,-340,-74547,0,0,0,46,43,39,
2026.04.15 15:30:24:418,2,0,0,-372,-340,-74942,0,0,0,46,43,39,
2026.04.15 15:30:24:454,-181,0,0,-320,-340,-75281,0,0,0,46,43,39,
2026.04.15 15:30:24:497,-59,0,0,-369,-340,-75681,0,0,0,46,43,39,
2026.04.15 15:30:24:533,-109,0,0,-336,-340,-76033,0,0,0,46,43,39,
2026.04.15 15:30:24:575,33,0,0,-384,-340,-76417,0,0,0,46,43,39,
2026.04.15 15:30:24:618,-244,0,0,-327,-340,-76834,0,0,0,46,43,39,
2026.04.15 15:30:24:654,107,0,0,-401,-340,-77176,0,0,0,46,43,39,
2026.04.15 15:30:24:696,-125,0,0,-353,-340,-77592,0,0,0,46,43,39,
2026.04.15 15:30:24:733,-68,0,0,-349,-340,-77943,0,0,0,46,43,39,
2026.04.15 15:30:24:775,-103,0,0,-367,-340,-78348,0,0,0,46,43,39,
2026.04.15 15:30:24:818,-309,0,0,-301,-340,-78743,0,0,0,46,43,39,
2026.04.15 15:30:24:854,-55,0,0,-364,-340,-79069,0,0,0,46,43,39,
2026.04.15 15:30:24:896,-323,0,0,-301,-340,-79444,0,0,0,46,43,39,
2026.04.15 15:30:24:933,3,0,0,-388,-340,-79789,0,0,0,46,43,39,
