,2026.04.15 14:58:26
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 14:58:28:104,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:28:146,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:28:183,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:28:225,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:28:262,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:28:304,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:28:346,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:28:383,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:28:425,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:28:461,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:28:504,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:28:546,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:28:583,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:28:625,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:28:662,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:28:704,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:28:747,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:28:783,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:28:826,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:28:862,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:28:904,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:28:941,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:28:983,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:026,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:062,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:105,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:141,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:184,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:226,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:263,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:305,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:341,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:383,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:426,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:462,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:505,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:541,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:584,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:626,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:663,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:706,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:742,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:29:784,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:29:826,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:29:863,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:29:906,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:29:943,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:29:984,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:026,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:063,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:106,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:142,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:185,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:227,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:263,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:306,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:342,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:385,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:421,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:464,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:506,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:542,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:584,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:621,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:664,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:706,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:743,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:785,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:821,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:864,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:906,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:943,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:30:985,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:022,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:064,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:107,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:143,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:185,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:222,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:264,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:307,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:343,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:386,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:422,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:464,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:506,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:543,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:586,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:622,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:665,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:701,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:744,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:786,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:823,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:865,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:901,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:944,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:31:986,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:023,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:065,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:101,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:144,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:187,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:223,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:266,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:302,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:344,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:381,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:423,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:465,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:502,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:544,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:581,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:623,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:666,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:702,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:745,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:781,0,0,0,0,0,-2056,0,0,0,47,45,37,
2026.04.15 14:58:32:824,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:32:866,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:32:902,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:32:945,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:32:981,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:024,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:066,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:102,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:145,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:182,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:224,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:267,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:303,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:345,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:382,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:424,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:467,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:503,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:545,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:581,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:624,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:667,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:703,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:746,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:782,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:825,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:867,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:904,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:946,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:33:983,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:025,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:061,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:104,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:146,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:182,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:225,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:262,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:304,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:346,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:383,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:425,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:462,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:505,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:546,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:583,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:625,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:662,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:704,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:747,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:784,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:826,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:863,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:904,0,0,0,0,0,-2055,0,0,0,47,45,37,
2026.04.15 14:58:34:941,0,0,0,0,0,-2054,0,0,0,47,45,37,
2026.04.15 14:58:34:984,0,0,0,0,0,-2054,0,0,0,47,45,37,
2026.04.15 14:58:35:026,0,0,0,0,0,-2054,0,0,0,47,45,37,
2026.04.15 14:58:35:062,0,0,0,0,0,-2054,0,0,0,47,45,37,
2026.04.15 14:58:35:105,0,0,0,0,0,-2054,0,0,0,47,45,37,
2026.04.15 14:58:35:142,0,0,0,0,0,-2053,0,0,0,47,45,37,
2026.04.15 14:58:35:184,0,0,0,0,0,-2053,0,0,0,47,45,37,
2026.04.15 14:58:35:226,0,0,0,0,0,-2053,0,0,0,47,45,37,
2026.04.15 14:58:35:263,0,0,0,0,0,-2053,0,0,0,47,45,37,
