,2026.04.15 15:33:31
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:33:36:886,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:36:929,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:36:965,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:007,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:044,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:086,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:129,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:165,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:208,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:244,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:287,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:323,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:366,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:408,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:444,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:487,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:523,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:565,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:608,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:644,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:687,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:723,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:766,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:808,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:845,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:887,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:924,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:37:966,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:009,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:045,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:087,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:123,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:166,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:209,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:245,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:288,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:324,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:366,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:408,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:445,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:488,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:524,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:567,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:603,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:645,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:688,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:724,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:767,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:803,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:845,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:888,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:924,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:38:967,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:003,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:046,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:088,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:124,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:166,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:203,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:245,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:288,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:325,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:367,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:404,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:446,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:489,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:525,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:568,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:604,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:646,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:688,0,0,0,0,0,121892,17000,0,0,46,38,33,
2026.04.15 15:33:39:725,0,0,0,0,0,121892,1000,0,0,46,38,33,
2026.04.15 15:33:39:761,-89,0,0,1,0,121892,1000,0,0,46,38,33,
2026.04.15 15:33:39:804,-3533,0,0,-1777,0,121019,1000,0,0,46,38,33,
2026.04.15 15:33:39:846,-1972,0,0,-2263,0,118737,1000,0,0,46,38,33,
2026.04.15 15:33:39:883,-5305,0,0,-1337,0,116818,1000,0,0,46,38,33,
2026.04.15 15:33:39:925,-12710,0,0,-960,0,115935,1000,0,0,46,38,33,
2026.04.15 15:33:39:968,-15653,0,0,-161,0,115338,1000,0,0,46,38,33,
2026.04.15 15:33:40:004,-15762,0,0,-1326,0,114655,1000,0,0,46,38,33,
2026.04.15 15:33:40:046,-15637,0,0,-270,0,114129,1000,0,0,46,38,33,
2026.04.15 15:33:40:082,-15805,0,0,-1177,0,112978,1000,0,0,46,38,33,
2026.04.15 15:33:40:125,-15494,0,0,-1017,0,112469,1000,0,0,46,38,33,
2026.04.15 15:33:40:167,-15708,0,0,-675,0,111059,1000,0,0,46,38,33,
2026.04.15 15:33:40:204,-15541,0,0,-1292,0,110066,1000,0,0,46,38,33,
2026.04.15 15:33:40:246,-5173,0,0,-3340,0,106962,1000,0,0,46,38,33,
2026.04.15 15:33:40:283,-907,0,0,-2882,0,103737,1000,0,0,46,38,33,
2026.04.15 15:33:40:325,-1768,0,0,-2287,0,101226,1000,0,0,46,38,33,
2026.04.15 15:33:40:361,-3437,0,0,-1951,0,99254,1000,0,0,46,38,33,
2026.04.15 15:33:40:404,-1309,0,0,-2226,0,96968,1000,0,0,46,38,33,
2026.04.15 15:33:40:446,-2045,0,0,-1949,0,94662,1000,0,0,46,38,33,
2026.04.15 15:33:40:483,-2907,0,0,-1885,0,92873,1000,0,0,46,38,33,
