,2026.04.15 15:04:41
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:04:43:109,0,0,0,0,0,-216,-50000,0,0,47,48,40,
2026.04.15 15:04:43:145,0,0,0,0,0,-216,-50000,0,0,47,48,40,
2026.04.15 15:04:43:187,0,0,0,0,0,-216,-50000,0,0,47,48,40,
2026.04.15 15:04:43:224,0,0,0,0,0,-216,-50000,0,0,47,48,40,
2026.04.15 15:04:43:267,0,0,0,17,0,-195,-50000,0,0,47,48,40,
2026.04.15 15:04:43:309,0,0,0,75,0,-180,-50000,0,0,47,48,40,
2026.04.15 15:04:43:346,0,0,0,-1,0,-183,-50000,0,0,47,48,40,
2026.04.15 15:04:43:388,0,0,0,-968,0,-363,-50000,0,0,47,48,40,
2026.04.15 15:04:43:424,0,0,0,-6181,0,-1077,-50000,0,0,47,48,40,
2026.04.15 15:04:43:467,0,0,0,-8806,0,-2203,-50000,0,0,47,48,40,
2026.04.15 15:04:43:509,0,0,0,-12663,0,-3962,-50000,0,0,47,48,40,
2026.04.15 15:04:43:546,0,0,0,-15333,0,-5698,-50000,0,0,47,48,40,
2026.04.15 15:04:43:588,0,0,0,-17699,0,-8246,-50000,0,0,47,48,40,
2026.04.15 15:04:43:625,0,0,0,-18867,0,-10657,-50000,0,0,47,48,40,
2026.04.15 15:04:43:668,0,0,0,-19299,0,-13293,-50000,0,0,47,48,40,
2026.04.15 15:04:43:710,0,0,0,-19536,0,-15875,-50000,0,0,47,48,40,
2026.04.15 15:04:43:747,0,0,0,-19941,0,-18134,-50000,0,0,47,48,40,
2026.04.15 15:04:43:789,0,0,0,-20299,0,-20926,-50000,0,0,47,48,40,
2026.04.15 15:04:43:825,0,0,0,-20128,0,-23387,-50000,0,0,47,48,40,
2026.04.15 15:04:43:868,0,0,0,-18294,0,-25897,-50000,0,0,47,48,40,
2026.04.15 15:04:43:904,0,0,0,-15183,0,-27805,-50000,0,0,47,48,40,
2026.04.15 15:04:43:947,0,0,0,-8867,0,-29109,-50000,0,0,47,48,40,
2026.04.15 15:04:43:989,0,0,0,-2942,0,-29487,-50000,0,0,47,48,40,
2026.04.15 15:04:44:026,0,0,0,47,0,-29477,-50000,0,0,47,48,40,
2026.04.15 15:04:44:068,0,0,0,3110,0,-29132,-50000,0,0,47,48,40,
2026.04.15 15:04:44:105,0,0,0,8324,0,-28117,-50000,0,0,47,48,40,
2026.04.15 15:04:44:147,0,0,0,13064,0,-26366,-50000,0,0,47,48,40,
2026.04.15 15:04:44:190,0,0,0,13029,0,-24562,-50000,0,0,47,48,40,
2026.04.15 15:04:44:226,0,0,0,10749,0,-23318,-50000,0,0,47,48,40,
2026.04.15 15:04:44:269,0,0,0,7438,0,-22205,-50000,0,0,47,48,40,
2026.04.15 15:04:44:305,0,0,0,5144,0,-21580,-50000,0,0,47,48,40,
2026.04.15 15:04:44:347,0,0,0,963,0,-21416,-50000,0,0,47,48,40,
2026.04.15 15:04:44:390,0,0,0,-2049,0,-21710,-50000,0,0,47,48,40,
2026.04.15 15:04:44:427,0,0,0,-4782,0,-22291,-50000,0,0,47,48,40,
2026.04.15 15:04:44:469,0,0,0,-6066,0,-23122,-50000,0,0,47,48,40,
2026.04.15 15:04:44:506,0,0,0,-6522,0,-23890,-50000,0,0,47,48,40,
2026.04.15 15:04:44:548,0,0,0,-7285,0,-24855,-50000,0,0,47,48,40,
2026.04.15 15:04:44:590,0,0,0,-7872,0,-25913,-50000,0,0,47,48,40,
2026.04.15 15:04:44:627,0,0,0,-7415,0,-26798,-50000,0,0,47,48,40,
2026.04.15 15:04:44:670,0,0,0,-6598,0,-27762,-50000,0,0,47,48,40,
2026.04.15 15:04:44:707,0,0,0,-6387,0,-28577,-50000,0,0,47,48,40,
2026.04.15 15:04:44:748,0,0,0,-5576,0,-29309,-50000,0,0,47,48,40,
2026.04.15 15:04:44:791,0,0,0,-4705,0,-29945,-50000,0,0,47,48,40,
2026.04.15 15:04:44:827,0,0,0,-3935,0,-30338,-50000,0,0,47,48,40,
2026.04.15 15:04:44:870,0,0,0,-3220,0,-30687,-50000,0,0,47,48,40,
2026.04.15 15:04:44:906,0,0,0,-2440,0,-30908,-50000,0,0,47,48,40,
2026.04.15 15:04:44:949,0,0,0,-1532,0,-31077,-50000,0,0,47,48,40,
2026.04.15 15:04:44:991,0,0,0,-1417,0,-31242,-50000,0,0,47,48,40,
2026.04.15 15:04:45:028,0,0,0,-1640,0,-31418,-50000,0,0,47,48,40,
2026.04.15 15:04:45:070,0,0,0,-1536,0,-31609,-50000,0,0,47,48,40,
2026.04.15 15:04:45:106,0,0,0,-1346,0,-31797,-50000,0,0,47,48,40,
2026.04.15 15:04:45:149,0,0,0,-900,0,-31981,-50000,0,0,47,48,40,
2026.04.15 15:04:45:191,0,0,0,-758,0,-32140,-50000,0,0,47,48,40,
2026.04.15 15:04:45:228,0,0,0,-54,0,-32147,-50000,0,0,47,48,40,
2026.04.15 15:04:45:270,0,0,0,0,0,-32147,-50000,0,0,47,48,40,
2026.04.15 15:04:45:307,0,0,0,0,0,-32147,-50000,0,0,47,48,40,
2026.04.15 15:04:45:349,0,0,0,0,0,-32146,-50000,0,0,47,48,40,
2026.04.15 15:04:45:386,0,0,0,0,0,-32145,-50000,0,0,47,48,40,
2026.04.15 15:04:45:428,0,0,0,0,0,-32144,-50000,0,0,47,48,40,
2026.04.15 15:04:45:471,0,0,0,0,0,-32144,-50000,0,0,47,48,40,
2026.04.15 15:04:45:508,0,0,0,0,0,-32142,-50000,0,0,47,48,40,
2026.04.15 15:04:45:550,0,0,0,0,0,-32140,-50000,0,0,47,48,40,
2026.04.15 15:04:45:586,0,0,0,0,0,-32139,-50000,0,0,47,48,40,
2026.04.15 15:04:45:629,0,0,0,0,0,-32137,-50000,0,0,47,48,40,
2026.04.15 15:04:45:671,0,0,0,0,0,-32136,-50000,0,0,47,48,40,
2026.04.15 15:04:45:707,0,0,0,0,0,-32135,-50000,0,0,47,48,40,
2026.04.15 15:04:45:750,0,0,0,0,0,-32134,-50000,0,0,47,48,40,
2026.04.15 15:04:45:786,0,0,0,0,0,-32125,-50000,0,0,47,48,40,
2026.04.15 15:04:45:829,0,0,0,1,0,-32120,-50000,0,0,47,48,40,
2026.04.15 15:04:45:871,0,0,0,10,0,-32110,-50000,0,0,47,48,40,
2026.04.15 15:04:45:908,0,0,0,50,0,-32098,-50000,0,0,47,48,40,
2026.04.15 15:04:45:951,0,0,0,24,0,-32085,-50000,0,0,47,48,40,
2026.04.15 15:04:45:987,0,0,0,0,0,-32078,-50000,0,0,47,48,40,
2026.04.15 15:04:46:029,0,0,0,11,0,-32057,-50000,0,0,47,48,40,
2026.04.15 15:04:46:072,0,0,0,0,0,-32050,-50000,0,0,47,48,40,
2026.04.15 15:04:46:108,0,0,0,0,0,-32047,-50000,0,0,47,48,40,
2026.04.15 15:04:46:151,0,0,0,0,0,-32044,-50000,0,0,47,48,40,
2026.04.15 15:04:46:188,0,0,0,0,0,-32043,-50000,0,0,47,48,40,
2026.04.15 15:04:46:230,0,0,0,0,0,-32038,-50000,0,0,47,48,40,
2026.04.15 15:04:46:267,0,0,0,0,0,-32035,-50000,0,0,47,48,40,
2026.04.15 15:04:46:309,0,0,0,21,0,-32032,-50000,0,0,47,48,40,
2026.04.15 15:04:46:351,0,0,0,10,0,-32021,-50000,0,0,47,48,40,
2026.04.15 15:04:46:388,0,0,0,0,0,-32019,-50000,0,0,47,48,40,
2026.04.15 15:04:46:431,0,0,0,0,0,-32018,-50000,0,0,47,48,40,
2026.04.15 15:04:46:467,0,0,0,24,0,-32016,-50000,0,0,47,48,40,
2026.04.15 15:04:46:509,0,0,0,40,0,-32005,-50000,0,0,47,48,40,
2026.04.15 15:04:46:552,0,0,0,0,0,-32002,-50000,0,0,47,48,40,
2026.04.15 15:04:46:588,0,0,0,10,0,-31999,-50000,0,0,47,48,40,
2026.04.15 15:04:46:630,0,0,0,0,0,-31992,-50000,0,0,47,48,40,
2026.04.15 15:04:46:667,0,0,0,0,0,-31991,-50000,0,0,47,48,40,
2026.04.15 15:04:46:709,0,0,0,0,0,-31991,-50000,0,0,47,48,40,
2026.04.15 15:04:46:752,0,0,0,84,0,-31984,-50000,0,0,47,48,40,
2026.04.15 15:04:46:789,0,0,0,112,0,-31951,-50000,0,0,47,48,40,
2026.04.15 15:04:46:831,0,0,0,4,0,-31944,-50000,0,0,47,48,40,
2026.04.15 15:04:46:868,0,0,0,295,0,-31918,-50000,0,0,47,48,40,
2026.04.15 15:04:46:910,0,0,0,1846,0,-31681,-50000,0,0,47,48,40,
2026.04.15 15:04:46:952,0,0,0,2565,0,-31360,-50000,0,0,47,48,40,
2026.04.15 15:04:46:989,0,0,0,3409,0,-31005,-50000,0,0,47,48,40,
2026.04.15 15:04:47:031,0,0,0,4923,0,-30476,-50000,0,0,47,48,40,
2026.04.15 15:04:47:066,0,0,0,5634,0,-29935,-50000,0,0,47,48,40,
2026.04.15 15:04:47:108,0,0,0,7042,0,-29049,-50000,0,0,47,48,40,
2026.04.15 15:04:47:149,0,0,0,8271,0,-27904,-50000,0,0,47,48,40,
2026.04.15 15:04:47:185,0,0,0,8904,0,-26768,-50000,0,0,47,48,40,
2026.04.15 15:04:47:227,0,0,0,9728,0,-25466,-50000,0,0,47,48,40,
2026.04.15 15:04:47:263,0,0,0,10769,0,-24201,-50000,0,0,47,48,40,
2026.04.15 15:04:47:305,0,0,0,11666,0,-22667,-50000,0,0,47,48,40,
2026.04.15 15:04:47:340,0,0,0,11921,0,-21178,-50000,0,0,47,48,40,
2026.04.15 15:04:47:382,0,0,0,11848,0,-19578,-50000,0,0,47,48,40,
2026.04.15 15:04:47:423,0,0,0,11626,0,-17951,-50000,0,0,47,48,40,
2026.04.15 15:04:47:459,0,0,0,11396,0,-16641,-50000,0,0,47,48,40,
2026.04.15 15:04:47:500,0,0,0,11166,0,-15172,-50000,0,0,47,48,40,
2026.04.15 15:04:47:536,0,0,0,11317,0,-13783,-50000,0,0,47,48,40,
2026.04.15 15:04:47:578,0,0,0,11132,0,-12435,-50000,0,0,47,48,40,
2026.04.15 15:04:47:619,0,0,0,11156,0,-10849,-50000,0,0,47,48,40,
2026.04.15 15:04:47:655,0,0,0,11278,0,-9536,-50000,0,0,47,48,40,
2026.04.15 15:04:47:697,0,0,0,10114,0,-7968,-50000,0,0,47,48,40,
2026.04.15 15:04:47:733,0,0,0,9765,0,-6676,-50000,0,0,47,48,40,
2026.04.15 15:04:47:774,0,0,0,9131,0,-5367,-50000,0,0,47,48,40,
2026.04.15 15:04:47:816,0,0,0,8239,0,-4198,-50000,0,0,47,48,40,
2026.04.15 15:04:47:852,0,0,0,7367,0,-3372,-50000,0,0,47,48,40,
2026.04.15 15:04:47:893,0,0,0,6523,0,-2389,-50000,0,0,47,48,40,
2026.04.15 15:04:47:929,0,0,0,5164,0,-1737,-50000,0,0,47,48,40,
2026.04.15 15:04:47:971,0,0,0,4482,0,-1154,-50000,0,0,47,48,40,
2026.04.15 15:04:48:012,0,0,0,3654,0,-659,-50000,0,0,47,48,40,
2026.04.15 15:04:48:048,0,0,0,2709,0,-319,-50000,0,0,47,48,40,
2026.04.15 15:04:48:090,0,0,0,2204,0,-88,-50000,0,0,47,48,40,
2026.04.15 15:04:48:126,0,0,0,1418,0,83,-50000,0,0,47,48,40,
2026.04.15 15:04:48:167,0,0,0,-45,0,91,-50000,0,0,47,48,40,
2026.04.15 15:04:48:209,0,0,0,0,0,83,-50000,0,0,47,48,40,
2026.04.15 15:04:48:245,0,0,0,0,0,85,-50000,0,0,47,48,40,
2026.04.15 15:04:48:287,0,0,0,0,0,88,-50000,0,0,47,48,40,
2026.04.15 15:04:48:322,0,0,0,0,0,90,-50000,0,0,47,48,40,
2026.04.15 15:04:48:365,0,0,0,0,0,90,-50000,0,0,47,48,40,
2026.04.15 15:04:48:406,0,0,0,0,0,90,-50000,0,0,47,48,40,
2026.04.15 15:04:48:442,0,0,0,0,0,89,-50000,0,0,47,48,40,
2026.04.15 15:04:48:484,0,0,0,0,0,90,-50000,0,0,47,48,40,
2026.04.15 15:04:48:519,0,0,0,0,0,90,-50000,0,0,47,48,40,
2026.04.15 15:04:48:562,0,0,0,0,0,90,-50000,0,0,47,48,40,
2026.04.15 15:04:48:597,0,0,0,0,0,89,-50000,0,0,47,48,40,
2026.04.15 15:04:48:639,0,0,0,-127,0,35,-50000,0,0,47,48,40,
2026.04.15 15:04:48:680,0,0,0,-219,0,-26,-50000,0,0,47,48,40,
2026.04.15 15:04:48:716,0,0,0,-694,0,-121,-50000,0,0,47,48,40,
2026.04.15 15:04:48:758,0,0,0,-3009,0,-472,-50000,0,0,47,48,40,
2026.04.15 15:04:48:794,0,0,0,-5681,0,-1158,-50000,0,0,47,48,40,
2026.04.15 15:04:48:836,0,0,0,-6283,0,-1950,-50000,0,0,47,48,40,
2026.04.15 15:04:48:878,0,0,0,-7907,0,-3072,-50000,0,0,47,48,40,
2026.04.15 15:04:48:913,0,0,0,-9398,0,-4175,-50000,0,0,47,48,40,
2026.04.15 15:04:48:955,0,0,0,-10693,0,-5586,-50000,0,0,47,48,40,
2026.04.15 15:04:48:991,0,0,0,-11559,0,-7134,-50000,0,0,47,48,40,
2026.04.15 15:04:49:032,0,0,0,-12716,0,-8952,-50000,0,0,47,48,40,
2026.04.15 15:04:49:074,0,0,0,-14221,0,-10978,-50000,0,0,47,48,40,
2026.04.15 15:04:49:111,0,0,0,-15080,0,-12734,-50000,0,0,47,48,40,
2026.04.15 15:04:49:152,0,0,0,-15549,0,-14791,-50000,0,0,47,48,40,
2026.04.15 15:04:49:188,0,0,0,-15005,0,-16525,-50000,0,0,47,48,40,
2026.04.15 15:04:49:230,0,0,0,-14698,0,-18507,-50000,0,0,47,48,40,
2026.04.15 15:04:49:272,0,0,0,-12853,0,-20324,-50000,0,0,47,48,40,
2026.04.15 15:04:49:307,0,0,0,-9781,0,-21468,-50000,0,0,47,48,40,
2026.04.15 15:04:49:350,0,0,0,-4949,0,-22258,-50000,0,0,47,48,40,
2026.04.15 15:04:49:385,0,0,0,53,0,-22225,-50000,0,0,47,48,40,
2026.04.15 15:04:49:427,0,0,0,3311,0,-21780,-50000,0,0,47,48,40,
2026.04.15 15:04:49:463,0,0,0,6870,0,-20935,-50000,0,0,47,48,40,
2026.04.15 15:04:49:505,0,0,0,10057,0,-19646,-50000,0,0,47,48,40,
2026.04.15 15:04:49:546,0,0,0,12140,0,-17979,-50000,0,0,47,48,40,
2026.04.15 15:04:49:582,0,0,0,12083,0,-16531,-50000,0,0,47,48,40,
2026.04.15 15:04:49:624,0,0,0,11152,0,-15063,-50000,0,0,47,48,40,
2026.04.15 15:04:49:666,0,0,0,11610,0,-13487,-50000,0,0,47,48,40,
2026.04.15 15:04:49:702,0,0,0,11428,0,-12357,-50000,0,0,47,48,40,
2026.04.15 15:04:49:744,0,0,0,10321,0,-10763,-50000,0,0,47,48,40,
2026.04.15 15:04:49:780,0,0,0,9893,0,-9616,-50000,0,0,47,48,40,
2026.04.15 15:04:49:822,0,0,0,9060,0,-8229,-50000,0,0,47,48,40,
2026.04.15 15:04:49:857,0,0,0,8700,0,-7050,-50000,0,0,47,48,40,
2026.04.15 15:04:49:899,0,0,0,8515,0,-5833,-50000,0,0,47,48,40,
2026.04.15 15:04:49:941,0,0,0,8388,0,-4749,-50000,0,0,47,48,40,
2026.04.15 15:04:49:977,0,0,0,7903,0,-3831,-50000,0,0,47,48,40,
2026.04.15 15:04:50:019,0,0,0,7180,0,-2785,-50000,0,0,47,48,40,
2026.04.15 15:04:50:055,0,0,0,6828,0,-1900,-50000,0,0,47,48,40,
2026.04.15 15:04:50:097,0,0,0,5971,0,-1129,-50000,0,0,47,48,40,
2026.04.15 15:04:50:139,0,0,0,6086,0,-298,-50000,0,0,47,48,40,
2026.04.15 15:04:50:175,0,0,0,6345,0,379,-50000,0,0,47,48,40,
2026.04.15 15:04:50:216,0,0,0,6188,0,1302,-50000,0,0,47,48,40,
2026.04.15 15:04:50:252,0,0,0,5551,0,1944,-50000,0,0,47,48,40,
2026.04.15 15:04:50:295,0,0,0,4565,0,2471,-50000,0,0,47,48,40,
2026.04.15 15:04:50:336,0,0,0,4165,0,3048,-50000,0,0,47,48,40,
2026.04.15 15:04:50:372,0,0,0,3317,0,3488,-50000,0,0,47,48,40,
2026.04.15 15:04:50:414,0,0,0,2700,0,3874,-50000,0,0,47,48,40,
2026.04.15 15:04:50:450,0,0,0,2674,0,4300,-50000,0,0,47,48,40,
2026.04.15 15:04:50:492,0,0,0,1292,0,4535,-50000,0,0,47,48,40,
2026.04.15 15:04:50:533,0,0,0,855,0,4697,-50000,0,0,47,48,40,
2026.04.15 15:04:50:570,0,0,0,612,0,4778,-50000,0,0,47,48,40,
2026.04.15 15:04:50:611,0,0,0,93,0,4807,-50000,0,0,47,48,40,
2026.04.15 15:04:50:648,0,0,0,39,0,4822,-50000,0,0,47,48,40,
2026.04.15 15:04:50:690,0,0,0,0,0,4823,-50000,0,0,47,48,40,
2026.04.15 15:04:50:731,0,0,0,0,0,4822,-50000,0,0,47,48,40,
2026.04.15 15:04:50:767,0,0,0,0,0,4823,-50000,0,0,47,48,40,
2026.04.15 15:04:50:809,0,0,0,0,0,4824,-50000,0,0,47,48,40,
2026.04.15 15:04:50:845,0,0,0,0,0,4823,-50000,0,0,47,48,40,
2026.04.15 15:04:50:887,0,0,0,0,0,4825,-50000,0,0,47,48,40,
2026.04.15 15:04:50:923,0,0,0,0,0,4824,-50000,0,0,47,48,40,
2026.04.15 15:04:50:965,0,0,0,0,0,4822,-50000,0,0,47,48,40,
2026.04.15 15:04:51:007,0,0,0,0,0,4819,-50000,0,0,47,48,40,
2026.04.15 15:04:51:043,0,0,0,0,0,4819,-50000,0,0,47,48,40,
2026.04.15 15:04:51:085,0,0,0,0,0,4821,-50000,0,0,47,48,40,
2026.04.15 15:04:51:121,0,0,0,0,0,4820,-50000,0,0,47,48,40,
2026.04.15 15:04:51:163,0,0,0,0,0,4819,-50000,0,0,47,48,40,
2026.04.15 15:04:51:205,0,0,0,0,0,4820,-50000,0,0,47,48,40,
2026.04.15 15:04:51:240,0,0,0,0,0,4821,-50000,0,0,47,48,40,
2026.04.15 15:04:51:282,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:51:318,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:51:361,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:51:403,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:51:438,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:51:480,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:51:517,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:51:559,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:51:600,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:51:637,0,0,0,0,0,4823,-50000,0,0,47,47,39,
2026.04.15 15:04:51:679,0,0,0,0,0,4822,-50000,0,0,47,47,39,
2026.04.15 15:04:51:715,0,0,0,0,0,4822,-50000,0,0,47,47,39,
2026.04.15 15:04:51:756,0,0,0,0,0,4822,-50000,0,0,47,47,39,
2026.04.15 15:04:51:798,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:51:835,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:51:876,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:51:912,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:51:955,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:51:996,0,0,0,0,0,4822,-50000,0,0,47,47,39,
2026.04.15 15:04:52:032,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:075,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:111,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:52:153,0,0,0,0,0,4822,-50000,0,0,47,47,39,
2026.04.15 15:04:52:189,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:231,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:272,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:52:308,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:351,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:387,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:429,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:52:471,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:52:507,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:52:549,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:584,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:627,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:669,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:705,0,0,0,0,0,4822,-50000,0,0,47,47,39,
2026.04.15 15:04:52:747,0,0,0,0,0,4822,-50000,0,0,47,47,39,
2026.04.15 15:04:52:783,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:825,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:867,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:903,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:52:945,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:52:982,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:53:023,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:53:060,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:53:102,0,0,0,0,0,4819,-50000,0,0,47,47,39,
2026.04.15 15:04:53:144,0,0,0,0,0,4819,-50000,0,0,47,47,39,
2026.04.15 15:04:53:180,0,0,0,0,0,4818,-50000,0,0,47,47,39,
2026.04.15 15:04:53:222,0,0,0,0,0,4819,-50000,0,0,47,47,39,
2026.04.15 15:04:53:258,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:53:300,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:53:342,0,0,0,0,0,4821,-50000,0,0,47,47,39,
2026.04.15 15:04:53:378,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:53:420,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:53:456,0,0,0,0,0,4820,-50000,0,0,47,47,39,
2026.04.15 15:04:53:498,0,0,0,0,0,4819,-50000,0,0,47,47,39,
2026.04.15 15:04:53:541,0,0,0,141,0,4855,-50000,0,0,47,47,39,
2026.04.15 15:04:53:576,0,0,0,1548,0,5006,-50000,0,0,47,47,39,
2026.04.15 15:04:53:618,0,0,0,1946,0,5279,-50000,0,0,47,47,39,
2026.04.15 15:04:53:655,0,0,0,707,0,5387,-50000,0,0,47,47,39,
2026.04.15 15:04:53:697,0,0,0,-942,0,5207,-50000,0,0,47,47,39,
2026.04.15 15:04:53:739,0,0,0,-2750,0,4849,-50000,0,0,47,47,39,
2026.04.15 15:04:53:775,0,0,0,-6826,0,3851,-50000,0,0,47,47,39,
2026.04.15 15:04:53:817,0,0,0,-10894,0,2396,-50000,0,0,47,47,39,
