,2026.04.15 15:32:48
时间,电流,目标电流,滤波电流,速度,目标速度,位置,目标位置,外圈位置,扭矩,总线电压,驱动温度,电机温度
2026.04.15 15:32:51:908,404,0,0,240,260,8563,0,0,0,46,43,39,
2026.04.15 15:32:51:951,346,0,0,257,260,8818,0,0,0,46,43,39,
2026.04.15 15:32:51:993,591,0,0,209,260,9119,0,0,0,46,43,39,
2026.04.15 15:32:52:030,346,0,0,256,260,9374,0,0,0,46,43,39,
2026.04.15 15:32:52:073,338,0,0,260,260,9665,0,0,0,46,43,39,
2026.04.15 15:32:52:109,241,0,0,279,260,9932,0,0,0,46,43,39,
2026.04.15 15:32:52:151,406,0,0,240,260,10213,0,0,0,46,43,39,
2026.04.15 15:32:52:194,358,0,0,248,260,10519,0,0,0,46,43,39,
2026.04.15 15:32:52:230,183,0,0,290,260,10785,0,0,0,46,43,39,
2026.04.15 15:32:52:272,200,0,0,280,260,11104,0,0,0,46,43,39,
2026.04.15 15:32:52:309,340,0,0,260,260,11386,0,0,0,46,43,39,
2026.04.15 15:32:52:352,230,0,0,283,260,11686,0,0,0,46,43,39,
2026.04.15 15:32:52:394,274,0,0,276,260,11985,0,0,0,46,43,39,
2026.04.15 15:32:52:430,212,0,0,290,260,12241,0,0,0,46,43,39,
2026.04.15 15:32:52:473,236,0,0,281,260,12573,0,0,0,46,43,39,
2026.04.15 15:32:52:509,168,0,0,299,260,12841,0,0,0,46,43,39,
2026.04.15 15:32:52:552,164,0,0,304,260,13145,0,0,0,46,43,39,
